run_id,chart_name,chart_mode,x_label,y_label,point_index,x_value,y_value,source_table_logical_path,source_row_count,materialization_status,lineage_note
1,inter-user leakage,line,cell_id,ue_id,1,1.0,14.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,2,1.0,19.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,3,1.0,26.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,4,1.0,27.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,5,1.0,3.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,6,1.0,40.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,7,1.0,43.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,8,1.0,47.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,9,1.0,5.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,10,1.0,7.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,11,1.0,9.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,12,2.0,10.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,13,2.0,29.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,14,2.0,35.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,15,2.0,4.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,16,2.0,41.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,17,2.0,45.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,18,2.0,50.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,19,2.0,6.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,20,3.0,12.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,21,3.0,13.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,22,3.0,15.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,23,3.0,16.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,24,3.0,18.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,25,3.0,2.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,26,3.0,23.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,27,3.0,24.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,28,3.0,33.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,29,3.0,34.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,30,4.0,20.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,31,4.0,22.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,32,4.0,32.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,33,4.0,34.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,34,4.0,37.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,35,4.0,38.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,36,4.0,40.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,37,4.0,42.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,38,4.0,44.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,39,4.0,49.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,40,4.0,8.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,41,5.0,1.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,42,5.0,11.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,43,5.0,17.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,44,5.0,21.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,45,5.0,25.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,46,5.0,27.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,47,5.0,28.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,48,5.0,30.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,49,5.0,31.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,50,5.0,36.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,51,5.0,39.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,52,5.0,46.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,53,5.0,48.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,54,5.0,7.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,55,5.0,8.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,56,1.0,14.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,57,1.0,19.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,58,1.0,26.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,59,1.0,3.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,60,1.0,40.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,61,1.0,43.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,62,1.0,47.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,inter-user leakage,line,cell_id,ue_id,63,1.0,5.0,analytics/csv/beam_analytics.csv,103,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
