run_id,chart_name,chart_mode,x_label,y_label,point_index,x_value,y_value,source_table_logical_path,source_row_count,materialization_status,lineage_note
1,config drift,line,DBSnapshotValue,ExportedCSVValue,1,600.0,600.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,2,5.0,5.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,3,5.0,5.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,4,50.0,50.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,5,5.0,5.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,6,4000000000.0,4000000000.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,7,100000000.0,100000000.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,8,273.0,273.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,9,30.0,30.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,10,3.0,3.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,11,0.0005,0.0005,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,12,0.0025,0.0025,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,13,35.0,35.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,14,64.0,64.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,15,4.0,4.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,config drift,line,DBSnapshotValue,ExportedCSVValue,16,2.0,2.0,analytics/csv/export_consistency_analytics.csv,111,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
