run_id,chart_name,direction,modulation,EqualizedReal,EqualizedImag,ReferenceSymbolReal,ReferenceSymbolImag,source_table_logical_path
1,constellation per modulation order,DL,QPSK,-0.403302161029713,0.545906993065604,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.53967214041997,0.497393615497199,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.462135737928578,-0.534027375604222,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.50694761396866,0.449212419468224,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.433536893803646,0.540084161517303,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.498634231938516,-0.482563353487475,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.462851317708652,0.520317633383589,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.693784543091424,0.415214186207746,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.499485893252003,-0.424030898612282,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.509677080021064,-0.470793885508123,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.42884286328688,-0.523444632406763,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.478961242473736,-0.435984026652221,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.518068543790236,-0.501519438475572,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.476755397265797,0.517767815780426,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.507445592880853,0.492839530441455,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.513151419333629,0.489943424726213,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.569911476947092,-0.433317849342515,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.532549910708502,0.140380209917058,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.397563551849328,-0.471941228735641,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.39464359136085,0.579292497683854,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.498804842714225,-0.685537627328811,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.54083886892922,-0.583664075900013,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.633619724376396,-0.488055841307246,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.63966686237513,-0.459460769785286,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.553536977241742,0.523412870500645,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.420613076126118,0.615668833701891,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.744088698672115,-0.64492946034518,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.571233333412437,0.497703382627824,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.465937386566193,0.596796512376157,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.496160356625271,0.433653627744022,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.467013991502962,0.574063907348543,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.46836838175328,0.65070201291559,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.543460749763069,-0.54873304449483,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.568912816046163,-0.631848867017396,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.699073352974735,-0.625630255087706,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.580172579756371,-0.531041733337969,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.551273019953186,-0.564915214609409,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.550357179438438,-0.582054486564666,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.554000275207136,0.573625970895589,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.517169838190431,-0.493819580388212,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.603294460460167,-0.5250792548879,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.619546057043948,-0.476447400933103,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.588426112861342,-0.696940372166849,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.555171919561118,-0.516343925716883,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.00087952116791033,0.699827827064408,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.469468263197404,-0.576734825867754,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.581292142792443,0.601848190083997,-0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.576521847127431,-0.626090962530668,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.543867646189398,-0.531868880794476,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.480438298443388,-0.668880261781062,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.596092576334188,0.481315878016905,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.77541467425049,-0.60104259567388,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-1.10174492431369,-0.618343961762479,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,0.708631487394114,0.798483565712649,0.707106781186548,0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,1.1718481339463,-0.926118205993523,0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
1,constellation per modulation order,DL,QPSK,-0.774174667367433,-0.831823259774865,-0.707106781186548,-0.707106781186548,air_interface/csv/dl_constellation_preview.csv
