run_id,chart_name,status,reason,checked_sources
1,EVM per layer,unavailable_exact_reason,The run does not export layer-indexed EVM rows in the persisted waveform previews.,air_interface/csv/dl_constellation_preview.csv|air_interface/csv/ul_constellation_preview.csv|air_interface/csv/dl_pdsch_trials.csv|air_interface/csv/ul_pusch_trials.csv
