ScenarioID,RunnerProfile,RunCompletion,ResultOk,PartialOk,ArtifactsGenerated,RequiredCaseCount,RequiredFailureCount,OptionalPrunedCount,RandomSeed,DeterministicMode,ElapsedSeconds,CoveredMetricCount,ObservedMetricCount,DerivedMetricCount,ConfigOnlyMetricCount,DisabledMetricCount,PlaceholderMetricCount,NotSupportedMetricCount,NotAvailableMetricCount,NotExercisedMetricCount,SpecifiedMetricCount,ObservedRuntimeMetricCount,ConfigOnlyMetricRollupCount,DerivedMetricRollupCount,DL_Throughput_Mbps_mean,UL_Throughput_Mbps_mean,DL_BLER_mean,UL_BLER_mean,RuntimeQualifiedDescription,ConfiguredMIMO,ConfiguredDLNominalOperatingPoint,ConfiguredULNominalOperatingPoint,ActiveGridNumRBs,ActiveGridSource,ActiveDuplexMode,ActiveTDDPattern,EffectiveDLDominantOperatingPoint,EffectiveDLLayerHistogram,EffectiveDLRankHistogram,EffectiveDLModulationHistogram,EffectiveDLMCSHistogram,EffectiveDLConfiguredMatchRate,EffectiveULDominantOperatingPoint,EffectiveULLayerHistogram,EffectiveULRankHistogram,EffectiveULModulationHistogram,EffectiveULMCSHistogram,EffectiveULConfiguredMatchRate,EffectiveRuntimeNote
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,waveform_bundle,completed,1,0,1,6,0,0,104729,true,4866.8164793,177,150,27,12,25,0,0,6,0,220,150,12,27,3.20789333333333,9.27333333333333,0.266666666666667,0.46875,"Strict waveform-honest NR Rel-20 study-anchor LLS scenario for 4 GHz TDD, 100 MHz, 5 gNBs, 50 randomly placed UEs, and 10 canonical slots launched from the browser-owned MATLAB path. (configured intent; DL dominant effective point layer=2, rank=2, modulation=QPSK, mcs=0 (112/150), configured-match rate 0.0%; UL dominant effective point layer=1, rank=1, modulation=16QAM, mcs=10 (48/96), configured-match rate 0.0%)",64x4 nominal rank-2,"layers=2, rank=2, modulation=16QAM, mcs=10","layers=2, rank=2, modulation=16QAM, mcs=10",273,frequency.n_size_grid,TDD,DDDSU,"layer=2, rank=2, modulation=QPSK, mcs=0 (112/150)",2:133|1:17,2:133|1:17,QPSK:116|64QAM:30|16QAM:4,0:114|26:24|22:3|11:2|4:1|8:1|13:1|15:1|18:1|20:1|24:1,0,"layer=1, rank=1, modulation=16QAM, mcs=10 (48/96)",1:96,1:96,16QAM:51|64QAM:45,10:48|26:35|22:4|24:3|15:2|18:2|13:1|20:1,0,"DL: Runtime-selected operating point diverged from the configured nominal operating point. Dominant effective point: layer=2, rank=2, modulation=QPSK, mcs=0 (112/150). Divergence: dominant recommended RI 1 while transmitted rank remained 2; dominant modulation QPSK vs configured 16QAM; dominant MCS 0 vs configured 10. Exact configured-match rate: 0/150 (0.0%). UL: Runtime-selected operating point diverged from the configured nominal operating point. Dominant effective point: layer=1, rank=1, modulation=16QAM, mcs=10 (48/96). Divergence: dominant layer 1 vs configured 2; dominant rank 1 vs configured 2. Exact configured-match rate: 0/96 (0.0%)."
