run_id,chart_name,status,reason,checked_sources
1,constellation per codeword,unavailable_exact_reason,No codeword identifier is exported in the runtime constellation preview rows for this run.,air_interface/csv/dl_constellation_preview.csv|air_interface/csv/ul_constellation_preview.csv|air_interface/csv/dl_pdsch_trials.csv|air_interface/csv/ul_pusch_trials.csv
