relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-gain-gap-histogram.png,.png,31374,9f89b556446fd42761e5585f1b0fd6d64a7ea19e6ff73cbad919cc69bd40b928,True,PNG,1280,720,RGBA,23,255,62.684164223295404,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-hit-rate-top-k-hit-rate.png,.png,32398,0d5902e0ac26b892a1b2c3201c120166ea3f0f8e252816ad2aa62cafb64d5fe5,True,PNG,1280,720,RGBA,23,255,24.642720187092323,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-id-timeline.png,.png,32236,a658d06fa2e9d399415604490a9b82a054d1a51f5edc2bfe1269fb6495b0eb34,True,PNG,1280,720,RGBA,23,255,23.299048787320633,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-pair-timeline.png,.png,32568,80c64902a9aad380a0e489785ed2235737f6a55918cd81119a4fb1eb26e92931,True,PNG,1280,720,RGBA,23,255,23.504680042060787,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__inter-user-leakage.png,.png,66829,776bf54d2fa8a7ebc3e0b919198165db97874b263f583614e76af05f402a99ca,True,PNG,1280,720,RGBA,23,255,27.681892464759425,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.png,.png,37080,2d7f1ce0c317cd992ba05585d4f027b2508df95772b418af7439a7f84a22a14b,True,PNG,1280,720,RGBA,23,255,47.564885775381846,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.png,.png,34770,a986d533bd9ed274a3e438866ad5f1870beec55d48c2dee72f3582eadb72abfe,True,PNG,1280,720,RGBA,23,255,62.802461204237424,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__rank-distribution.png,.png,29827,8bcfbe1f88fb63e124b9324bc781218d918798f6f8cf6de0a4941abd7d69121c,True,PNG,1280,720,RGBA,23,255,62.416917120767891,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.png,.png,32225,d1e899483e79ece7bfae7a8370cd03d6eae59543e024b191ed652bbed5fafd70,True,PNG,1280,720,RGBA,23,255,62.675866882060269,False,
analytics/image/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.png,.png,39343,40f4aa0564c2c248d2a775f6277a5bd38394e74d228de46459b454ace30e12e5,True,PNG,1280,720,RGBA,23,255,48.614247826991431,False,
analytics/image/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.png,.png,48227,be1635408e0fcb59219a9c40b1334d62705b52022dae2ed5ccc9b0c2cfff5d56,True,PNG,1280,720,RGBA,23,255,24.751717608926462,False,
analytics/image/contract__channel-estimation-propagation-analytics__noise-variance-trend.png,.png,54896,830c12b62cf4488c3f44b9a8f68c7a13f9bdf725c3cccfa1e242aa475f22ada9,True,PNG,1280,720,RGBA,23,255,26.861583228227936,False,
analytics/image/contract__channel-estimation-propagation-analytics__serving-vs-interferer-decomposition.png,.png,70937,57155ce0038c35152a3853eef6a99b8faca4315cd0a624fd706e5d83e49be241,True,PNG,1280,720,RGBA,23,255,29.553244285329846,False,
analytics/image/contract__constellation-evm-analytics__evm-rms.png,.png,31616,7d64f12acf47975f6d3600afe87bb8dd0aa79bd6f52d1821f2e750b582b72d96,True,PNG,1280,720,RGBA,23,255,61.872597545765565,False,
analytics/image/contract__error-reliability-analytics__ber-vs-snr.png,.png,59080,7be0e99b9fe42988de4bc6fe32f276da6b37f8856716f07d79ba01a8b2b1ff24,True,PNG,1280,720,RGBA,23,255,24.347531436139231,False,
analytics/image/contract__error-reliability-analytics__ber.png,.png,48554,1fde6f40868bdfa075692ae8c5b1de14b46a7801d8b6fee24b8abe91e39cd3a8,True,PNG,1280,720,RGBA,23,255,62.362307443288259,False,
analytics/image/contract__error-reliability-analytics__bler-vs-mcs.png,.png,31160,e956c51481d3c0ab577e5b9588b64b42b929be92c1fbcb4a5b45edae0da2b92d,True,PNG,1280,720,RGBA,23,255,46.796357531299527,False,
analytics/image/contract__error-reliability-analytics__bler-vs-sinr.png,.png,44704,2bfb48ea278d867b3a590b1708e0b774bd052e882864203b3bb1ed2da19be2a5,True,PNG,1280,720,RGBA,23,255,24.197506995033255,False,
analytics/image/contract__error-reliability-analytics__bler-vs-snr.png,.png,52147,9094da842970da5716ac7c6a2a40dd00772fe8f73902e5a9c0713d7d95e05083,True,PNG,1280,720,RGBA,23,255,24.452309372706534,False,
analytics/image/contract__error-reliability-analytics__bler.png,.png,47477,4cb5ef1593b3114941c2abdfef97ad5fb47113b6dcd995268c1b1434ae859969,True,PNG,1280,720,RGBA,23,255,61.669909320339386,False,
analytics/image/contract__error-reliability-analytics__cbg-error-rates.png,.png,33493,bcda5226a8611a44dd9f5dc19e185bc57e421f3400f6363cb5b54fc260dcb777,True,PNG,1280,720,RGBA,23,255,54.608843738533146,False,
analytics/image/contract__error-reliability-analytics__code-block-error-rates.png,.png,35125,fa122000b7fbd9a5f83530ea47dd8109078d26616fdf787c67fccac77616f1a4,True,PNG,1280,720,RGBA,23,255,54.986111471916601,False,
analytics/image/contract__error-reliability-analytics__crc-pass-fail-rates.png,.png,39522,2ef124fc04baf68b03a62770a673711c685fdcbb7f0a65959910b01cca540955,True,PNG,1280,720,RGBA,23,255,54.702361758966248,False,
analytics/image/contract__error-reliability-analytics__decoder-iteration-distributions.png,.png,31724,e9eb632d27f5d6614de83e81d4e63f107dff3039d1d3b4f3898be2db94112f9f,True,PNG,1280,720,RGBA,23,255,50.151656409439276,False,
analytics/image/contract__error-reliability-analytics__fer-vs-snr.png,.png,43507,17c8ff8ffac5f8172674beff8e62f044e5f695610268afd10302ebf6bd65dcbd,True,PNG,1280,720,RGBA,23,255,23.501745166016651,False,
analytics/image/contract__error-reliability-analytics__fer.png,.png,47333,b815ea027d836c83a75ec153d9a27d52d1548ddeb0c9a5979b9e108019536e07,True,PNG,1280,720,RGBA,23,255,61.604321123087935,False,
analytics/image/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.png,.png,31744,e69184c4509dcfa6208ddc0bef419a2c2790a399da95ca88d8f93e5219bbb59a,True,PNG,1280,720,RGBA,23,255,47.651767921684865,False,
analytics/image/contract__export-consistency-truth-analytics__assumption-usage-summaries.png,.png,38615,bf2cdad405370e66a6bb4de7a271ac35f52992b6ec6c0d94ba103a29553a499b,True,PNG,1280,720,RGBA,23,255,46.632613642392513,False,
analytics/image/contract__export-consistency-truth-analytics__config-drift.png,.png,38749,45f26ca45f339334aa61b1ea73bfd5914444fa7ef5aed5af3f901f6f22d790a5,True,PNG,1280,720,RGBA,23,255,27.541665706081591,False,
analytics/image/contract__export-consistency-truth-analytics__csv-vs-db-consistency.png,.png,36369,543222c663c4a4f5c30a49203cb6fd75ee19cb6cfde14ddcad9b4b4b1a42063d,True,PNG,1280,720,RGBA,23,255,62.470262202433759,False,
analytics/image/contract__export-consistency-truth-analytics__db-vs-browser-consistency.png,.png,37049,00cead521609a08c597277598514401291e02b34305ca3c9690b506b812d8dea,True,PNG,1280,720,RGBA,23,255,62.61088820351133,False,
analytics/image/contract__export-consistency-truth-analytics__fallback-event-summaries.png,.png,33763,1adfbcbe4fc42ded2dad7bf18b2cce1ed2bdf8f0bcd973c5d0946c5613caf6f0,True,PNG,1280,720,RGBA,23,255,60.93287652156468,False,
analytics/image/contract__export-consistency-truth-analytics__missing-field-audits.png,.png,37349,5758fb8b413d84cd2f4e888b01e85063757c874edc2c4458b511fbed8b3580a2,True,PNG,1280,720,RGBA,23,255,34.043780724004264,False,
analytics/image/contract__export-consistency-truth-analytics__placeholder-exposure-checks.png,.png,35910,fcf3f5a6438759c3bc8727c58e35f9f7bd65a38d9a36f92a4372922ce77d6a98,True,PNG,1280,720,RGBA,23,255,61.104284676120052,False,
