File,Rows,AllStatusPASS,SHA256,Status
expected_frame_numerology_matrix.csv,18,TRUE,f5381172ca3b94d25e760adb4e323635d2dd16bf1366d5d609878d0f2627244c,PASS
expected_carrier_grid_matrix.csv,71,TRUE,ef92519e365cd57babd33754995974a033cb4403e071b0e8740d167c47c59830,PASS
expected_slot_symbol_ownership.csv,510,TRUE,4f3235e170efa98f5e9d4576b5863480b8e53b1e3ded4c545dc9b52835f71b69,PASS
expected_allocation_legality.csv,14,TRUE,d2e7b0bc84e6416380896e19c84eede92e99d7fea86dae4df7d935807dfaf578,PASS
