RunRoot,CSVFile,RowsExcludingHeader,Columns,Rectangular,Header,FileBytes,SHA256,Status,Reason
tmp_geom_cfg_export_manual/run,csv/system_scheduler_grants.csv,8,178,TRUE,TTI|Time_s|Direction|SlotDirection|CellID|UE|PRBStart|PRBCount|SymbolStart|NumSymbols|TBSBits|CQIUsed|MCSIndex|NumLayers|TargetCodeRate|SINR_dB|BLER|Ack|HarqID|RV|NDI|IsRetransmission|DAI|K1|K2|SearchSpaceID|CORESETID|BWPId|HeadOfLineDelay_ms|BufferBytesBefore|BufferBytesAfter|GrantReason|PHYDecisionRole|PHYDecisionStatus|PHYDecisionSource|PHYDecisionReason|WaveformReplayExecuted|WaveformReplayReused|WaveformReplayKey|AMCMode|MCSTable|CQITable|OuterLoopEnabled|OuterLoopApplied|OLLADeltaDb|OLLADeltaMCS|OLLAMarginMinDb|OLLAMarginMaxDb|OLLAUpdateCount|OLLAState|MCSSelectionSource|CQIProvenance|MCSValueStatus|RankSelectionPolicy|RankSelectionSource|RankDecisionReason|RankDowngradeApplied|MaxSupportedLayers|NREPerPRB|EstimatedTBSBits|EstimatedTBSBytes|QueueLimited|ReceiverHestSINR_dB|BitErrors|BitsCompared|RawBER|ReceiverHestSINRSource|ReceiverHestSINRValueRole|ReceiverHestSINRValueStatus|ReceiverHestSINRNAReason|PostEqSINR_dB|PostEqSINRSource|PostEqSINRValueRole|PostEqSINRValueStatus|PostEqSINRNAReason|PostEqSINRPerLayer_dB|DecoderIterations|MeasuredDMRSRECount|MeasuredDMRSAntennaRECount|MeasuredDMRSSymbolCount|MeasuredDMRSPortCount|MeasuredDMRSAntennaPortCount|MeasuredPDSCHRxResourcePower|MeasuredPDSCHHestResourcePower|MeasuredPDSCHHestFiniteFraction|MeasuredDMRSRxResourcePower|MeasuredDMRSHestResourcePower|MeasuredInterferenceCovarianceTrace|MeasuredPreEqualizationNoiseVariance|MeasuredRateMatchedCodewordLLRBits|MeasuredRateRecoveredLLRBits|MeasuredRateRecoveredFiniteLLRCount|MeasuredRateRecoverFillerBits|MeasuredRateRecoveredCodeBlockCount|MeasuredRateRecoveredCodeBlockLength_bits|MeasuredLDPCDecoderMeanIterations|MeasuredLDPCDecoderMinIterations|MeasuredLDPCDecoderMaxIterations|MeasuredLDPCParityCheckFailures|MeasuredCodeBlockDecodeErrorCount|MeasuredCodeBlockDecodeCount|MeasuredCodeBlockDecodeFailureRate|MeasuredCodeBlockCRCErrorCount|MeasuredCodeBlockCRCCount|MeasuredLDPCDecoderAlgorithm|MeasuredLDPCDecoderEngine|MeasuredLDPCIterationVector|MeasuredLDPCParityCheckVector|MeasuredCodeBlockDecodeErrorVector|ChannelEstimateAvailable|EqualizationAvailable|DecodeAttempted|DecodeAvailable|LLRAvailable|LLRFinite|TimingEstimateUsed|RawTimingEstimate_samples|AppliedTimingCorrection_samples|TimingEstimateApplicationPolicy|TimingEstimateStatus|TimingEstimateWasClipped|TimingEstimateAvailability|TimingErrorDefinition|TimingValueStatus|InjectedCFO_Hz|TrueCFO_Hz|CFOEstimateAvailable|CFOEstimateAvailability|ReceiverTrackingCorrectionSource|ReceiverTrackingCorrectionStatus|ReceiverTrackingCorrectionNAReason|CFOErrorDefinition|CFOValueStatus|InjectedTimingOffset_samples|TrueTimingOffset_samples|EstimatedTimingOffset_PreCorrection_samples|TimingError_samples|AppliedPathloss_dB|AppliedLargeScaleGain_dB|ServingRxPower_dBm|ThermalNoisePower_dBm|NoisePowerSource|PhaseNoiseConfigured|PhaseNoiseApplied|PTRSCPECorrectionApplied|PTRSCPECorrectedSymbols|PTRSMeanCPE_deg|IQImbalanceConfigured|IQImbalanceApplied|IQImbalanceMeasurementStatus|IQImbalanceCorrectionApplied|IQImbalanceCorrectionStatus|DecoderTruthProxySINR_dB|DecoderTruthProxySINRSource|DecoderTruthProxySINRValueRole|DecoderTruthProxySINRValueStatus|DecoderTruthProxySINRNAReason|PrecoderSource|RequestedPrecoderSource|AppliedPrecoderSource|RequestedPrecoderPMI|PrecodingMode|PrecodingApplicationStage|PrecodingActive|ExplicitBeamWeightsApplied|TransformPrecodingApplied|BeamformingApplied|AppliedBeamIndexSet|AppliedPrecoderPMI|AppliedPrecoderValueRole|AppliedPrecoderValueStatus|ExplicitPrecoderReplayStatus|AppliedPrecoderPMIType|AppliedPrecoderCodebookMode|PrecodingNumPorts|PrecodingNumLayers|PrecodingMatrixRows|PrecodingMatrixCols,17250,0ece08212f26ae76ef883d6e0a13faaed0a39513f2a1dc0b0e1f489346b1d971,PASS,
tmp_geom_cfg_export_manual/run,csv/system_time_series.csv,4,31,TRUE,TTI|Time_s|SlotDirection|OfferedBits|OfferedBitsDL|OfferedBitsUL|ServedBits|ServedBitsDL|ServedBitsUL|DroppedBits|DroppedBitsDL|DroppedBitsUL|Offered_Mbps|OfferedDL_Mbps|OfferedUL_Mbps|Throughput_Mbps|ThroughputDL_Mbps|ThroughputUL_Mbps|ActiveUE|ScheduledUE|ScheduledUE_DL|ScheduledUE_UL|MeanSINR_dB|P05SINR_dB|P95SINR_dB|MeanRSRP_dBm|MeanEbNo_dB|MeanQueue_bits|P95Queue_bits|MeanQueueDL_bits|MeanQueueUL_bits,1186,4e2532c6b341959681bad30a14a71ab1eb44db882cd08cc00c41c12ae8d27e18,PASS,
tmp_geom_cfg_export_manual/run,reports/csv/runtime_operating_mode.csv,2,99,TRUE,Direction|LinkAdaptationMode|ConfiguredLinkAdaptationMode|DirectionPolicy|ActualMCSSelectionMode|ConfiguredMCSSelectionPolicy|ConfiguredMCSSelectionMode|SchedulerGrantMCSSelectionMode|RequestedOperatingPointSource|AppliedOperatingPointSource|ActualMCSSelectionModeAuthority|CQITable|MCSTable|Numerology_mu|SCS_kHz|SlotDuration_ms|SlotsPerFrame|SymbolsPerSlot|ConfiguredGridNumRBs|ActiveGridNumRBs|ActiveGridSource|NumerologySource|TimingInterpretationSource|CQISource|MultiUserEnabled|ConfiguredUsers|BrowserExecutionMode|UserExecutionModel|NoiseOperatingMode|DopplerSourceMode|ResolvedDopplerHz|MobilitySpeed_kmh|InterferenceMode|FullInterfererChannelTruthUsed|SystemLevelSINRSource|SystemLevelSINRValueRole|SystemLevelSINRValueStatus|ReceiverHestSINRSource|ReceiverHestSINRValueStatus|DecoderTruthProxySINRSource|DecoderTruthProxySINRValueStatus|MeasuredTrialSINRSource|MeasuredTrialSINRValueStatus|ExplicitPrecoderReplayStatus|ExplicitPrecoderReplayBlocker|AntennaRuntimeObjectSource|AntennaRuntimeObjectValueStatus|ChannelArrayModel|ChannelObjectSource|ChannelObjectClass|ChannelArrayHandlingStatus|ChannelArrayHandlingBlocker|ChannelArrayValueStatus|ChannelUsesSameRuntimeAntennaAssumptions|InterferenceChannelObjectSource|InterferenceChannelObjectClass|InterferenceChannelArrayHandlingStatus|InterferenceChannelArrayHandlingBlocker|InterferenceChannelArrayValueStatus|InterferenceUsesSameRuntimeAntennaAssumptions|InterferencePathUsesSameArrayAssumptions|ControlIntegrationMode|PBCHMode|PRACHMode|PDCCHMode|PUCCHMode|SRSMode|TRSMode|TRSRuntimeConsumer|TRSInfluencedDecision|TRSInfluenceDefinition|TRSReceiverIntegrationStatus|TRSReceiverIntegrationBlocker|PBCHGatingActive|PRACHGatingActive|PDCCHGatingActive|SRSGatingActive|TRSGatingActive|ParallelExecutionActive|ConfiguredWorkers|EffectiveWorkers|ConfiguredBatchSizeLinks|ConfiguredSchedulerType|ConfiguredMeasurementPeriodSlots|ConfiguredBeamUpdatePeriodSlots|ConfiguredTrafficModel|ConfiguredTrafficTransport|ConfiguredTrafficFlowDirection|ConfiguredTrafficTargetRate_Mbps|TrafficFlowSource|TrafficFlowDerivationMode|TrafficFlowResolvedFlag|CoupledGrantExecutionMode|ExecutionBackend|PHYMode|WaveformBacked|WaveformPHYActive|ProxyPHYActive|FallbackUsed,7146,415804249ee93fc9851a1c170fcf3ae8b937daf0793a32bdcddc3f82dc511f36,PASS,
tmp_geom_cfg_smoke_manual/run,csv/system_scheduler_grants.csv,8,178,TRUE,TTI|Time_s|Direction|SlotDirection|CellID|UE|PRBStart|PRBCount|SymbolStart|NumSymbols|TBSBits|CQIUsed|MCSIndex|NumLayers|TargetCodeRate|SINR_dB|BLER|Ack|HarqID|RV|NDI|IsRetransmission|DAI|K1|K2|SearchSpaceID|CORESETID|BWPId|HeadOfLineDelay_ms|BufferBytesBefore|BufferBytesAfter|GrantReason|PHYDecisionRole|PHYDecisionStatus|PHYDecisionSource|PHYDecisionReason|WaveformReplayExecuted|WaveformReplayReused|WaveformReplayKey|AMCMode|MCSTable|CQITable|OuterLoopEnabled|OuterLoopApplied|OLLADeltaDb|OLLADeltaMCS|OLLAMarginMinDb|OLLAMarginMaxDb|OLLAUpdateCount|OLLAState|MCSSelectionSource|CQIProvenance|MCSValueStatus|RankSelectionPolicy|RankSelectionSource|RankDecisionReason|RankDowngradeApplied|MaxSupportedLayers|NREPerPRB|EstimatedTBSBits|EstimatedTBSBytes|QueueLimited|ReceiverHestSINR_dB|BitErrors|BitsCompared|RawBER|ReceiverHestSINRSource|ReceiverHestSINRValueRole|ReceiverHestSINRValueStatus|ReceiverHestSINRNAReason|PostEqSINR_dB|PostEqSINRSource|PostEqSINRValueRole|PostEqSINRValueStatus|PostEqSINRNAReason|PostEqSINRPerLayer_dB|DecoderIterations|MeasuredDMRSRECount|MeasuredDMRSAntennaRECount|MeasuredDMRSSymbolCount|MeasuredDMRSPortCount|MeasuredDMRSAntennaPortCount|MeasuredPDSCHRxResourcePower|MeasuredPDSCHHestResourcePower|MeasuredPDSCHHestFiniteFraction|MeasuredDMRSRxResourcePower|MeasuredDMRSHestResourcePower|MeasuredInterferenceCovarianceTrace|MeasuredPreEqualizationNoiseVariance|MeasuredRateMatchedCodewordLLRBits|MeasuredRateRecoveredLLRBits|MeasuredRateRecoveredFiniteLLRCount|MeasuredRateRecoverFillerBits|MeasuredRateRecoveredCodeBlockCount|MeasuredRateRecoveredCodeBlockLength_bits|MeasuredLDPCDecoderMeanIterations|MeasuredLDPCDecoderMinIterations|MeasuredLDPCDecoderMaxIterations|MeasuredLDPCParityCheckFailures|MeasuredCodeBlockDecodeErrorCount|MeasuredCodeBlockDecodeCount|MeasuredCodeBlockDecodeFailureRate|MeasuredCodeBlockCRCErrorCount|MeasuredCodeBlockCRCCount|MeasuredLDPCDecoderAlgorithm|MeasuredLDPCDecoderEngine|MeasuredLDPCIterationVector|MeasuredLDPCParityCheckVector|MeasuredCodeBlockDecodeErrorVector|ChannelEstimateAvailable|EqualizationAvailable|DecodeAttempted|DecodeAvailable|LLRAvailable|LLRFinite|TimingEstimateUsed|RawTimingEstimate_samples|AppliedTimingCorrection_samples|TimingEstimateApplicationPolicy|TimingEstimateStatus|TimingEstimateWasClipped|TimingEstimateAvailability|TimingErrorDefinition|TimingValueStatus|InjectedCFO_Hz|TrueCFO_Hz|CFOEstimateAvailable|CFOEstimateAvailability|ReceiverTrackingCorrectionSource|ReceiverTrackingCorrectionStatus|ReceiverTrackingCorrectionNAReason|CFOErrorDefinition|CFOValueStatus|InjectedTimingOffset_samples|TrueTimingOffset_samples|EstimatedTimingOffset_PreCorrection_samples|TimingError_samples|AppliedPathloss_dB|AppliedLargeScaleGain_dB|ServingRxPower_dBm|ThermalNoisePower_dBm|NoisePowerSource|PhaseNoiseConfigured|PhaseNoiseApplied|PTRSCPECorrectionApplied|PTRSCPECorrectedSymbols|PTRSMeanCPE_deg|IQImbalanceConfigured|IQImbalanceApplied|IQImbalanceMeasurementStatus|IQImbalanceCorrectionApplied|IQImbalanceCorrectionStatus|DecoderTruthProxySINR_dB|DecoderTruthProxySINRSource|DecoderTruthProxySINRValueRole|DecoderTruthProxySINRValueStatus|DecoderTruthProxySINRNAReason|PrecoderSource|RequestedPrecoderSource|AppliedPrecoderSource|RequestedPrecoderPMI|PrecodingMode|PrecodingApplicationStage|PrecodingActive|ExplicitBeamWeightsApplied|TransformPrecodingApplied|BeamformingApplied|AppliedBeamIndexSet|AppliedPrecoderPMI|AppliedPrecoderValueRole|AppliedPrecoderValueStatus|ExplicitPrecoderReplayStatus|AppliedPrecoderPMIType|AppliedPrecoderCodebookMode|PrecodingNumPorts|PrecodingNumLayers|PrecodingMatrixRows|PrecodingMatrixCols,17280,965ca922fabcef70a62fcfb52979fbf09dc1effdaff2a62b9ee22d86d768d0ef,PASS,
tmp_geom_cfg_smoke_manual/run,csv/system_time_series.csv,4,31,TRUE,TTI|Time_s|SlotDirection|OfferedBits|OfferedBitsDL|OfferedBitsUL|ServedBits|ServedBitsDL|ServedBitsUL|DroppedBits|DroppedBitsDL|DroppedBitsUL|Offered_Mbps|OfferedDL_Mbps|OfferedUL_Mbps|Throughput_Mbps|ThroughputDL_Mbps|ThroughputUL_Mbps|ActiveUE|ScheduledUE|ScheduledUE_DL|ScheduledUE_UL|MeanSINR_dB|P05SINR_dB|P95SINR_dB|MeanRSRP_dBm|MeanEbNo_dB|MeanQueue_bits|P95Queue_bits|MeanQueueDL_bits|MeanQueueUL_bits,1196,3aa17ea2900776676654051bf0cacec0322b8f2687b08ff1653c13b8a64e437e,PASS,
