RunID,ExperimentID,TrialID,FamilyID,PairID,Variant,Seed,Packets,Delivered,Dropped,DuplicateDelivered,Latency_ms,Goodput_Mbps,ControlBytes,Runtime_ms,Status
"PROTOCOL-IMPACT-20260727-071740","F15_03_T","TRIAL-174","F15","F15_P03","treatment","47","1","1","0","0","0.1","6.32","7","6.2135","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_04_B","TRIAL-175","F15","F15_P04","baseline","89","1","1","0","0","0.1","7.12","7","8.4317","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_04_T","TRIAL-176","F15","F15_P04","treatment","89","1","1","0","0","0.1","7.12","7","6.0139","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_05_B","TRIAL-177","F15","F15_P05","baseline","131","1","1","0","0","0.1","5.36","7","5.0643","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_05_T","TRIAL-178","F15","F15_P05","treatment","131","1","1","0","0","0.1","5.36","7","6.9684","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_06_B","TRIAL-179","F15","F15_P06","baseline","197","1","1","0","0","0.1","5.52","7","5.8269","PASS"
"PROTOCOL-IMPACT-20260727-071740","F15_06_T","TRIAL-180","F15","F15_P06","treatment","197","1","1","0","0","0.1","5.52","7","5.3817","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_01_B","TRIAL-181","F16","F16_P01","baseline","11","1","1","0","0","0.1","6","7","5.2241","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_01_T","TRIAL-182","F16","F16_P01","treatment","11","1","1","0","0","0.1","6","7","9.853","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_02_B","TRIAL-183","F16","F16_P02","baseline","23","1","1","0","0","0.1","6.96","7","5.2645","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_02_T","TRIAL-184","F16","F16_P02","treatment","23","1","1","0","0","0.1","6.96","7","6.0434","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_03_B","TRIAL-185","F16","F16_P03","baseline","47","1","1","0","0","0.1","6.32","7","6.2593","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_03_T","TRIAL-186","F16","F16_P03","treatment","47","1","1","0","0","0.1","6.32","7","5.167","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_04_B","TRIAL-187","F16","F16_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.9619","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_04_T","TRIAL-188","F16","F16_P04","treatment","89","1","1","0","0","0.1","7.12","7","6.6823","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_05_B","TRIAL-189","F16","F16_P05","baseline","131","1","1","0","0","0.1","5.36","7","5.2711","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_05_T","TRIAL-190","F16","F16_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.9878","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_06_B","TRIAL-191","F16","F16_P06","baseline","197","1","1","0","0","0.1","5.52","7","5.3323","PASS"
"PROTOCOL-IMPACT-20260727-071740","F16_06_T","TRIAL-192","F16","F16_P06","treatment","197","1","1","0","0","0.1","5.52","7","6.3642","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_01_B","TRIAL-193","F17","F17_P01","baseline","11","1","1","0","0","0.1","6","7","11.935","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_01_T","TRIAL-194","F17","F17_P01","treatment","11","1","1","0","0","0.1","6","7","11.9501","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_02_B","TRIAL-195","F17","F17_P02","baseline","23","1","1","0","0","0.1","6.96","7","10.5476","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_02_T","TRIAL-196","F17","F17_P02","treatment","23","1","1","0","0","0.1","6.96","7","12.7206","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_03_B","TRIAL-197","F17","F17_P03","baseline","47","1","1","0","0","0.1","6.32","7","10.9687","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_03_T","TRIAL-198","F17","F17_P03","treatment","47","1","1","0","0","0.1","6.32","7","9.5547","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_04_B","TRIAL-199","F17","F17_P04","baseline","89","1","1","0","0","0.1","7.12","7","8.3147","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_04_T","TRIAL-200","F17","F17_P04","treatment","89","1","1","0","0","0.1","7.12","7","10.9425","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_05_B","TRIAL-201","F17","F17_P05","baseline","131","1","1","0","0","0.1","5.36","7","11.0633","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_05_T","TRIAL-202","F17","F17_P05","treatment","131","1","1","0","0","0.1","5.36","7","9.885","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_06_B","TRIAL-203","F17","F17_P06","baseline","197","1","1","0","0","0.1","5.52","7","8.9962","PASS"
"PROTOCOL-IMPACT-20260727-071740","F17_06_T","TRIAL-204","F17","F17_P06","treatment","197","1","1","0","0","0.1","5.52","7","7.2909","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_01_B","TRIAL-205","F18","F18_P01","baseline","11","1","1","0","0","0.1","6","7","8.6569","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_01_T","TRIAL-206","F18","F18_P01","treatment","11","1","1","0","0","0.1","6","7","7.7155","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_02_B","TRIAL-207","F18","F18_P02","baseline","23","1","1","0","0","0.1","6.96","7","8.4288","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_02_T","TRIAL-208","F18","F18_P02","treatment","23","1","1","0","0","0.1","6.96","7","6.808","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_03_B","TRIAL-209","F18","F18_P03","baseline","47","1","1","0","0","0.1","6.32","7","8.4647","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_03_T","TRIAL-210","F18","F18_P03","treatment","47","1","1","0","0","0.1","6.32","7","8.7293","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_04_B","TRIAL-211","F18","F18_P04","baseline","89","1","1","0","0","0.1","7.12","7","9.9911","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_04_T","TRIAL-212","F18","F18_P04","treatment","89","1","1","0","0","0.1","7.12","7","7.336","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_05_B","TRIAL-213","F18","F18_P05","baseline","131","1","1","0","0","0.1","5.36","7","9.3884","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_05_T","TRIAL-214","F18","F18_P05","treatment","131","1","1","0","0","0.1","5.36","7","7.5385","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_06_B","TRIAL-215","F18","F18_P06","baseline","197","1","1","0","0","0.1","5.52","7","11.9114","PASS"
"PROTOCOL-IMPACT-20260727-071740","F18_06_T","TRIAL-216","F18","F18_P06","treatment","197","1","1","0","0","0.1","5.52","7","7.8276","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_01_B","TRIAL-217","F19","F19_P01","baseline","11","1","1","0","0","0.1","6","7","7.2458","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_01_T","TRIAL-218","F19","F19_P01","treatment","11","1","1","0","0","0.1","6","7","8.5705","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_02_B","TRIAL-219","F19","F19_P02","baseline","23","1","1","0","0","0.1","6.96","7","7.5951","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_02_T","TRIAL-220","F19","F19_P02","treatment","23","1","1","0","0","0.1","6.96","7","7.7418","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_03_B","TRIAL-221","F19","F19_P03","baseline","47","1","1","0","0","0.1","6.32","7","6.911","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_03_T","TRIAL-222","F19","F19_P03","treatment","47","1","1","0","0","0.1","6.32","7","6.535","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_04_B","TRIAL-223","F19","F19_P04","baseline","89","1","1","0","0","0.1","7.12","7","10.2203","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_04_T","TRIAL-224","F19","F19_P04","treatment","89","1","1","0","0","0.1","7.12","7","10.2793","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_05_B","TRIAL-225","F19","F19_P05","baseline","131","1","1","0","0","0.1","5.36","7","44.5012","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_05_T","TRIAL-226","F19","F19_P05","treatment","131","1","1","0","0","0.1","5.36","7","13.2682","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_06_B","TRIAL-227","F19","F19_P06","baseline","197","1","1","0","0","0.1","5.52","7","14.5213","PASS"
"PROTOCOL-IMPACT-20260727-071740","F19_06_T","TRIAL-228","F19","F19_P06","treatment","197","1","1","0","0","0.1","5.52","7","14.4034","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_01_B","TRIAL-229","F20","F20_P01","baseline","11","1","1","0","0","0.1","6","7","29.2982","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_01_T","TRIAL-230","F20","F20_P01","treatment","11","1","1","0","0","0.1","6","7","8.2136","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_02_B","TRIAL-231","F20","F20_P02","baseline","23","1","1","0","0","0.1","6.96","7","8.1803","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_02_T","TRIAL-232","F20","F20_P02","treatment","23","1","1","0","0","0.1","6.96","7","9.6077","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_03_B","TRIAL-233","F20","F20_P03","baseline","47","1","1","0","0","0.1","6.32","7","7.9802","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_03_T","TRIAL-234","F20","F20_P03","treatment","47","1","1","0","0","0.1","6.32","7","7.3359","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_04_B","TRIAL-235","F20","F20_P04","baseline","89","1","1","0","0","0.1","7.12","7","8.0263","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_04_T","TRIAL-236","F20","F20_P04","treatment","89","1","1","0","0","0.1","7.12","7","7.3768","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_05_B","TRIAL-237","F20","F20_P05","baseline","131","1","1","0","0","0.1","5.36","7","8.6325","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_05_T","TRIAL-238","F20","F20_P05","treatment","131","1","1","0","0","0.1","5.36","7","7.8868","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_06_B","TRIAL-239","F20","F20_P06","baseline","197","1","1","0","0","0.1","5.52","7","7.5677","PASS"
"PROTOCOL-IMPACT-20260727-071740","F20_06_T","TRIAL-240","F20","F20_P06","treatment","197","1","1","0","0","0.1","5.52","7","7.8239","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_01_B","TRIAL-241","F21","F21_P01","baseline","11","1","1","0","0","0.1","6","7","8.307","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_01_T","TRIAL-242","F21","F21_P01","treatment","11","1","1","0","0","0.1","6","7","7.4379","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_02_B","TRIAL-243","F21","F21_P02","baseline","23","1","1","0","0","0.1","6.96","7","7.8686","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_02_T","TRIAL-244","F21","F21_P02","treatment","23","1","1","0","0","0.1","6.96","7","7.182","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_03_B","TRIAL-245","F21","F21_P03","baseline","47","1","1","0","0","0.1","6.32","7","7.1746","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_03_T","TRIAL-246","F21","F21_P03","treatment","47","1","1","0","0","0.1","6.32","7","7.6393","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_04_B","TRIAL-247","F21","F21_P04","baseline","89","1","1","0","0","0.1","7.12","7","7.2488","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_04_T","TRIAL-248","F21","F21_P04","treatment","89","1","1","0","0","0.1","7.12","7","8.6471","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_05_B","TRIAL-249","F21","F21_P05","baseline","131","1","1","0","0","0.1","5.36","7","9.977","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_05_T","TRIAL-250","F21","F21_P05","treatment","131","1","1","0","0","0.1","5.36","7","7.4395","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_06_B","TRIAL-251","F21","F21_P06","baseline","197","1","1","0","0","0.1","5.52","7","6.9842","PASS"
"PROTOCOL-IMPACT-20260727-071740","F21_06_T","TRIAL-252","F21","F21_P06","treatment","197","1","1","0","0","0.1","5.52","7","6.7642","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_01_B","TRIAL-253","F22","F22_P01","baseline","11","1","1","0","0","0.1","6","7","8.2842","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_01_T","TRIAL-254","F22","F22_P01","treatment","11","1","1","0","0","0.1","6","7","7.3808","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_02_B","TRIAL-255","F22","F22_P02","baseline","23","1","1","0","0","0.1","6.96","7","7.0988","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_02_T","TRIAL-256","F22","F22_P02","treatment","23","1","1","0","0","0.1","6.96","7","8.3226","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_03_B","TRIAL-257","F22","F22_P03","baseline","47","1","1","0","0","0.1","6.32","7","6.9835","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_03_T","TRIAL-258","F22","F22_P03","treatment","47","1","1","0","0","0.1","6.32","7","7.3786","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_04_B","TRIAL-259","F22","F22_P04","baseline","89","1","1","0","0","0.1","7.12","7","8.1001","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_04_T","TRIAL-260","F22","F22_P04","treatment","89","1","1","0","0","0.1","7.12","7","8.5861","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_05_B","TRIAL-261","F22","F22_P05","baseline","131","1","1","0","0","0.1","5.36","7","9.0208","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_05_T","TRIAL-262","F22","F22_P05","treatment","131","1","1","0","0","0.1","5.36","7","7.3635","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_06_B","TRIAL-263","F22","F22_P06","baseline","197","1","1","0","0","0.1","5.52","7","7.9759","PASS"
"PROTOCOL-IMPACT-20260727-071740","F22_06_T","TRIAL-264","F22","F22_P06","treatment","197","1","1","0","0","0.1","5.52","7","7.2427","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_01_B","TRIAL-265","F23","F23_P01","baseline","11","1","1","0","0","0.1","6","7","7.3304","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_01_T","TRIAL-266","F23","F23_P01","treatment","11","1","1","0","0","0.1","6","7","7.7263","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_02_B","TRIAL-267","F23","F23_P02","baseline","23","1","1","0","0","0.1","6.96","7","7.0159","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_02_T","TRIAL-268","F23","F23_P02","treatment","23","1","1","0","0","0.1","6.96","7","7.0204","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_03_B","TRIAL-269","F23","F23_P03","baseline","47","1","1","0","0","0.1","6.32","7","8.4374","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_03_T","TRIAL-270","F23","F23_P03","treatment","47","1","1","0","0","0.1","6.32","7","6.028","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_04_B","TRIAL-271","F23","F23_P04","baseline","89","1","1","0","0","0.1","7.12","7","6.0172","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_04_T","TRIAL-272","F23","F23_P04","treatment","89","1","1","0","0","0.1","7.12","7","6.1183","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_05_B","TRIAL-273","F23","F23_P05","baseline","131","1","1","0","0","0.1","5.36","7","5.8677","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_05_T","TRIAL-274","F23","F23_P05","treatment","131","1","1","0","0","0.1","5.36","7","5.3074","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_06_B","TRIAL-275","F23","F23_P06","baseline","197","1","1","0","0","0.1","5.52","7","6.03","PASS"
"PROTOCOL-IMPACT-20260727-071740","F23_06_T","TRIAL-276","F23","F23_P06","treatment","197","1","1","0","0","0.1","5.52","7","4.6479","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_01_B","TRIAL-277","F24","F24_P01","baseline","11","1","1","0","0","0.1","6","7","4.8267","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_01_T","TRIAL-278","F24","F24_P01","treatment","11","1","1","0","0","0.1","6","7","4.5979","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_02_B","TRIAL-279","F24","F24_P02","baseline","23","1","1","0","0","0.1","6.96","7","5.4985","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_02_T","TRIAL-280","F24","F24_P02","treatment","23","1","1","0","0","0.1","6.96","7","6.2289","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_03_B","TRIAL-281","F24","F24_P03","baseline","47","1","1","0","0","0.1","6.32","7","4.7013","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_03_T","TRIAL-282","F24","F24_P03","treatment","47","1","1","0","0","0.1","6.32","7","5.4706","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_04_B","TRIAL-283","F24","F24_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.8332","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_04_T","TRIAL-284","F24","F24_P04","treatment","89","1","1","0","0","0.1","7.12","7","4.6814","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_05_B","TRIAL-285","F24","F24_P05","baseline","131","1","1","0","0","0.1","5.36","7","5.2643","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_05_T","TRIAL-286","F24","F24_P05","treatment","131","1","1","0","0","0.1","5.36","7","6.0728","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_06_B","TRIAL-287","F24","F24_P06","baseline","197","1","1","0","0","0.1","5.52","7","5.8915","PASS"
"PROTOCOL-IMPACT-20260727-071740","F24_06_T","TRIAL-288","F24","F24_P06","treatment","197","1","1","0","0","0.1","5.52","7","5.8475","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_01_B","TRIAL-289","F25","F25_P01","baseline","11","1","1","0","0","0.1","6","7","4.927","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_01_T","TRIAL-290","F25","F25_P01","treatment","11","1","1","0","0","0.1","6","7","6.53","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_02_B","TRIAL-291","F25","F25_P02","baseline","23","1","1","0","0","0.1","6.96","7","5.6257","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_02_T","TRIAL-292","F25","F25_P02","treatment","23","1","1","0","0","0.1","6.96","7","5.5982","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_03_B","TRIAL-293","F25","F25_P03","baseline","47","1","1","0","0","0.1","6.32","7","6.5809","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_03_T","TRIAL-294","F25","F25_P03","treatment","47","1","1","0","0","0.1","6.32","7","7.7038","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_04_B","TRIAL-295","F25","F25_P04","baseline","89","1","1","0","0","0.1","7.12","7","8.4907","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_04_T","TRIAL-296","F25","F25_P04","treatment","89","1","1","0","0","0.1","7.12","7","8.0519","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_05_B","TRIAL-297","F25","F25_P05","baseline","131","1","1","0","0","0.1","5.36","7","7.5655","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_05_T","TRIAL-298","F25","F25_P05","treatment","131","1","1","0","0","0.1","5.36","7","8.314","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_06_B","TRIAL-299","F25","F25_P06","baseline","197","1","1","0","0","0.1","5.52","7","8.4861","PASS"
"PROTOCOL-IMPACT-20260727-071740","F25_06_T","TRIAL-300","F25","F25_P06","treatment","197","1","1","0","0","0.1","5.52","7","7.4904","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_01_B","TRIAL-301","F26","F26_P01","baseline","11","1","1","0","0","0.1","6","7","8.2066","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_01_T","TRIAL-302","F26","F26_P01","treatment","11","1","1","0","0","0.1","6","7","8.005","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_02_B","TRIAL-303","F26","F26_P02","baseline","23","1","1","0","0","0.1","6.96","7","6.8515","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_02_T","TRIAL-304","F26","F26_P02","treatment","23","1","1","0","0","0.1","6.96","7","5.9523","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_03_B","TRIAL-305","F26","F26_P03","baseline","47","1","1","0","0","0.1","6.32","7","6.7145","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_03_T","TRIAL-306","F26","F26_P03","treatment","47","1","1","0","0","0.1","6.32","7","4.7557","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_04_B","TRIAL-307","F26","F26_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.878","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_04_T","TRIAL-308","F26","F26_P04","treatment","89","1","1","0","0","0.1","7.12","7","5.8522","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_05_B","TRIAL-309","F26","F26_P05","baseline","131","1","1","0","0","0.1","5.36","7","4.9722","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_05_T","TRIAL-310","F26","F26_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.7826","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_06_B","TRIAL-311","F26","F26_P06","baseline","197","1","1","0","0","0.1","5.52","7","4.6212","PASS"
"PROTOCOL-IMPACT-20260727-071740","F26_06_T","TRIAL-312","F26","F26_P06","treatment","197","1","1","0","0","0.1","5.52","7","5.8198","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_01_B","TRIAL-313","F27","F27_P01","baseline","11","1","1","0","0","0.1","6","7","5.8714","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_01_T","TRIAL-314","F27","F27_P01","treatment","11","1","1","0","0","0.1","6","7","4.6881","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_02_B","TRIAL-315","F27","F27_P02","baseline","23","1","1","0","0","0.1","6.96","7","5.1581","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_02_T","TRIAL-316","F27","F27_P02","treatment","23","1","1","0","0","0.1","6.96","7","5.1321","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_03_B","TRIAL-317","F27","F27_P03","baseline","47","1","1","0","0","0.1","6.32","7","5.9968","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_03_T","TRIAL-318","F27","F27_P03","treatment","47","1","1","0","0","0.1","6.32","7","6.964","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_04_B","TRIAL-319","F27","F27_P04","baseline","89","1","1","0","0","0.1","7.12","7","5.416","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_04_T","TRIAL-320","F27","F27_P04","treatment","89","1","1","0","0","0.1","7.12","7","8.9485","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_05_B","TRIAL-321","F27","F27_P05","baseline","131","1","1","0","0","0.1","5.36","7","5.0082","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_05_T","TRIAL-322","F27","F27_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.6297","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_06_B","TRIAL-323","F27","F27_P06","baseline","197","1","1","0","0","0.1","5.52","7","4.7301","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_06_T","TRIAL-324","F27","F27_P06","treatment","197","1","1","0","0","0.1","5.52","7","6.2183","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_01_B","TRIAL-325","F28","F28_P01","baseline","11","1","1","0","0","0.1","6","7","5.0962","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_01_T","TRIAL-326","F28","F28_P01","treatment","11","1","1","0","0","0.1","6","7","4.9773","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_02_B","TRIAL-327","F28","F28_P02","baseline","23","1","1","0","0","0.1","6.96","7","6.4748","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_02_T","TRIAL-328","F28","F28_P02","treatment","23","1","1","0","0","0.1","6.96","7","5.0762","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_03_B","TRIAL-329","F28","F28_P03","baseline","47","1","1","0","0","0.1","6.32","7","4.6747","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_03_T","TRIAL-330","F28","F28_P03","treatment","47","1","1","0","0","0.1","6.32","7","4.5841","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_04_B","TRIAL-331","F28","F28_P04","baseline","89","1","1","0","0","0.1","7.12","7","5.8065","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_04_T","TRIAL-332","F28","F28_P04","treatment","89","1","1","0","0","0.1","7.12","7","4.6926","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_05_B","TRIAL-333","F28","F28_P05","baseline","131","1","1","0","0","0.1","5.36","7","4.5567","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_05_T","TRIAL-334","F28","F28_P05","treatment","131","1","1","0","0","0.1","5.36","7","6.0847","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_06_B","TRIAL-335","F28","F28_P06","baseline","197","1","1","0","0","0.1","5.52","7","7.6945","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_06_T","TRIAL-336","F28","F28_P06","treatment","197","1","1","0","0","0.1","5.52","7","6.7321","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_01_B","TRIAL-337","F29","F29_P01","baseline","11","1","1","0","0","0.1","6","7","7.7279","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_01_T","TRIAL-338","F29","F29_P01","treatment","11","1","1","0","0","0.1","6","7","7.3212","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_02_B","TRIAL-339","F29","F29_P02","baseline","23","1","1","0","0","0.1","6.96","7","10.1697","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_02_T","TRIAL-340","F29","F29_P02","treatment","23","1","1","0","0","0.1","6.96","7","6.4979","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_03_B","TRIAL-341","F29","F29_P03","baseline","47","1","1","0","0","0.1","6.32","7","6.4677","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_03_T","TRIAL-342","F29","F29_P03","treatment","47","1","1","0","0","0.1","6.32","7","5.2043","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_04_B","TRIAL-343","F29","F29_P04","baseline","89","1","1","0","0","0.1","7.12","7","4.7632","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_04_T","TRIAL-344","F29","F29_P04","treatment","89","1","1","0","0","0.1","7.12","7","4.9183","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_05_B","TRIAL-345","F29","F29_P05","baseline","131","1","1","0","0","0.1","5.36","7","4.8407","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_05_T","TRIAL-346","F29","F29_P05","treatment","131","1","1","0","0","0.1","5.36","7","4.7881","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_06_B","TRIAL-347","F29","F29_P06","baseline","197","1","1","0","0","0.1","5.52","7","4.6645","PASS"
