timestamp_sim_ms,frame,slot,cell_id,ue_id,harq_id,ndi,rv,tb_id,mcs,mod_order,code_rate,tbs_bits,allocated_prbs,allocated_symbols,rank,layers,beam_id,crc_pass,tb_bler_flag,decoder_iterations,soft_combining_round,goodput_bits,direction,run_id,run_tag,scenario_id,scenario_variant_id,config_hash,code_commit,seed,drop_id,symbol,site_id,sector_id,bwp_id,carrier_id,layer_id,stream_id,block_id,pipeline_id,producer_module,status_code,status_classification,source_artifact_ref,source_tensor_ref,derived_flag,active_flag
NaN,9,9,NaN,6,NaN,NaN,NaN,0,10,4,0.33203125,1672,17,NaN,1,1,NaN,1,0,1,NaN,1672,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,10,NaN,NaN,NaN,0,10,4,0.33203125,1672,17,NaN,1,1,NaN,1,0,1,NaN,1672,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,29,NaN,NaN,NaN,0,10,4,0.33203125,1672,17,NaN,1,1,NaN,1,0,1,NaN,1672,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,35,NaN,NaN,NaN,0,10,4,0.33203125,1672,17,NaN,1,1,NaN,1,0,1,NaN,1672,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,41,NaN,NaN,NaN,0,10,4,0.33203125,1672,17,NaN,1,1,NaN,1,0,1,NaN,1672,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,45,NaN,NaN,NaN,0,10,4,0.33203125,1672,17,NaN,1,1,NaN,1,0,2,NaN,1672,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,50,NaN,NaN,NaN,0,10,4,0.33203125,1672,17,NaN,1,1,NaN,1,0,1,NaN,1672,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,2,NaN,NaN,NaN,0,10,4,0.33203125,1480,15,NaN,1,1,NaN,0,1,8,NaN,0,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,12,NaN,NaN,NaN,0,10,4,0.33203125,1480,15,NaN,1,1,NaN,1,0,1,NaN,1480,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,13,NaN,NaN,NaN,0,10,4,0.33203125,1480,15,NaN,1,1,NaN,1,0,4,NaN,1480,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,15,NaN,NaN,NaN,0,10,4,0.33203125,1480,15,NaN,1,1,NaN,0,1,8,NaN,0,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,16,NaN,NaN,NaN,0,10,4,0.33203125,1480,15,NaN,1,1,NaN,0,1,8,NaN,0,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,18,NaN,NaN,NaN,0,10,4,0.33203125,1480,15,NaN,1,1,NaN,1,0,1,NaN,1480,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,23,NaN,NaN,NaN,0,10,4,0.33203125,1480,15,NaN,1,1,NaN,1,0,1,NaN,1480,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,24,NaN,NaN,NaN,0,10,4,0.33203125,1480,15,NaN,1,1,NaN,0,1,8,NaN,0,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,33,NaN,NaN,NaN,0,10,4,0.33203125,1480,15,NaN,1,1,NaN,0,1,8,NaN,0,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,8,NaN,NaN,NaN,0,10,4,0.33203125,1256,13,NaN,1,1,NaN,0,1,8,NaN,0,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,20,NaN,NaN,NaN,0,10,4,0.33203125,1256,13,NaN,1,1,NaN,0,1,8,NaN,0,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,22,NaN,NaN,NaN,0,10,4,0.33203125,1256,13,NaN,1,1,NaN,1,0,1,NaN,1256,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,32,NaN,NaN,NaN,0,10,4,0.33203125,1256,13,NaN,1,1,NaN,0,1,8,NaN,0,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,34,NaN,NaN,NaN,0,10,4,0.33203125,1256,13,NaN,1,1,NaN,0,1,8,NaN,0,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,37,NaN,NaN,NaN,0,10,4,0.33203125,1256,13,NaN,1,1,NaN,1,0,1,NaN,1256,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,38,NaN,NaN,NaN,0,10,4,0.33203125,1256,13,NaN,1,1,NaN,1,0,1,NaN,1256,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
NaN,9,9,NaN,42,NaN,NaN,NaN,0,10,4,0.33203125,1256,13,NaN,1,1,NaN,1,0,3,NaN,1256,"UL",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTransportBlockTable","implemented","runtime_trials","air_interface/csv/ul_pusch_trials.csv","not_applicable",1,1
