Direction,SFN,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,SNR_dB,SystemLevelSINR_dB,SystemLevelSINRSource,SystemLevelSINRValueRole,SystemLevelSINRValueStatus,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DopplerHz,DopplerSourceMode,DopplerValueRole,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,AllocatedPRBCount,PRBStart,Modulation,MCS,MCSIndex,TargetCodeRate,Layers,Rank,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,MCSAuthority,ModulationAuthority,GrantOperatingPointSource,AppliedOperatingPointSource,BitErrors,BitsCompared,SymbolErrors,SymbolsCompared,SymbolErrorRate,EVM_rms,LLRMeanAbs,LLRStdAbs,LLRImbalance,Status,ConstellationSamples
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,27.2861165730474,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,6.02522565426706,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,27.2861165730474,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,43,43,43,1,8,8,27,216,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2024,488,7776,0.0627572016460905,0.499733791835907,21803306972.8807,10103907396.6986,0.000944016455518854,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,43.8918063161387,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-2.12705059431278,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,43.8918063161387,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,47,47,47,1,8,8,27,243,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2024,2430,7776,0.3125,1.27747535270173,26217601595.4598,18823878106.2846,0.00844238292564118,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,28.3131344544847,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,7.01856106301926,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,28.3131344544847,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,10,10,10,2,8,8,34,0,64QAM,26,26,0.8525390625,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,8274,54296,4635,9792,0.473345588235294,0.445730083595033,4222319242.35113,5834585804.65697,0.806677438414358,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,15.3578823007732,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-4.83360994070786,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,15.3578823007732,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,50,50,50,2,8,8,34,34,64QAM,26,26,0.8525390625,2,1,11,20,64QAM,0.5537109375,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,19109,54296,8971,9792,0.916156045751634,1.74453825398358,8589796556.61148,14968432004.7979,0.725878476069521,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-18.61164043658,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,7.02148296889304,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-18.61164043658,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,6,6,6,2,8,8,34,68,64QAM,24,24,0.75390625,1,1,0,0,QPSK,0.076171875,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,4613,24072,3773,4896,0.77062908496732,0.445580166618222,3631954462.23958,4904920065.9165,0.768304907900858,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,33.0364396880755,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,1.73346488365466,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,33.0364396880755,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,4,4,4,2,8,8,34,102,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2472,1481,9792,0.15124591503268,0.819080818904458,22847390562.8913,13216612447.1164,0.0123696243490548,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,29.1055189614033,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,2.33467046935914,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,29.1055189614033,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,29,29,29,2,8,8,34,136,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2472,1020,9792,0.104166666666667,0.764304605489488,28174362948.5778,18989723018.9908,0.00451416204447757,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,23.9338471714292,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,8.21213121677817,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,23.9338471714292,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,35,35,35,2,8,8,34,170,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2472,310,9792,0.0316584967320261,0.388502161270832,19962620531.6758,7387569892.53725,0.000251445915045026,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,8.07097010383061,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,6.11561358317213,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,8.07097010383061,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,41,41,41,2,8,8,34,204,QPSK,0,0,0.1171875,2,1,7,11,16QAM,0.369140625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2472,503,9792,0.0513684640522876,0.494560379348501,21226202592.5261,9514021729.39018,0.00440638082886499,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,1.13802712042025,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-2.97911629153485,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,1.13802712042025,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,45,45,45,2,8,8,34,238,QPSK,0,0,0.1171875,2,1,3,2,QPSK,0.1884765625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2472,3199,9792,0.326695261437909,1.40914542369101,42710982500.5735,31807413809.5724,0.00578138352467541,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,34.4168015804423,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-3.06315815319265,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,34.4168015804423,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,2,2,2,3,8,8,27,0,64QAM,26,26,0.8525390625,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,10338,43032,3742,7776,0.481224279835391,1.42284603395765,7797555463.01449,13627524337.6888,0.727020078277128,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,8.62236026799955,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,12.4356619456789,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,8.62236026799955,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,18,18,18,3,8,8,27,27,64QAM,26,26,0.8525390625,1,1,7,11,16QAM,0.369140625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,2511,21504,1638,3888,0.421296296296296,0.2389004141977,3309454472.32237,4172689789.29062,0.787447894832638,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,35.6434050277309,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,0.240537316426475,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,35.6434050277309,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,34,34,34,3,8,8,27,54,64QAM,26,26,0.8525390625,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,9070,43032,7050,7776,0.906635802469136,0.972687050678093,9815228512.41555,17678870517.359,0.714030818305099,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,58.5222857008864,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,1.74973306187538,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,58.5222857008864,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,12,12,12,3,8,8,27,81,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2024,1106,7776,0.142232510288066,0.81754816276437,22746608127.6113,12640757600.9769,0.00482255133314189,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,25.0546774800957,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,8.89895871328076,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,25.0546774800957,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,13,13,13,3,8,8,27,108,QPSK,0,0,0.1171875,2,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2024,172,7776,0.022119341563786,0.358964965706043,20804227747.8225,6976037805.4255,0.00157531463318862,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,31.2039367802451,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,0.220503652531265,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,31.2039367802451,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,15,15,15,3,8,8,27,135,QPSK,0,0,0.1171875,2,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2024,2003,7776,0.257587448559671,0.974933104445292,38552765684.4895,23557068724.4988,0.00793120842964407,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,9.27321122107807,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,13.9243592739184,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,9.27321122107807,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,16,16,16,3,8,8,27,162,QPSK,0,0,0.1171875,2,2,7,11,16QAM,0.369140625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2024,0,7776,0,0.201271385559189,21081164133.6075,4315407210.70993,0.00281447249933313,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,47.5064767971533,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-0.972489840593538,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,47.5064767971533,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,23,23,23,3,8,8,27,189,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2024,1836,7776,0.236111111111111,1.11847039207942,25878887118.6779,17399988857.6718,0.00431823932949564,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,18.1184000734049,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-3.00240622723006,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,18.1184000734049,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,24,24,24,3,8,8,27,216,QPSK,0,0,0.1171875,2,1,12,22,64QAM,0.650390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2024,3081,7776,0.396219135802469,1.41292891007642,43022884011.6879,33854444855.8291,0.0122589616606742,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,11.5225866566678,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,6.34362628780744,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,11.5225866566678,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,33,33,33,3,8,8,27,243,QPSK,0,0,0.1171875,2,1,9,15,16QAM,0.6015625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2024,310,7776,0.0398662551440329,0.481746630361372,23503526729.7038,10608241135.7379,0.00471633565025002,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,42.3493042024506,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,12.1036790223297,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,42.3493042024506,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,22,22,22,4,8,8,30,0,64QAM,26,26,0.8525390625,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,5556,48168,3364,8640,0.389351851851852,0.248208156445577,3738047935.77966,4800006699.94187,0.813440820991882,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,8.60050118043371,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,29.4361291146405,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,8.60050118043371,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,38,38,38,4,8,8,30,30,64QAM,26,26,0.8525390625,1,1,7,11,16QAM,0.369140625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,24072,1,4320,0.000231481481481481,0.0337437654970472,3499376456.5504,4202911592.5839,0.828658907590547,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,17.6630132630669,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,10.0764617050757,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,17.6630132630669,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,42,42,42,4,8,8,30,60,64QAM,26,26,0.8525390625,2,2,12,22,64QAM,0.650390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,7654,48168,4400,8640,0.509259259259259,0.313456236353696,4376110208.17978,5734830479.87146,0.821462911960344,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,-0.783800105276442,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,0.677501854770065,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,-0.783800105276442,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,20,20,20,4,8,8,30,90,QPSK,0,0,0.1171875,2,1,2,0,QPSK,0.1171875,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2216,2229,8640,0.257986111111111,0.924964164257456,19640101770.0304,13206958344.29,0.0090950639927826,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,20.9666120127305,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,2.93366190256006,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,20.9666120127305,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,32,32,32,4,8,8,30,120,QPSK,0,0,0.1171875,2,2,14,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2216,1392,8640,0.161111111111111,0.713373389122096,20600072983.0044,10643392478.0077,0.00103803705019624,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,13.8444455766087,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,1.94442633804463,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,13.8444455766087,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,37,37,37,4,8,8,30,150,QPSK,0,0,0.1171875,2,2,10,18,64QAM,0.455078125,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2216,1259,8640,0.145717592592593,0.799426762509028,22833833935.2874,13648484572.6579,0.00085600417008975,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,19.3316625592677,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,3.57039228417182,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,19.3316625592677,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,40,40,40,4,8,8,30,180,QPSK,0,0,0.1171875,2,1,13,24,64QAM,0.75390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2216,1400,8640,0.162037037037037,0.662949405955737,18102926802.6312,8854683777.03119,0.000930758205257598,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,26.9056625726813,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-3.74995641755573,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,26.9056625726813,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,44,44,44,4,8,8,30,210,QPSK,0,0,0.1171875,2,1,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,2216,2810,8640,0.325231481481481,1.53991879932148,22738725405.076,15189273931.9517,0.00639901436048465,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,14.808058026323,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-13.9267938589198,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,14.808058026323,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,49,49,49,4,8,8,30,240,QPSK,0,0,0.1171875,2,2,11,20,64QAM,0.5537109375,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,735,2216,3931,8640,0.454976851851852,4.96980893962143,59493341875.9466,74854320703.3087,0.000233970280855568,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,29.6781182938734,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,10.2370307050192,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,29.6781182938734,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,30,30,30,5,8,8,21,0,64QAM,26,26,0.8525390625,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,4222,33816,2285,6048,0.377810846560847,0.307714856655944,3632664423.29417,4681770138.19772,0.800458215379023,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,13.5160503236103,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-11.6138461431534,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,13.5160503236103,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,46,46,46,5,8,8,21,21,64QAM,26,26,0.8525390625,2,1,10,18,64QAM,0.455078125,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,15160,33816,5859,6048,0.96875,3.80795938084596,19226977656.4915,29196521910.253,0.680433731226092,FAIL,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,25.782219392879,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,17.5250858314109,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,25.782219392879,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,1,1,1,5,8,8,21,42,QPSK,0,0,0.1171875,2,2,15,26,64QAM,0.8525390625,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1544,0,6048,0,0.132967562771477,20447716374.4165,2783301523.43389,0.00330064649661837,PASS,0
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,3.04299431372846,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,3.0078357206141,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,3.04299431372846,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,8,8,8,5,8,8,21,63,QPSK,0,0,0.1171875,2,1,4,4,QPSK,0.30078125,scheduler_grant,scheduler_grant,scheduler_grant,scheduler_grant,0,1544,966,6048,0.159722222222222,0.707307419840232,19964017918.9056,10171354625.9686,0.00806516153130681,PASS,0
