ScenarioID,RunnerProfile,ConfigHash,RandomSeed,DeterministicMode,StrictValidation,NumUsers,ConfiguredLayers,BeamSelectionStrategy,RunScope,RunCompletion,Ok,ResultOk,PartialOk,ArtifactsGenerated,RequiredCaseCount,RequiredFailureCount,OptionalPrunedCount,StatusAuthority,RuntimeTruthContractOk,RoundtripMismatchCount,RequiredRuntimeEvidenceMissingCount,StrictTruthFailureCount,StrictProxyGuardFailureCount,CanonicalArtifactGapCount,RuntimeTruthContractFailures,Description,RuntimeQualifiedDescription,ConfiguredParameterSemantics,ConfiguredMIMO,ConfiguredDLNominalOperatingPoint,ConfiguredULNominalOperatingPoint,ActiveGridNumRBs,ConfiguredGridNumRBs,ActiveGridSource,Numerology_mu,SCS_kHz,SlotDuration_ms,SlotsPerFrame,SymbolsPerSlot,NumerologySource,TimingInterpretationSource,ActiveDuplexMode,ConfiguredTDDPattern,ActiveTDDPattern,TDDPatternApplicable,EffectiveDLTrialCount,EffectiveDLDominantOperatingPoint,EffectiveDLLayerHistogram,EffectiveDLRankHistogram,EffectiveDLModulationHistogram,EffectiveDLMCSHistogram,EffectiveDLConfiguredMatchRate,EffectiveULTrialCount,EffectiveULDominantOperatingPoint,EffectiveULLayerHistogram,EffectiveULRankHistogram,EffectiveULModulationHistogram,EffectiveULMCSHistogram,EffectiveULConfiguredMatchRate,FailingCaseCount,WarningCount,ErrorSource,ErrorIdentifier,ErrorMessage,AuthoritativeStatusSource,EffectiveRuntimeNote
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,waveform_bundle,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,104729,1,1,50,2,runtime_best_beam_per_link,6G_PHY_LLS_SINGLE_SCENARIO,completed,1,1,0,1,6,0,0,scenario_status_aggregation_v2_runtime_truth_contract,1,0,0,0,0,0,not_applicable,"Strict waveform-honest NR Rel-20 study-anchor LLS scenario for 4 GHz TDD, 100 MHz, 5 gNBs, 50 randomly placed UEs, and 10 canonical slots launched from the browser-owned MATLAB path.","Strict waveform-honest NR Rel-20 study-anchor LLS scenario for 4 GHz TDD, 100 MHz, 5 gNBs, 50 randomly placed UEs, and 10 canonical slots launched from the browser-owned MATLAB path. (configured intent; DL dominant effective point layer=2, rank=2, modulation=QPSK, mcs=0 (112/150), configured-match rate 0.0%; UL dominant effective point layer=1, rank=1, modulation=16QAM, mcs=10 (48/96), configured-match rate 0.0%)",nominal,64x4 nominal rank-2,"layers=2, rank=2, modulation=16QAM, mcs=10","layers=2, rank=2, modulation=16QAM, mcs=10",273,273,frequency.n_size_grid,1,30,0.5,20,14,frame.scs_khz_runtime_authority,nr_mu_from_scs,TDD,DDDSU,DDDSU,1,150,"layer=2, rank=2, modulation=QPSK, mcs=0 (112/150)",2:133|1:17,2:133|1:17,QPSK:116|64QAM:30|16QAM:4,0:114|26:24|22:3|11:2|4:1|8:1|13:1|15:1|18:1|20:1|24:1,0,96,"layer=1, rank=1, modulation=16QAM, mcs=10 (48/96)",1:96,1:96,16QAM:51|64QAM:45,10:48|26:35|22:4|24:3|15:2|18:2|13:1|20:1,0,0,0,not_applicable,not_applicable,not_applicable,Link.Result.Ok,"DL: Runtime-selected operating point diverged from the configured nominal operating point. Dominant effective point: layer=2, rank=2, modulation=QPSK, mcs=0 (112/150). Divergence: dominant recommended RI 1 while transmitted rank remained 2; dominant modulation QPSK vs configured 16QAM; dominant MCS 0 vs configured 10. Exact configured-match rate: 0/150 (0.0%). UL: Runtime-selected operating point diverged from the configured nominal operating point. Dominant effective point: layer=1, rank=1, modulation=16QAM, mcs=10 (48/96). Divergence: dominant layer 1 vs configured 2; dominant rank 1 vs configured 2. Exact configured-match rate: 0/96 (0.0%)."
