geometry_epoch,site_count,sector_count,ue_count,intersite_distance_m,deployment_area_m2,deployment_area_km2,site_density_per_km2,sector_density_per_km2,ue_density_per_km2,density_value_role,density_value_source,density_value_definition,run_id,run_tag,scenario_id,scenario_variant_id,config_hash,code_commit,seed,drop_id,timestamp_sim_ms,frame,slot,symbol,site_id,sector_id,cell_id,ue_id,direction,bwp_id,carrier_id,beam_id,layer_id,stream_id,harq_id,block_id,pipeline_id,producer_module,status_code,status_classification,source_artifact_ref,source_tensor_ref,derived_flag,active_flag
1,5,1,50,600,623538.290724796,0.623538290724795,8.01875373874481,1.60375074774896,80.1875373874481,"derived","runtime_xy_extent:sites","counts divided by runtime topology footprint area",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable",NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTopologyDensityTable","implemented","derived_runtime_topology_density","system/tables/sites.csv|system/tables/ues.csv|reports/csv/deployment_layout_reference.csv","not_applicable",1,1
