run_id,chart_name,chart_mode,x_label,y_label,point_index,x_value,y_value,source_table_logical_path,source_row_count,materialization_status,lineage_note
1,pathloss/shadowing distributions,bar,applied_pathloss_db,Count,1,75.91252291642061,7,reports/csv/live_channel_realization_table.csv,644,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,pathloss/shadowing distributions,bar,applied_pathloss_db,Count,2,82.51191509623844,2,reports/csv/live_channel_realization_table.csv,644,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,pathloss/shadowing distributions,bar,applied_pathloss_db,Count,3,89.11130727605627,37,reports/csv/live_channel_realization_table.csv,644,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,pathloss/shadowing distributions,bar,applied_pathloss_db,Count,4,95.7106994558741,11,reports/csv/live_channel_realization_table.csv,644,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,pathloss/shadowing distributions,bar,applied_pathloss_db,Count,5,102.31009163569193,33,reports/csv/live_channel_realization_table.csv,644,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,pathloss/shadowing distributions,bar,applied_pathloss_db,Count,6,108.90948381550976,48,reports/csv/live_channel_realization_table.csv,644,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,pathloss/shadowing distributions,bar,applied_pathloss_db,Count,7,115.5088759953276,44,reports/csv/live_channel_realization_table.csv,644,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,pathloss/shadowing distributions,bar,applied_pathloss_db,Count,8,122.10826817514543,28,reports/csv/live_channel_realization_table.csv,644,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,pathloss/shadowing distributions,bar,applied_pathloss_db,Count,9,128.70766035496325,21,reports/csv/live_channel_realization_table.csv,644,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,pathloss/shadowing distributions,bar,applied_pathloss_db,Count,10,135.3070525347811,15,reports/csv/live_channel_realization_table.csv,644,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
