Slot,Time_s,UEID,Lat,Lon,X_m,Y_m,Z_m,Speed_kmh,Heading_deg,ServingCell,ServingSite,ServingSector,ServingBeamIndex,ServingBeamGain_dB,ConfiguredSNR_dB,ConfiguredSNRSource,ServingRSRP_dBm,RSRP_dBm,RxPower_dBm,Pathloss_dB,LOSFlag,ShadowFading_dB,O2I_dB,ReceiverHestSINR_dB,ReceiverHestSINRSource,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,MeasuredTrialSINR_dB,EstimatedWidebandSINR_dB,ReceiverHestWidebandSINR_dB,DecoderTruthProxyWidebandSINR_dB,MeasuredWidebandSINR_dB,LargeScaleWidebandSINR_dB,LargeScaleSINR_dB,CSI_RSRP_dB,CSI_RSRPSource,AppliedLargeScaleGain_dB,RSRPSource,ServingRSRPSource,WidebandSINRSource,WidebandSINRValueRole,InterferenceMode,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,CoverageScore
7,0.003,4,19.1214445029248,73.0069344536074,811.703179145033,-80.0761405246712,1.5,3,288.244882760606,2,2,1,11,13.8432253934243,12,"configured_runtime_operating_point_reference",-85.2685024881668,-85.2685024881668,-50.115063557283,109.958288950707,0,-7.73803666245774,0,33.0234301387492,"receiver_hest_csi_feedback_wideband_effective_sinr",1.90304062096467,"post_equalization_evm_proxy",33.0234301387492,33.0234301387492,33.0234301387492,1.90304062096467,33.0234301387492,28.8456342632891,28.8456342632891,-109.347176715033,"received_reference_signal_power",-109.958288950707,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.956369446463882
7,0.003,6,19.1231123204993,73.005586115575,669.881472277441,105.578752098553,1.5,3,189.354424828229,2,2,1,31,13.9340987075551,12,"configured_runtime_operating_point_reference",-98.348027249152,-98.348027249152,-63.1945883182682,123.128687025823,0,15.0954305981356,0,19.5545488825017,"receiver_hest_csi_feedback_wideband_effective_sinr",3.02116456816234,"post_equalization_evm_proxy",19.5545488825017,19.5545488825017,19.5545488825017,3.02116456816234,19.5545488825017,8.47108169232665,8.47108169232665,-121.83722647138,"received_reference_signal_power",-123.128687025823,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",13,24,"64QAM",0.75390625,0.758310147602155
7,0.003,10,19.1226449152125,73.0064771062257,763.594936515327,53.5510847297462,1.5,3,66.5131253604641,2,2,1,21,13.7609176712706,12,"configured_runtime_operating_point_reference",-76.7546149080409,-76.7546149080409,-41.6011759771571,101.362093648428,0,-11.7536864349521,0,41.7013738927902,"receiver_hest_csi_feedback_wideband_effective_sinr",0.759482653540946,"post_equalization_evm_proxy",41.7013738927902,41.7013738927902,41.7013738927902,0.759482653540946,41.7013738927902,21.7641288993358,21.7641288993358,-100.799904883668,"received_reference_signal_power",-101.362093648428,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.988791632636952
7,0.003,29,19.121539503003,73.0070135716685,820.024154820298,-69.5004111233025,1.5,3,112.663980878084,2,2,1,12,13.994097208415,12,"configured_runtime_operating_point_reference",-88.3021880989432,-88.3021880989432,-53.1487491680594,113.142846376474,0,-4.87680337561016,0,29.8683033460894,"receiver_hest_csi_feedback_wideband_effective_sinr",2.21809657128827,"post_equalization_evm_proxy",29.8683033460894,29.8683033460894,29.8683033460894,2.21809657128827,29.8683033460894,19.8482532643566,19.8482532643566,-110.231005074194,"received_reference_signal_power",-113.142846376474,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.93114374602934
7,0.003,35,19.123050599294,73.0068635278673,804.235564255305,98.7133621277183,1.5,3,187.459163124384,2,2,1,23,13.8067215761197,12,"configured_runtime_operating_point_reference",-90.0565189136832,-90.0565189136832,-54.9030799827994,114.709801558919,0,-3.02358894047725,0,28.1420494366607,"receiver_hest_csi_feedback_wideband_effective_sinr",4.3592561064386,"post_equalization_evm_proxy",28.1420494366607,28.1420494366607,28.1420494366607,4.3592561064386,28.1420494366607,16.0162484358947,16.0162484358947,-114.044748670204,"received_reference_signal_power",-114.709801558919,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.911419504487315
7,0.003,41,19.122041128354,73.0063918282864,754.628430653162,-13.6625311319551,1.5,3,154.228643499725,2,2,1,15,13.7249637044417,12,"configured_runtime_operating_point_reference",-82.5760929876621,-82.5760929876621,-47.4226540567783,107.14761776122,0,-4.24937776849042,0,35.3574129595148,"receiver_hest_csi_feedback_wideband_effective_sinr",2.06547886173221,"post_equalization_evm_proxy",35.3574129595148,35.3574129595148,35.3574129595148,2.06547886173221,35.3574129595148,27.4371435830614,27.4371435830614,-105.712866925115,"received_reference_signal_power",-107.14761776122,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.971339960881522
7,0.003,45,19.1227919044254,73.0068485966231,802.666403782572,69.9155124406914,1.5,3,217.624653852273,2,2,1,21,12.7495404200499,12,"configured_runtime_operating_point_reference",-97.4026498141225,-97.4026498141225,-62.2492108832387,120.998751303289,0,4.21288615313133,0,20.9533249125383,"receiver_hest_csi_feedback_wideband_effective_sinr",3.87350965775216,"post_equalization_evm_proxy",20.9533249125383,20.9533249125383,20.9533249125383,3.87350965775216,20.9533249125383,7.92305697615056,7.92305697615056,-118.956715132779,"received_reference_signal_power",-120.998751303289,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",14,26,"64QAM",0.8525390625,0.780563288802157
7,0.003,50,19.1214679581746,73.0053293287729,642.879924625002,-77.4717884473937,1.5,3,200.613531942249,2,2,1,1,13.4854734700407,12,"configured_runtime_operating_point_reference",-77.0633291670011,-77.0633291670011,-41.9098902361173,101.395363706158,0,-0.859014228789574,0,40.8969628889655,"receiver_hest_csi_feedback_wideband_effective_sinr",3.8944305742093,"post_equalization_evm_proxy",40.8969628889655,40.8969628889655,40.8969628889655,3.8944305742093,40.8969628889655,21.037773532089,21.037773532089,-100.171680753505,"received_reference_signal_power",-101.395363706158,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.98820957251592
7,0.003,2,19.1164719022333,73.0038574119764,488.082037725256,-633.634950869545,1.5,3,83.8876679028143,3,3,1,8,12.6487768484135,12,"configured_runtime_operating_point_reference",-82.6822890273345,-82.6822890273345,-47.5288500964506,106.177626944864,0,-11.0374827857887,0,34.3141077701394,"receiver_hest_csi_feedback_wideband_effective_sinr",4.71030218559028,"post_equalization_evm_proxy",34.3141077701394,34.3141077701394,34.3141077701394,4.71030218559028,34.3141077701394,19.4487490484416,19.4487490484416,-104.608858063217,"received_reference_signal_power",-106.177626944864,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.970831695233363
7,0.003,12,19.1182043421594,73.0030257533882,400.60336011994,-440.782733014143,1.5,3,56.8909485758143,3,3,1,26,13.1789920968901,12,"configured_runtime_operating_point_reference",-54.5359170343672,-54.5359170343672,-19.3824781034834,78.5614702003735,1,-7.98299074167472,0,62.7096763861151,"receiver_hest_csi_feedback_wideband_effective_sinr",-0.481992458059692,"post_equalization_evm_proxy",62.7096763861151,62.7096763861151,62.7096763861151,-0.481992458059692,62.7096763861151,52.7091001713508,52.7091001713508,-79.165485125995,"received_reference_signal_power",-78.5614702003735,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.999718499679218
7,0.003,13,19.1156883907744,73.0034650962192,446.820087957053,-720.85609595035,1.5,3,5.67746382085967,3,3,1,3,12.7269030720103,12,"configured_runtime_operating_point_reference",-79.1848384406484,-79.1848384406484,-44.0313995097646,102.758302581775,0,-16.5487810530683,0,38.0807314294599,"receiver_hest_csi_feedback_wideband_effective_sinr",2.0947003595118,"post_equalization_evm_proxy",38.0807314294599,38.0807314294599,38.0807314294599,2.0947003595118,38.0807314294599,24.5394984918254,24.5394984918254,-99.8990655665004,"received_reference_signal_power",-102.758302581775,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.98334674244669
7,0.003,15,19.1191029421898,73.0031361043692,412.207796867317,-340.750778762406,1.5,3,113.98477136405,3,3,1,31,12.4973549057381,12,"configured_runtime_operating_point_reference",-78.2166881340376,-78.2166881340376,-43.0632492031538,101.560604108892,1,10.3197415879213,0,39.4489749937097,"receiver_hest_csi_feedback_wideband_effective_sinr",-0.232183663432469,"post_equalization_evm_proxy",39.4489749937097,39.4489749937097,39.4489749937097,-0.232183663432469,39.4489749937097,20.5686346557531,20.5686346557531,-102.325232099716,"received_reference_signal_power",-101.560604108892,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.985770351260834
7,0.003,16,19.1179712813791,73.004348252442,539.70411282729,-466.723385694163,1.5,3,65.6573969810199,3,3,1,20,13.4135414554264,12,"configured_runtime_operating_point_reference",-85.1511673194521,-85.1511673194521,-49.9977283885683,109.411269843995,0,-9.64846874213598,0,32.1629350964918,"receiver_hest_csi_feedback_wideband_effective_sinr",7.24802586546891,"post_equalization_evm_proxy",32.1629350964918,32.1629350964918,32.1629350964918,7.24802586546891,32.1629350964918,19.2132372535365,19.2132372535365,-105.484419957892,"received_reference_signal_power",-109.411269843995,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.957110112856987
7,0.003,18,19.1163136997159,73.0033399423719,433.654608821396,-651.247337948844,1.5,3,147.631227555338,3,3,1,5,13.9989392420424,12,"configured_runtime_operating_point_reference",-93.8961925500135,-93.8961925500135,-58.7427536191297,118.741692861172,0,4.19111269782518,0,23.4006275543323,"receiver_hest_csi_feedback_wideband_effective_sinr",-1.13608309226168,"post_equalization_evm_proxy",23.4006275543323,23.4006275543323,23.4006275543323,-1.13608309226168,23.4006275543323,15.3187693279475,15.3187693279475,-117.928277050787,"received_reference_signal_power",-118.741692861172,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.8522879706198
7,0.003,23,19.1169985119619,73.00325855015,425.091944027714,-575.014587187256,1.5,3,107.77037203235,3,3,1,10,13.2209707344583,12,"configured_runtime_operating_point_reference",-67.1215860101881,-67.1215860101881,-31.9681470793043,91.1891178137626,1,4.01434718944356,0,49.9408433051755,"receiver_hest_csi_feedback_wideband_effective_sinr",1.35238397894809,"post_equalization_evm_proxy",49.9408433051755,49.9408433051755,49.9408433051755,1.35238397894809,49.9408433051755,46.6103807968894,46.6103807968894,-88.5034930282348,"received_reference_signal_power",-91.1891178137626,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.99771360320493
7,0.003,24,19.1163117746331,73.0039445327036,497.245943349234,-651.460028419951,1.5,3,55.3066117578615,3,3,1,8,13.6475740975288,12,"configured_runtime_operating_point_reference",-90.74123594553,-90.74123594553,-55.5877970146461,115.235371112175,0,-3.25195635021469,0,26.9819071154885,"receiver_hest_csi_feedback_wideband_effective_sinr",-0.976410434551798,"post_equalization_evm_proxy",26.9819071154885,26.9819071154885,26.9819071154885,-0.976410434551798,26.9819071154885,18.0170341002874,18.0170341002874,-113.925580812502,"received_reference_signal_power",-115.235371112175,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.902476799039609
7,0.003,33,19.1202276643671,73.0058698839363,699.739457951429,-215.538589002634,1.5,3,138.427189331308,3,3,1,26,13.8868620577435,12,"configured_runtime_operating_point_reference",-104.174595895418,-104.174595895418,-69.021156964534,128.908019022277,0,-2.24366822138346,0,13.2796989414142,"receiver_hest_csi_feedback_wideband_effective_sinr",7.73952510443763,"post_equalization_evm_proxy",13.2796989414142,13.2796989414142,13.2796989414142,7.73952510443763,13.2796989414142,1.38484504098885,1.38484504098885,-127.018420832617,"received_reference_signal_power",-128.908019022277,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",10,18,"64QAM",0.455078125,0.613049139050774
7,0.003,34,19.1158840489665,73.0024923386607,344.503820233272,-699.077725932449,1.5,3,176.603649815979,3,3,1,1,-16,12,"configured_runtime_operating_point_reference",-81.6459901690863,-81.6459901690863,-46.4925512382025,76.4925512382025,1,-13.4977373272369,0,35.547900487625,"receiver_hest_csi_feedback_wideband_effective_sinr",-0.238964651230894,"post_equalization_evm_proxy",35.547900487625,35.547900487625,35.547900487625,-0.238964651230894,35.547900487625,27.1346385402924,27.1346385402924,-76.5265914105561,"received_reference_signal_power",-76.4925512382025,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.975263435141421
7,0.003,20,19.1192172349965,72.9976777684039,-161.894853162709,-328.031667344387,1.5,3,219.559792896103,4,4,1,31,12.2389037750513,12,"configured_runtime_operating_point_reference",-96.2182177204884,-96.2182177204884,-61.0647787896046,119.303682564656,0,0.89303875812458,0,21.2696238739457,"receiver_hest_csi_feedback_wideband_effective_sinr",5.81088705735192,"post_equalization_evm_proxy",21.2696238739457,21.2696238739457,21.2696238739457,5.81088705735192,21.2696238739457,1.85987314329038,1.85987314329038,-117.523822532398,"received_reference_signal_power",-119.303682564656,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",14,26,"64QAM",0.8525390625,0.806089556908631
7,0.003,22,19.1172583762339,72.997559159718,-174.372063758568,-546.090713333008,1.5,3,137.026072200144,4,4,1,13,12.6971022141287,12,"configured_runtime_operating_point_reference",-63.3494602051246,-63.3494602051246,-28.1960212742408,86.8931234883695,1,0.306946398632719,0,54.2301769705067,"receiver_hest_csi_feedback_wideband_effective_sinr",7.77086306429303,"post_equalization_evm_proxy",54.2301769705067,54.2301769705067,54.2301769705067,7.77086306429303,54.2301769705067,52.6276401583129,52.6276401583129,-85.0706203851607,"received_reference_signal_power",-86.8931234883695,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.998778736540837
7,0.003,32,19.1178771325149,72.998125079003,-114.848099051798,-477.211547065373,1.5,3,189.128652520028,4,4,1,20,13.7978743133449,12,"configured_runtime_operating_point_reference",-93.1474376022358,-93.1474376022358,-57.993998671352,117.791872984697,0,3.03286755351778,0,24.7109067128245,"receiver_hest_csi_feedback_wideband_effective_sinr",4.76176526708728,"post_equalization_evm_proxy",24.7109067128245,24.7109067128245,24.7109067128245,4.76176526708728,24.7109067128245,23.936868297025,23.936868297025,-115.628104522242,"received_reference_signal_power",-117.791872984697,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.865739260697438
7,0.003,37,19.1164514129245,72.997783980654,-150.726076229399,-635.921666958288,1.5,3,27.5257582391892,4,4,1,7,13.3653207537609,12,"configured_runtime_operating_point_reference",-82.0805512017617,-82.0805512017617,-46.9271122708779,106.292433024639,0,-8.40382587753958,0,35.832142870611,"receiver_hest_csi_feedback_wideband_effective_sinr",1.7977656334315,"post_equalization_evm_proxy",35.832142870611,35.832142870611,35.832142870611,1.7977656334315,35.832142870611,36.7964581542461,36.7964581542461,-103.82202779562,"received_reference_signal_power",-106.292433024639,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.97350580615365
7,0.003,38,19.1167309453859,72.9976700922409,-162.704671887923,-604.804153651345,1.5,3,299.75449370724,4,4,1,8,13.4353271547651,12,"configured_runtime_operating_point_reference",-87.5354007239084,-87.5354007239084,-52.3819617930246,111.81728894779,0,-0.244954205681888,0,30.270747614173,"receiver_hest_csi_feedback_wideband_effective_sinr",6.59985308907121,"post_equalization_evm_proxy",30.270747614173,30.270747614173,30.270747614173,6.59985308907121,30.270747614173,15.0465619390189,15.0465619390189,-107.491601396813,"received_reference_signal_power",-111.81728894779,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.93848124429654
7,0.003,40,19.1201523674706,73.0002104862454,104.493307021459,-223.93361207134,1.5,3,210.672218357218,4,4,1,26,13.8227516243847,12,"configured_runtime_operating_point_reference",-96.4577926906659,-96.4577926906659,-61.3043537597821,121.127105384167,0,-9.98382995849203,0,20.9361382535284,"receiver_hest_csi_feedback_wideband_effective_sinr",5.51081138937072,"post_equalization_evm_proxy",20.9361382535284,20.9361382535284,20.9361382535284,5.51081138937072,20.9361382535284,7.29399112763338,7.29399112763338,-120.186292684963,"received_reference_signal_power",-121.127105384167,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",14,26,"64QAM",0.8525390625,0.800837329464337
7,0.003,42,19.1191278109673,72.9977368317705,-155.682711056609,-337.986358355106,1.5,3,285.340808058267,4,4,1,30,13.7459003479766,12,"configured_runtime_operating_point_reference",-95.1719240377445,-95.1719240377445,-60.0184851068607,119.764385454837,0,1.65441883659449,0,22.2370099193392,"receiver_hest_csi_feedback_wideband_effective_sinr",2.65303471835159,"post_equalization_evm_proxy",22.2370099193392,22.2370099193392,22.2370099193392,2.65303471835159,22.2370099193392,8.54989330649009,8.54989330649009,-118.923663496144,"received_reference_signal_power",-119.764385454837,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.827821421481409
7,0.003,44,19.119129627324,72.9974619543362,-184.594060673751,-337.783895079256,1.5,3,153.56692913887,4,4,1,31,12.9655971186874,12,"configured_runtime_operating_point_reference",-89.9244636191493,-89.9244636191493,-54.7710246882654,113.736621806953,0,-3.12534693484999,0,27.3346402041093,"receiver_hest_csi_feedback_wideband_effective_sinr",1.92441082921312,"post_equalization_evm_proxy",27.3346402041093,27.3346402041093,27.3346402041093,1.92441082921312,27.3346402041093,27.0836892048997,27.0836892048997,-111.401989620112,"received_reference_signal_power",-113.736621806953,"large_scale_serving_reference_signal","large_scale_serving_reference_signal","receiver_hest_csi_feedback_wideband_effective_sinr","estimated","none",15,26,"64QAM",0.8525390625,0.912921906794617
