Direction,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,GrantContextId,BSAntennaArrayClass,BSAntennaElementClass,BSAntennaArrayType,BSAntennaRows,BSAntennaCols,BSAntennaElements,BSAntennaSpacingH_lambda,BSAntennaSpacingV_lambda,BSAntennaPolarization,BSAntennaAzimuth_deg,BSAntennaNumPorts,BSAntennaHasPhasedArrayObject,UEAntennaArrayClass,UEAntennaElementClass,UEAntennaArrayType,UEAntennaRows,UEAntennaCols,UEAntennaElements,UEAntennaSpacingH_lambda,UEAntennaSpacingV_lambda,UEAntennaPolarization,UEAntennaHeading_deg,UEAntennaNumPorts,UEAntennaHasPhasedArrayObject,ConfiguredBeamSelectionStrategy,PMI,CRI,RankIndicator,BeamformingApplied,PrecodingActive,ExplicitBeamWeightsApplied,AppliedBeamIndexSet,AppliedBeamValueRole,AppliedBeamValueStatus,AppliedBeamNAReason,AppliedPrecoderPMI,AppliedPrecoderValueRole,AppliedPrecoderValueStatus,AppliedPrecoderNAReason,ExplicitPrecoderReplayStatus,ExplicitPrecoderReplayBlocker,AppliedPrecoderPMIType,AppliedPrecoderCodebookMode,AntennaConfigSource,RuntimeAntennaObjectSource,AntennaRuntimeObjectCreated,AntennaRuntimeObjectValueRole,AntennaRuntimeObjectValueStatus,AntennaRuntimeObjectNAReason,ChannelArrayModel,ChannelObjectSource,ChannelObjectClass,ChannelArrayHandlingStatus,ChannelArrayHandlingBlocker,ChannelGeometryCouplingLevel,GeometryAdapterType,GeometryAdapterSource,GeometryAdapterLimitation,GeometryAdapterPortMapping,ChannelArrayValueRole,ChannelArrayValueStatus,ChannelUsesCountOnlyAntennaModel,ChannelUsesSameRuntimeAntennaAssumptions,InterferenceChannelObjectSource,InterferenceChannelObjectClass,InterferenceChannelArrayHandlingStatus,InterferenceChannelArrayHandlingBlocker,InterferenceChannelArrayValueRole,InterferenceChannelArrayValueStatus,InterferenceUsesSameRuntimeAntennaAssumptions,InterferencePathUsesSameArrayAssumptions,RuntimeTraceSource,AntennaEvidenceSource,SameFlowEvidenceSource
DL,3,3,3,1,7,7,dir=DL;frame=1;slot=7;ue=3;rnti=3;cell=1;harq=0,phased.URA,phased.IsotropicAntennaElement,ura,8,8,64,0.5,0.5,single,0,64,1,phased.ULA,phased.IsotropicAntennaElement,ula,1,4,4,0.5,0.5,single,245.147969228431,4,1,runtime_best_beam_per_link,5,not_applicable,2,1,1,1,1|2,not_applicable,not_applicable,none,0,not_applicable,not_applicable,none,not_applicable,not_applicable,type1,type1_su_mimo,browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime,CoupledTruthRuntime.initialize:AntennaArrayFactory.build,1,not_applicable,not_applicable,none,nrcdl_runtime_array_geometry_channel,sixgr.channel.ChannelFactory.localCreateCDL,nrCDLChannel,runtime_array_shape_spacing_orientation_coupled,not_applicable,runtime_array_shape_spacing_orientation,backend_native_nrCDLChannel_antenna_array,CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel,not_applicable,runtime_array_shape_matches_channel_ports,not_applicable,not_applicable,0,1,,,,not_applicable,not_applicable,not_applicable,0,0,runDLPDSCHThroughput_active_trial,active_runtime_user_context,CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput
DL,5,5,5,1,7,7,dir=DL;frame=1;slot=7;ue=5;rnti=5;cell=1;harq=0,phased.URA,phased.IsotropicAntennaElement,ura,8,8,64,0.5,0.5,single,0,64,1,phased.ULA,phased.IsotropicAntennaElement,ula,1,4,4,0.5,0.5,single,157.080638069346,4,1,runtime_best_beam_per_link,27,not_applicable,1,1,1,1,1|2,not_applicable,not_applicable,none,0,not_applicable,not_applicable,none,not_applicable,not_applicable,type1,type1_su_mimo,browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime,CoupledTruthRuntime.initialize:AntennaArrayFactory.build,1,not_applicable,not_applicable,none,nrcdl_runtime_array_geometry_channel,sixgr.channel.ChannelFactory.localCreateCDL,nrCDLChannel,runtime_array_shape_spacing_orientation_coupled,not_applicable,runtime_array_shape_spacing_orientation,backend_native_nrCDLChannel_antenna_array,CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel,not_applicable,runtime_array_shape_matches_channel_ports,not_applicable,not_applicable,0,1,,,,not_applicable,not_applicable,not_applicable,0,0,runDLPDSCHThroughput_active_trial,active_runtime_user_context,CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput
DL,7,7,7,1,7,7,dir=DL;frame=1;slot=7;ue=7;rnti=7;cell=1;harq=0,phased.URA,phased.IsotropicAntennaElement,ura,8,8,64,0.5,0.5,single,0,64,1,phased.ULA,phased.IsotropicAntennaElement,ula,1,4,4,0.5,0.5,single,171.203462336551,4,1,runtime_best_beam_per_link,2,not_applicable,2,1,1,1,1|2,not_applicable,not_applicable,none,0,not_applicable,not_applicable,none,not_applicable,not_applicable,type1,type1_su_mimo,browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime,CoupledTruthRuntime.initialize:AntennaArrayFactory.build,1,not_applicable,not_applicable,none,nrcdl_runtime_array_geometry_channel,sixgr.channel.ChannelFactory.localCreateCDL,nrCDLChannel,runtime_array_shape_spacing_orientation_coupled,not_applicable,runtime_array_shape_spacing_orientation,backend_native_nrCDLChannel_antenna_array,CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel,not_applicable,runtime_array_shape_matches_channel_ports,not_applicable,not_applicable,0,1,,,,not_applicable,not_applicable,not_applicable,0,0,runDLPDSCHThroughput_active_trial,active_runtime_user_context,CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput
DL,9,9,9,1,7,7,dir=DL;frame=1;slot=7;ue=9;rnti=9;cell=1;harq=0,phased.URA,phased.IsotropicAntennaElement,ura,8,8,64,0.5,0.5,single,0,64,1,phased.ULA,phased.IsotropicAntennaElement,ula,1,4,4,0.5,0.5,single,135.692745188389,4,1,runtime_best_beam_per_link,4,not_applicable,1,1,1,1,1|2,not_applicable,not_applicable,none,0,not_applicable,not_applicable,none,not_applicable,not_applicable,type1,type1_su_mimo,browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime,CoupledTruthRuntime.initialize:AntennaArrayFactory.build,1,not_applicable,not_applicable,none,nrcdl_runtime_array_geometry_channel,sixgr.channel.ChannelFactory.localCreateCDL,nrCDLChannel,runtime_array_shape_spacing_orientation_coupled,not_applicable,runtime_array_shape_spacing_orientation,backend_native_nrCDLChannel_antenna_array,CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel,not_applicable,runtime_array_shape_matches_channel_ports,not_applicable,not_applicable,0,1,,,,not_applicable,not_applicable,not_applicable,0,0,runDLPDSCHThroughput_active_trial,active_runtime_user_context,CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput
DL,14,14,14,1,7,7,dir=DL;frame=1;slot=7;ue=14;rnti=14;cell=1;harq=0,phased.URA,phased.IsotropicAntennaElement,ura,8,8,64,0.5,0.5,single,0,64,1,phased.ULA,phased.IsotropicAntennaElement,ula,1,4,4,0.5,0.5,single,45.3386447814844,4,1,runtime_best_beam_per_link,8,not_applicable,1,1,1,1,1|2,not_applicable,not_applicable,none,0,not_applicable,not_applicable,none,not_applicable,not_applicable,type1,type1_su_mimo,browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime,CoupledTruthRuntime.initialize:AntennaArrayFactory.build,1,not_applicable,not_applicable,none,nrcdl_runtime_array_geometry_channel,sixgr.channel.ChannelFactory.localCreateCDL,nrCDLChannel,runtime_array_shape_spacing_orientation_coupled,not_applicable,runtime_array_shape_spacing_orientation,backend_native_nrCDLChannel_antenna_array,CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel,not_applicable,runtime_array_shape_matches_channel_ports,not_applicable,not_applicable,0,1,,,,not_applicable,not_applicable,not_applicable,0,0,runDLPDSCHThroughput_active_trial,active_runtime_user_context,CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput
DL,19,19,19,1,7,7,dir=DL;frame=1;slot=7;ue=19;rnti=19;cell=1;harq=0,phased.URA,phased.IsotropicAntennaElement,ura,8,8,64,0.5,0.5,single,0,64,1,phased.ULA,phased.IsotropicAntennaElement,ula,1,4,4,0.5,0.5,single,196.980025245337,4,1,runtime_best_beam_per_link,17,not_applicable,2,1,1,1,1|2,not_applicable,not_applicable,none,0,not_applicable,not_applicable,none,not_applicable,not_applicable,type1,type1_su_mimo,browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime,CoupledTruthRuntime.initialize:AntennaArrayFactory.build,1,not_applicable,not_applicable,none,nrcdl_runtime_array_geometry_channel,sixgr.channel.ChannelFactory.localCreateCDL,nrCDLChannel,runtime_array_shape_spacing_orientation_coupled,not_applicable,runtime_array_shape_spacing_orientation,backend_native_nrCDLChannel_antenna_array,CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel,not_applicable,runtime_array_shape_matches_channel_ports,not_applicable,not_applicable,0,1,,,,not_applicable,not_applicable,not_applicable,0,0,runDLPDSCHThroughput_active_trial,active_runtime_user_context,CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput
DL,26,26,26,1,7,7,dir=DL;frame=1;slot=7;ue=26;rnti=26;cell=1;harq=0,phased.URA,phased.IsotropicAntennaElement,ura,8,8,64,0.5,0.5,single,0,64,1,phased.ULA,phased.IsotropicAntennaElement,ula,1,4,4,0.5,0.5,single,11.0749909189728,4,1,runtime_best_beam_per_link,0,not_applicable,1,1,1,1,1|2,not_applicable,not_applicable,none,0,not_applicable,not_applicable,none,not_applicable,not_applicable,type1,type1_su_mimo,browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime,CoupledTruthRuntime.initialize:AntennaArrayFactory.build,1,not_applicable,not_applicable,none,nrcdl_runtime_array_geometry_channel,sixgr.channel.ChannelFactory.localCreateCDL,nrCDLChannel,runtime_array_shape_spacing_orientation_coupled,not_applicable,runtime_array_shape_spacing_orientation,backend_native_nrCDLChannel_antenna_array,CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel,not_applicable,runtime_array_shape_matches_channel_ports,not_applicable,not_applicable,0,1,,,,not_applicable,not_applicable,not_applicable,0,0,runDLPDSCHThroughput_active_trial,active_runtime_user_context,CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput
DL,27,27,27,1,7,7,dir=DL;frame=1;slot=7;ue=27;rnti=27;cell=1;harq=0,phased.URA,phased.IsotropicAntennaElement,ura,8,8,64,0.5,0.5,single,0,64,1,phased.ULA,phased.IsotropicAntennaElement,ula,1,4,4,0.5,0.5,single,86.4355836659238,4,1,runtime_best_beam_per_link,0,not_applicable,1,1,1,1,1|2,not_applicable,not_applicable,none,0,not_applicable,not_applicable,none,not_applicable,not_applicable,type1,type1_su_mimo,browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime,CoupledTruthRuntime.initialize:AntennaArrayFactory.build,1,not_applicable,not_applicable,none,nrcdl_runtime_array_geometry_channel,sixgr.channel.ChannelFactory.localCreateCDL,nrCDLChannel,runtime_array_shape_spacing_orientation_coupled,not_applicable,runtime_array_shape_spacing_orientation,backend_native_nrCDLChannel_antenna_array,CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel,not_applicable,runtime_array_shape_matches_channel_ports,not_applicable,not_applicable,0,1,,,,not_applicable,not_applicable,not_applicable,0,0,runDLPDSCHThroughput_active_trial,active_runtime_user_context,CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput
DL,43,43,43,1,7,7,dir=DL;frame=1;slot=7;ue=43;rnti=43;cell=1;harq=0,phased.URA,phased.IsotropicAntennaElement,ura,8,8,64,0.5,0.5,single,0,64,1,phased.ULA,phased.IsotropicAntennaElement,ula,1,4,4,0.5,0.5,single,149.762424580282,4,1,runtime_best_beam_per_link,31,not_applicable,2,1,1,1,1|2,not_applicable,not_applicable,none,0,not_applicable,not_applicable,none,not_applicable,not_applicable,type1,type1_su_mimo,browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime,CoupledTruthRuntime.initialize:AntennaArrayFactory.build,1,not_applicable,not_applicable,none,nrcdl_runtime_array_geometry_channel,sixgr.channel.ChannelFactory.localCreateCDL,nrCDLChannel,runtime_array_shape_spacing_orientation_coupled,not_applicable,runtime_array_shape_spacing_orientation,backend_native_nrCDLChannel_antenna_array,CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel,not_applicable,runtime_array_shape_matches_channel_ports,not_applicable,not_applicable,0,1,,,,not_applicable,not_applicable,not_applicable,0,0,runDLPDSCHThroughput_active_trial,active_runtime_user_context,CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput
DL,47,47,47,1,7,7,dir=DL;frame=1;slot=7;ue=47;rnti=47;cell=1;harq=0,phased.URA,phased.IsotropicAntennaElement,ura,8,8,64,0.5,0.5,single,0,64,1,phased.ULA,phased.IsotropicAntennaElement,ula,1,4,4,0.5,0.5,single,303.806315445523,4,1,runtime_best_beam_per_link,6,not_applicable,2,1,1,1,1|2,not_applicable,not_applicable,none,0,not_applicable,not_applicable,none,not_applicable,not_applicable,type1,type1_su_mimo,browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime,CoupledTruthRuntime.initialize:AntennaArrayFactory.build,1,not_applicable,not_applicable,none,nrcdl_runtime_array_geometry_channel,sixgr.channel.ChannelFactory.localCreateCDL,nrCDLChannel,runtime_array_shape_spacing_orientation_coupled,not_applicable,runtime_array_shape_spacing_orientation,backend_native_nrCDLChannel_antenna_array,CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel,not_applicable,runtime_array_shape_matches_channel_ports,not_applicable,not_applicable,0,1,,,,not_applicable,not_applicable,not_applicable,0,0,runDLPDSCHThroughput_active_trial,active_runtime_user_context,CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput
