run_id,chart_name,chart_mode,x_label,y_label,point_index,x_value,y_value,source_table_logical_path,source_row_count,materialization_status,lineage_note
1,serving cell map,line,Slot,ServingSite,1,7.0,1.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,2,7.0,1.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,3,7.0,1.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,4,7.0,1.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,5,7.0,1.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,6,7.0,1.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,7,7.0,1.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,8,7.0,1.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,9,7.0,1.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,10,7.0,1.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,11,7.0,2.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,12,7.0,2.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,13,7.0,2.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,14,7.0,2.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,15,7.0,2.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,16,7.0,2.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,17,7.0,2.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,18,7.0,2.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,19,7.0,3.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,20,7.0,3.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,21,7.0,3.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,22,7.0,3.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,23,7.0,3.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,24,7.0,3.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,25,7.0,3.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,26,7.0,3.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,27,7.0,3.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
1,serving cell map,line,Slot,ServingSite,28,7.0,3.0,reports/csv/live_rsrp_serving_trace.csv,246,derived_chart_dataset,Canonical chart CSV derived from the selected run's persisted source table. The full raw source table remains stored separately.
