CategoryCode,CategoryKey,CategoryName,MetricKey,MetricName,Entity,Statistic,Availability,CountsTowardCoverage,ValueNumeric,ValueText,Unit,SourceArtifact,Notes
"A","run_metadata_outputs","Run metadata outputs","configured_operating_point","configured nominal operating point","radio","active_duplex_mode","config_only",0,NaN,"TDD","","meta/scenario_config_resolved.json","Configured operating-point rows are nominal/config-derived from the resolved scenario config. Effective runtime-selected behavior is exported separately from actual DL/UL waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","configured_operating_point","configured nominal operating point","radio","configured_tdd_pattern","config_only",0,NaN,"DDDSU","","meta/scenario_config_resolved.json","Configured operating-point rows are nominal/config-derived from the resolved scenario config. Effective runtime-selected behavior is exported separately from actual DL/UL waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","configured_operating_point","configured nominal operating point","radio","active_tdd_pattern","config_only",0,NaN,"DDDSU","","meta/scenario_config_resolved.json","Configured operating-point rows are nominal/config-derived from the resolved scenario config. Effective runtime-selected behavior is exported separately from actual DL/UL waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","configured_operating_point","configured nominal operating point","radio","tdd_pattern_applicable","config_only",0,1,"1","bool","meta/scenario_config_resolved.json","Configured operating-point rows are nominal/config-derived from the resolved scenario config. Effective runtime-selected behavior is exported separately from actual DL/UL waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_layer_histogram","effective layer histogram","DL","histogram","observed",1,NaN,"2:133|1:17","","air_interface/csv/dl_pdsch_trials.csv","effective runtime-selected layer histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_layer_histogram","effective layer histogram","DL","dominant_layer","observed",1,2,"2","layer_index","air_interface/csv/dl_pdsch_trials.csv","effective runtime-selected layer histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_layer_histogram","effective layer histogram","DL","sample_count","observed",1,150,"150","count","air_interface/csv/dl_pdsch_trials.csv","effective runtime-selected layer histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_layer_histogram","effective layer histogram","UL","histogram","observed",1,NaN,"1:96","","air_interface/csv/ul_pusch_trials.csv","effective runtime-selected layer histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_layer_histogram","effective layer histogram","UL","dominant_layer","observed",1,1,"1","layer_index","air_interface/csv/ul_pusch_trials.csv","effective runtime-selected layer histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_layer_histogram","effective layer histogram","UL","sample_count","observed",1,96,"96","count","air_interface/csv/ul_pusch_trials.csv","effective runtime-selected layer histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_rank_histogram","effective rank histogram","DL","histogram","observed",1,NaN,"2:133|1:17","","air_interface/csv/dl_pdsch_trials.csv","effective transmitted-rank histogram derived from actual waveform Layers, with RankIndicator only as fallback when layer data is unavailable."
"A","run_metadata_outputs","Run metadata outputs","effective_rank_histogram","effective rank histogram","DL","dominant_rank","observed",1,2,"2","rank_index","air_interface/csv/dl_pdsch_trials.csv","effective transmitted-rank histogram derived from actual waveform Layers, with RankIndicator only as fallback when layer data is unavailable."
"A","run_metadata_outputs","Run metadata outputs","effective_rank_histogram","effective rank histogram","DL","sample_count","observed",1,150,"150","count","air_interface/csv/dl_pdsch_trials.csv","effective transmitted-rank histogram derived from actual waveform Layers, with RankIndicator only as fallback when layer data is unavailable."
"A","run_metadata_outputs","Run metadata outputs","effective_rank_histogram","effective rank histogram","UL","histogram","observed",1,NaN,"1:96","","air_interface/csv/ul_pusch_trials.csv","effective transmitted-rank histogram derived from actual waveform Layers, with RankIndicator only as fallback when layer data is unavailable."
"A","run_metadata_outputs","Run metadata outputs","effective_rank_histogram","effective rank histogram","UL","dominant_rank","observed",1,1,"1","rank_index","air_interface/csv/ul_pusch_trials.csv","effective transmitted-rank histogram derived from actual waveform Layers, with RankIndicator only as fallback when layer data is unavailable."
"A","run_metadata_outputs","Run metadata outputs","effective_rank_histogram","effective rank histogram","UL","sample_count","observed",1,96,"96","count","air_interface/csv/ul_pusch_trials.csv","effective transmitted-rank histogram derived from actual waveform Layers, with RankIndicator only as fallback when layer data is unavailable."
"A","run_metadata_outputs","Run metadata outputs","effective_modulation_histogram","effective modulation histogram","DL","histogram","observed",1,NaN,"QPSK:116|64QAM:30|16QAM:4","","air_interface/csv/dl_pdsch_trials.csv","effective runtime-selected modulation histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_modulation_histogram","effective modulation histogram","DL","dominant_modulation","observed",1,NaN,"QPSK","","air_interface/csv/dl_pdsch_trials.csv","effective runtime-selected modulation histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_modulation_histogram","effective modulation histogram","DL","sample_count","observed",1,150,"150","count","air_interface/csv/dl_pdsch_trials.csv","effective runtime-selected modulation histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_modulation_histogram","effective modulation histogram","UL","histogram","observed",1,NaN,"16QAM:51|64QAM:45","","air_interface/csv/ul_pusch_trials.csv","effective runtime-selected modulation histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_modulation_histogram","effective modulation histogram","UL","dominant_modulation","observed",1,NaN,"16QAM","","air_interface/csv/ul_pusch_trials.csv","effective runtime-selected modulation histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_modulation_histogram","effective modulation histogram","UL","sample_count","observed",1,96,"96","count","air_interface/csv/ul_pusch_trials.csv","effective runtime-selected modulation histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_mcs_histogram","effective MCS histogram","DL","histogram","observed",1,NaN,"0:114|26:24|22:3|11:2|4:1|8:1|13:1|15:1|18:1|20:1|24:1","","air_interface/csv/dl_pdsch_trials.csv","effective runtime-selected MCS histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_mcs_histogram","effective MCS histogram","DL","dominant_mcs","observed",1,0,"0","mcs_index","air_interface/csv/dl_pdsch_trials.csv","effective runtime-selected MCS histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_mcs_histogram","effective MCS histogram","DL","sample_count","observed",1,150,"150","count","air_interface/csv/dl_pdsch_trials.csv","effective runtime-selected MCS histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_mcs_histogram","effective MCS histogram","UL","histogram","observed",1,NaN,"10:48|26:35|22:4|24:3|15:2|18:2|13:1|20:1","","air_interface/csv/ul_pusch_trials.csv","effective runtime-selected MCS histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_mcs_histogram","effective MCS histogram","UL","dominant_mcs","observed",1,10,"10","mcs_index","air_interface/csv/ul_pusch_trials.csv","effective runtime-selected MCS histogram derived from actual waveform trial tables."
"A","run_metadata_outputs","Run metadata outputs","effective_mcs_histogram","effective MCS histogram","UL","sample_count","observed",1,96,"96","count","air_interface/csv/ul_pusch_trials.csv","effective runtime-selected MCS histogram derived from actual waveform trial tables."
