run_id,direction,ue_id,frame,slot,source_artifact,channel_model,channel_gain_db,applied_pathloss_db,applied_shadow_fading_db,doppler_hz
1,DL,29,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-112.880370429708,113.142846376474,-4.87680337561016,11.1188031732717
1,DL,35,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-118.773483629135,114.709801558919,-3.02358894047725,11.1188031732717
1,DL,41,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-108.249059552152,107.14761776122,-4.24937776849042,11.1188031732717
1,DL,45,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-122.407802043127,120.998751303289,4.21288615313133,11.1188031732717
1,DL,50,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-102.424807609436,101.395363706158,-0.859014228789574,11.1188031732717
1,DL,2,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-108.866386426512,106.177626944864,-11.0374827857887,11.1188031732717
1,DL,12,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-82.955496127728,78.5614702003735,-7.98299074167472,11.1188031732717
1,DL,13,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-103.993498172067,102.758302581775,-16.5487810530683,11.1188031732717
1,DL,15,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-103.889232937948,101.560604108892,10.3197415879213,11.1188031732717
1,DL,16,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-109.842229093407,109.411269843995,-9.64846874213598,11.1188031732717
1,DL,18,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-122.024082892236,118.741692861172,4.19111269782518,11.1188031732717
1,DL,23,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-92.9536942965696,91.1891178137626,4.01434718944356,11.1188031732717
1,DL,24,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-117.430477129794,115.235371112175,-3.25195635021469,11.1188031732717
1,DL,33,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-130.512317521115,128.908019022277,-2.24366822138346,11.1188031732717
1,DL,34,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-78.7631196097584,76.4925512382025,-13.4977373272369,11.1188031732717
1,DL,20,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-119.945422139455,119.303682564656,0.89303875812458,11.1188031732717
1,DL,22,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-88.2057761977825,86.8931234883695,0.306946398632719,11.1188031732717
1,DL,32,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-119.66751365057,117.791872984697,3.03286755351778,11.1188031732717
1,DL,37,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-108.563260993024,106.292433024639,-8.40382587753958,11.1188031732717
1,DL,38,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-111.187792343853,111.81728894779,-0.244954205681888,11.1188031732717
1,DL,40,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-122.977559058488,121.127105384167,-9.98382995849203,11.1188031732717
1,DL,42,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-123.033257915101,119.764385454837,1.65441883659449,11.1188031732717
1,DL,44,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-113.530409195444,113.736621806953,-3.12534693484999,11.1188031732717
1,DL,49,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-111.636777025566,108.882479383002,-4.11519230818327,11.1188031732717
1,DL,1,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-110.439709358151,107.046713847767,-6.7081857171033,11.1188031732717
1,DL,8,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-139.423063167723,137.499994943928,0.257162819571357,11.1188031732717
1,DL,11,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-135.351757371216,132.113394375356,0.99104973404911,11.1188031732717
1,DL,17,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-132.622466878328,131.347985836229,1.50107034534861,11.1188031732717
1,DL,21,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-112.991891457333,108.404622785973,-4.91155932090487,11.1188031732717
1,DL,25,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-107.228748285493,104.134923273149,-5.2600681137606,11.1188031732717
1,DL,28,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-112.395030094342,110.953321305158,2.43628036299749,11.1188031732717
1,DL,30,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-112.173556075742,110.707587217139,0.241400303770759,11.1188031732717
1,DL,31,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-111.177454367028,109.502726711622,-5.03249559444978,11.1188031732717
1,DL,36,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-84.8572041284318,82.3616698840581,-6.81821139522493,11.1188031732717
1,DL,39,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-99.8887377782794,96.0512013158222,6.80823027744884,11.1188031732717
1,DL,46,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-110.605753172021,109.875912158352,0.115344775407698,11.1188031732717
1,DL,48,7,7,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-91.9381595876685,88.0540329078416,-4.31085541352391,11.1188031732717
1,DL,26,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-115.805339520733,113.31119824323,-0.660328772805113,11.1188031732717
1,DL,14,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-98.5323182360135,102.393224688516,0.516185793409846,11.1188031732717
1,DL,3,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-126.985890564306,101.68035942414,-5.87024368660654,11.1188031732717
1,DL,5,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-164.193819641968,119.565560252818,1.31282431900106,11.1188031732717
1,DL,7,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-111.414354392823,87.7071059586051,3.00559359226295,11.1188031732717
1,DL,9,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-158.88103885214,129.472654976212,-0.159887695995466,11.1188031732717
1,DL,19,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-135.094914810431,109.553174976254,2.20999263211836,11.1188031732717
1,DL,27,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-135.118891434155,133.966250686151,-1.46567183979933,11.1188031732717
1,DL,43,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-125.70666943531,110.489212385143,0.366314804893553,11.1188031732717
1,DL,47,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-110.742941424884,88.2319570941897,6.29954187087415,11.1188031732717
1,DL,10,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-123.8191625012,101.362093648428,-11.7536864349521,11.1188031732717
1,DL,50,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-139.75873586528,101.395363706158,-0.859014228789574,11.1188031732717
1,DL,6,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-169.574431745039,123.128687025823,15.0954305981356,11.1188031732717
1,DL,4,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-111.658802054772,109.958288950707,-7.73803666245774,11.1188031732717
1,DL,29,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-124.221834090722,113.142846376474,-4.87680337561016,11.1188031732717
1,DL,35,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-130.098737845532,114.709801558919,-3.02358894047725,11.1188031732717
1,DL,41,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-144.935930177782,107.14761776122,-4.24937776849042,11.1188031732717
1,DL,45,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-152.751307468713,120.998751303289,4.21288615313133,11.1188031732717
1,DL,2,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-105.420460735153,106.177626944864,-11.0374827857887,11.1188031732717
1,DL,18,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-143.340208745772,118.741692861172,4.19111269782518,11.1188031732717
1,DL,34,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-74.6457391060075,76.4925512382025,-13.4977373272369,11.1188031732717
1,DL,12,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-94.5585170800922,78.5614702003735,-7.98299074167472,11.1188031732717
1,DL,13,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-126.805031715936,102.758302581775,-16.5487810530683,11.1188031732717
1,DL,15,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-123.463879435551,101.560604108892,10.3197415879213,11.1188031732717
1,DL,16,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-143.820962267599,109.411269843995,-9.64846874213598,11.1188031732717
1,DL,23,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-105.525396785955,91.1891178137626,4.01434718944356,11.1188031732717
1,DL,24,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-135.127281506865,115.235371112175,-3.25195635021469,11.1188031732717
1,DL,33,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-141.565195165664,128.908019022277,-2.24366822138346,11.1188031732717
1,DL,22,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-110.047824099195,86.8931234883695,0.306946398632719,11.1188031732717
1,DL,38,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-140.314972849034,111.81728894779,-0.244954205681888,11.1188031732717
1,DL,42,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-133.775753832885,119.764385454837,1.65441883659449,11.1188031732717
1,DL,20,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-156.336215908509,119.303682564656,0.89303875812458,11.1188031732717
1,DL,32,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-132.163649370595,117.791872984697,3.03286755351778,11.1188031732717
1,DL,37,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-138.161142536765,106.292433024639,-8.40382587753958,11.1188031732717
1,DL,40,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-134.191782933307,121.127105384167,-9.98382995849203,11.1188031732717
1,DL,44,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-125.932683949446,113.736621806953,-3.12534693484999,11.1188031732717
1,DL,49,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-136.672934674705,108.882479383002,-4.11519230818327,11.1188031732717
1,DL,30,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-119.198790983931,110.707587217139,0.241400303770759,11.1188031732717
1,DL,46,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-139.593214939087,109.875912158352,0.115344775407698,11.1188031732717
1,DL,1,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-124.44283917469,107.046713847767,-6.7081857171033,11.1188031732717
1,DL,8,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-139.598805407062,137.499994943928,0.257162819571357,11.1188031732717
1,DL,11,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-148.026565173841,132.113394375356,0.99104973404911,11.1188031732717
1,DL,17,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-140.194571512177,131.347985836229,1.50107034534861,11.1188031732717
1,DL,21,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-135.109729424732,108.404622785973,-4.91155932090487,11.1188031732717
1,DL,25,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-135.833501031397,104.134923273149,-5.2600681137606,11.1188031732717
1,DL,28,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-139.761316648384,110.953321305158,2.43628036299749,11.1188031732717
1,DL,31,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-155.278125874285,109.502726711622,-5.03249559444978,11.1188031732717
1,DL,36,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-121.4278305301,82.3616698840581,-6.81821139522493,11.1188031732717
1,DL,39,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-114.586288892202,96.0512013158222,6.80823027744884,11.1188031732717
1,DL,48,8,8,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-130.299061763108,88.0540329078416,-4.31085541352391,11.1188031732717
1,DL,3,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-95.2672018166768,93.7306391662379,-13.8198298669196,11.1188031732717
1,DL,26,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-117.33587650602,112.457971485048,-1.5136526076772,11.1188031732717
1,DL,43,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-120.953836546827,108.770713503753,-1.35201244125124,11.1188031732717
1,DL,47,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-132.975695294896,103.217086211369,3.2218077228563,11.1188031732717
1,DL,19,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-144.241863304088,104.578664231212,-2.76430012604349,11.1188031732717
1,DL,14,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-91.3154365231206,89.4913369769124,6.49963558721521,11.1188031732717
1,DL,5,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-114.569011075259,87.6707998481783,-4.53957136879426,11.1188031732717
1,DL,9,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-163.709388628461,138.272956314428,8.64047500615168,11.1188031732717
1,DL,40,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-119.727833023504,90.2046227624005,-2.52331446570468,11.1188031732717
1,DL,10,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-132.258082375991,107.6608297849,-5.45505743029998,11.1188031732717
1,DL,35,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-141.219665408456,120.438426928964,2.7051535411917,11.1188031732717
1,DL,50,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-119.613370826923,97.8334993134287,-4.42083527944003,11.1188031732717
1,DL,4,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-119.484506578768,114.952427795806,-2.74397556737665,11.1188031732717
1,DL,6,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-115.732771242336,115.375365278443,7.34225574525262,11.1188031732717
1,DL,29,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-135.98900526284,89.6034838251266,-2.47569388317921,11.1188031732717
1,DL,41,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-143.323047454797,112.623213982716,1.22638507162227,11.1188031732717
1,DL,45,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-144.448194369534,115.452729743431,-1.33301183301746,11.1188031732717
1,DL,2,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-145.957814712371,128.093756180308,10.8787004161629,11.1188031732717
1,DL,15,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-141.765087772723,118.528163220159,1.99767055674529,11.1188031732717
1,DL,23,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-145.691416675995,106.740100337493,-2.56732721586778,11.1188031732717
1,DL,18,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-107.143000780356,104.198171144114,-10.3522639081664,11.1188031732717
1,DL,12,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-147.374946411112,101.663442644421,-6.52466185028243,11.1188031732717
1,DL,13,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-144.592363130036,117.931562629318,-1.37557802191281,11.1188031732717
1,DL,16,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-157.475888325348,128.301777168849,9.24197020310179,11.1188031732717
1,DL,24,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-144.192508140178,120.38830625338,1.90097686742582,11.1188031732717
1,DL,33,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-166.447859255158,132.464382394738,1.31270603524384,11.1188031732717
1,DL,22,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-119.302826207541,72.6128268265117,-13.9732474727846,11.1188031732717
1,DL,34,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-142.318273131113,122.917018433642,-13.0928643133785,11.1188031732717
1,DL,42,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-159.106135734635,115.529032052442,-2.58086329940254,11.1188031732717
1,DL,38,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-88.7455408032268,88.8405698462428,0.11497211428131,11.1188031732717
1,DL,8,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-162.887683798647,131.026717458692,-8.59613184748178,11.1188031732717
1,DL,20,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-155.326716339087,127.126084234089,8.71555516850628,11.1188031732717
1,DL,32,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-124.92229032669,91.5072044781434,1.26363762501292,11.1188031732717
1,DL,37,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-140.502380488491,111.668491153405,-3.02782891387931,11.1188031732717
1,DL,44,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-114.204666376553,87.1244251201354,-4.30307509397714,11.1188031732717
1,DL,49,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-124.477138133684,86.3225008981159,-2.92954542230449,11.1188031732717
1,DL,30,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-123.077879308492,92.6655526401738,4.83855004642908,11.1188031732717
1,DL,39,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-142.450995303439,115.259662893518,2.27806759754126,11.1188031732717
1,DL,7,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-165.604089070181,130.399894262962,-5.01984118135205,11.1188031732717
1,DL,46,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-117.25742508696,101.672182692735,-8.0881919691447,11.1188031732717
1,DL,27,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-130.852141258399,111.413259687912,-1.8346236615502,11.1188031732717
1,DL,11,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-180.781479432971,138.60674862469,7.48442294156014,11.1188031732717
1,DL,1,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-167.087563864285,120.211846300499,6.45683228278571,11.1188031732717
1,DL,17,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-156.014517889077,123.2008791118,-6.6459798685674,11.1188031732717
1,DL,21,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-123.386840870091,115.370013467876,2.05380213327338,11.1188031732717
1,DL,25,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-136.858098843884,103.549726920716,-5.84527518217702,11.1188031732717
1,DL,28,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-132.231395795139,102.215682576965,-6.30128083153992,11.1188031732717
1,DL,31,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-116.194275947913,88.7357319384538,-1.38201386099973,11.1188031732717
1,DL,36,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-140.287490637349,110.029204327063,-2.84008367777593,11.1188031732717
1,DL,48,9,9,air_interface/csv/dl_pdsch_trials.csv,CDL-D,-157.34669967862,121.372962792488,2.84584045174869,11.1188031732717
1,UL,3,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-120.441377007266,93.7306391662379,-13.8198298669196,11.1188031732717
1,UL,5,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-116.604446657079,87.6707998481783,-4.53957136879426,11.1188031732717
1,UL,9,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-139.307958698542,138.272956314428,8.64047500615168,11.1188031732717
1,UL,14,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-118.408250531208,89.4913369769124,6.49963558721521,11.1188031732717
1,UL,19,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-131.48989576896,104.578664231212,-2.76430012604349,11.1188031732717
1,UL,26,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-138.538884985401,112.457971485048,-1.5136526076772,11.1188031732717
1,UL,40,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-118.077314569381,90.2046227624005,-2.52331446570468,11.1188031732717
1,UL,43,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-133.526824315436,108.770713503753,-1.35201244125124,11.1188031732717
1,UL,47,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-130.769633683599,103.217086211369,3.2218077228563,11.1188031732717
1,UL,4,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-142.377589177548,114.952427795806,-2.74397556737665,11.1188031732717
1,UL,6,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-140.946324896441,115.375365278443,7.34225574525262,11.1188031732717
1,UL,10,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-135.442589197777,107.6608297849,-5.45505743029998,11.1188031732717
1,UL,29,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-117.770141906485,89.6034838251266,-2.47569388317921,11.1188031732717
1,UL,35,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-147.612241202075,120.438426928964,2.7051535411917,11.1188031732717
1,UL,41,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-139.836265363631,112.623213982716,1.22638507162227,11.1188031732717
1,UL,45,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-141.831624843429,115.452729743431,-1.33301183301746,11.1188031732717
1,UL,50,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-126.600947616842,97.8334993134287,-4.42083527944003,11.1188031732717
1,UL,2,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-149.20286449935,128.093756180308,10.8787004161629,11.1188031732717
1,UL,12,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-130.100614892339,101.663442644421,-6.52466185028243,11.1188031732717
1,UL,13,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-141.852826122029,117.931562629318,-1.37557802191281,11.1188031732717
1,UL,15,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-143.003203963217,118.528163220159,1.99767055674529,11.1188031732717
1,UL,16,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-150.302325836652,128.301777168849,9.24197020310179,11.1188031732717
1,UL,18,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-133.227174233855,104.198171144114,-10.3522639081664,11.1188031732717
1,UL,23,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-134.380364382048,106.740100337493,-2.56732721586778,11.1188031732717
1,UL,24,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-144.4597287312,120.38830625338,1.90097686742582,11.1188031732717
1,UL,33,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-149.729394298736,132.464382394738,1.31270603524384,11.1188031732717
1,UL,8,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-151.949582396135,131.026717458692,-8.59613184748178,11.1188031732717
1,UL,20,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-147.318600477976,127.126084234089,8.71555516850628,11.1188031732717
1,UL,22,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-101.215760525643,72.6128268265117,-13.9732474727846,11.1188031732717
1,UL,32,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-109.234214756166,91.5072044781434,1.26363762501292,11.1188031732717
1,UL,34,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-133.50257144282,122.917018433642,-13.0928643133785,11.1188031732717
1,UL,37,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-138.587824669427,111.668491153405,-3.02782891387931,11.1188031732717
1,UL,38,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-116.843035189194,88.8405698462428,0.11497211428131,11.1188031732717
1,UL,42,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-142.528734805044,115.529032052442,-2.58086329940254,11.1188031732717
1,UL,44,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-115.606869076942,87.1244251201354,-4.30307509397714,11.1188031732717
1,UL,49,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-116.498628481606,86.3225008981159,-2.92954542230449,11.1188031732717
1,UL,1,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-143.949803906246,120.211846300499,6.45683228278571,11.1188031732717
1,UL,7,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-133.201688815043,130.399894262962,-5.01984118135205,11.1188031732717
1,UL,11,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-139.106597039267,138.60674862469,7.48442294156014,11.1188031732717
1,UL,17,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-142.839530935561,123.2008791118,-6.6459798685674,11.1188031732717
1,UL,21,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-142.27730254146,115.370013467876,2.05380213327338,11.1188031732717
1,UL,25,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-132.694686899575,103.549726920716,-5.84527518217702,11.1188031732717
1,UL,27,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-137.168985215331,111.413259687912,-1.8346236615502,11.1188031732717
1,UL,28,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-131.013621968442,102.215682576965,-6.30128083153992,11.1188031732717
1,UL,30,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-120.850640312867,92.6655526401738,4.83855004642908,11.1188031732717
1,UL,31,9,9,air_interface/csv/ul_pusch_trials.csv,CDL-D,-117.242840823429,88.7357319384538,-1.38201386099973,11.1188031732717
