run_id,direction,ue_id,frame,slot,source_artifact,llr_mean_abs,llr_std_abs,llr_imbalance,decoder_iterations
1,DL,7,8,8,air_interface/csv/dl_pdsch_trials.csv,22270913695.0183,12024231247.1752,0.00319760129244991,2
1,DL,9,8,8,air_interface/csv/dl_pdsch_trials.csv,45603906534.886,43253554331.9729,0.0079042299977397,8
1,DL,19,8,8,air_interface/csv/dl_pdsch_trials.csv,20768566692.8734,6330913743.19166,0.00487477748304869,1
1,DL,27,8,8,air_interface/csv/dl_pdsch_trials.csv,18032322439.8536,8605133409.35962,0.0014641627443456,2
1,DL,43,8,8,air_interface/csv/dl_pdsch_trials.csv,21803306972.8807,10103907396.6986,0.000944016455518854,2
1,DL,47,8,8,air_interface/csv/dl_pdsch_trials.csv,26217601595.4598,18823878106.2846,0.00844238292564118,4
1,DL,10,8,8,air_interface/csv/dl_pdsch_trials.csv,4222319242.35113,5834585804.65697,0.806677438414358,8
1,DL,50,8,8,air_interface/csv/dl_pdsch_trials.csv,8589796556.61148,14968432004.7979,0.725878476069521,8
1,DL,6,8,8,air_interface/csv/dl_pdsch_trials.csv,3631954462.23958,4904920065.9165,0.768304907900858,8
1,DL,4,8,8,air_interface/csv/dl_pdsch_trials.csv,22847390562.8913,13216612447.1164,0.0123696243490548,2
1,DL,29,8,8,air_interface/csv/dl_pdsch_trials.csv,28174362948.5778,18989723018.9908,0.00451416204447757,2
1,DL,35,8,8,air_interface/csv/dl_pdsch_trials.csv,19962620531.6758,7387569892.53725,0.000251445915045026,1
1,DL,41,8,8,air_interface/csv/dl_pdsch_trials.csv,21226202592.5261,9514021729.39018,0.00440638082886499,2
1,DL,45,8,8,air_interface/csv/dl_pdsch_trials.csv,42710982500.5735,31807413809.5724,0.00578138352467541,5
1,DL,2,8,8,air_interface/csv/dl_pdsch_trials.csv,7797555463.01449,13627524337.6888,0.727020078277128,8
1,DL,18,8,8,air_interface/csv/dl_pdsch_trials.csv,3309454472.32237,4172689789.29062,0.787447894832638,8
1,DL,34,8,8,air_interface/csv/dl_pdsch_trials.csv,9815228512.41555,17678870517.359,0.714030818305099,8
1,DL,12,8,8,air_interface/csv/dl_pdsch_trials.csv,22746608127.6113,12640757600.9769,0.00482255133314189,2
1,DL,13,8,8,air_interface/csv/dl_pdsch_trials.csv,20804227747.8225,6976037805.4255,0.00157531463318862,2
1,DL,15,8,8,air_interface/csv/dl_pdsch_trials.csv,38552765684.4895,23557068724.4988,0.00793120842964407,3
1,DL,16,8,8,air_interface/csv/dl_pdsch_trials.csv,21081164133.6075,4315407210.70993,0.00281447249933313,1
1,DL,23,8,8,air_interface/csv/dl_pdsch_trials.csv,25878887118.6779,17399988857.6718,0.00431823932949564,3
1,DL,24,8,8,air_interface/csv/dl_pdsch_trials.csv,43022884011.6879,33854444855.8291,0.0122589616606742,6
1,DL,33,8,8,air_interface/csv/dl_pdsch_trials.csv,23503526729.7038,10608241135.7379,0.00471633565025002,2
1,DL,22,8,8,air_interface/csv/dl_pdsch_trials.csv,3738047935.77966,4800006699.94187,0.813440820991882,8
1,DL,38,8,8,air_interface/csv/dl_pdsch_trials.csv,3499376456.5504,4202911592.5839,0.828658907590547,2
1,DL,42,8,8,air_interface/csv/dl_pdsch_trials.csv,4376110208.17978,5734830479.87146,0.821462911960344,8
1,DL,20,8,8,air_interface/csv/dl_pdsch_trials.csv,19640101770.0304,13206958344.29,0.0090950639927826,3
1,DL,32,8,8,air_interface/csv/dl_pdsch_trials.csv,20600072983.0044,10643392478.0077,0.00103803705019624,2
1,DL,37,8,8,air_interface/csv/dl_pdsch_trials.csv,22833833935.2874,13648484572.6579,0.00085600417008975,2
1,DL,40,8,8,air_interface/csv/dl_pdsch_trials.csv,18102926802.6312,8854683777.03119,0.000930758205257598,2
1,DL,44,8,8,air_interface/csv/dl_pdsch_trials.csv,22738725405.076,15189273931.9517,0.00639901436048465,6
1,DL,49,8,8,air_interface/csv/dl_pdsch_trials.csv,59493341875.9466,74854320703.3087,0.000233970280855568,8
1,DL,30,8,8,air_interface/csv/dl_pdsch_trials.csv,3632664423.29417,4681770138.19772,0.800458215379023,8
1,DL,46,8,8,air_interface/csv/dl_pdsch_trials.csv,19226977656.4915,29196521910.253,0.680433731226092,8
1,DL,1,8,8,air_interface/csv/dl_pdsch_trials.csv,20447716374.4165,2783301523.43389,0.00330064649661837,1
1,DL,8,8,8,air_interface/csv/dl_pdsch_trials.csv,19964017918.9056,10171354625.9686,0.00806516153130681,2
1,DL,11,8,8,air_interface/csv/dl_pdsch_trials.csv,22725164705.9673,10069156753.9714,0.00147342013171108,1
1,DL,17,8,8,air_interface/csv/dl_pdsch_trials.csv,16940814784.6893,8082815329.12186,0.0118175278966516,2
1,DL,21,8,8,air_interface/csv/dl_pdsch_trials.csv,38449144380.7273,43089399129.0926,0.0108402332804482,8
1,DL,25,8,8,air_interface/csv/dl_pdsch_trials.csv,24812913482.9578,14653300596.3223,0.0186705806444732,2
1,DL,28,8,8,air_interface/csv/dl_pdsch_trials.csv,22805960834.259,10166733431.1954,0.00571048253765591,2
1,DL,31,8,8,air_interface/csv/dl_pdsch_trials.csv,53020775139.7282,41922224737.8383,0.0127427878693768,8
1,DL,36,8,8,air_interface/csv/dl_pdsch_trials.csv,41886987963.1142,30545310969.3495,0.00368233218556084,6
1,DL,39,8,8,air_interface/csv/dl_pdsch_trials.csv,20782795733.0696,4311984062.68089,0.000481657132907888,1
1,DL,48,8,8,air_interface/csv/dl_pdsch_trials.csv,39324724164.1154,36337953192.8176,0.0101125926327134,8
1,DL,3,9,9,air_interface/csv/dl_pdsch_trials.csv,7487729470.09525,14289652240.2499,0.741707325952628,8
1,DL,26,9,9,air_interface/csv/dl_pdsch_trials.csv,3499330994.64153,4189286624.08303,0.828677244060617,8
1,DL,43,9,9,air_interface/csv/dl_pdsch_trials.csv,3784642748.26893,4830950832.27729,0.825708451477767,8
1,DL,47,9,9,air_interface/csv/dl_pdsch_trials.csv,5675205654.30279,8641993060.61447,0.750908993749399,8
1,DL,19,9,9,air_interface/csv/dl_pdsch_trials.csv,3538509542.40805,4242170935.31398,0.835963354006344,1
1,DL,14,9,9,air_interface/csv/dl_pdsch_trials.csv,7059393241.35522,5237528565.93802,0.500268501746002,1
1,DL,5,9,9,air_interface/csv/dl_pdsch_trials.csv,25480639498.6454,18246802082.8648,0.0129022291596808,2
1,DL,9,9,9,air_interface/csv/dl_pdsch_trials.csv,22401445546.7041,12522684163.6317,0.003468112657987,2
1,DL,40,9,9,air_interface/csv/dl_pdsch_trials.csv,25955343750.8742,13641577167.4636,0.021266282330578,2
1,DL,10,9,9,air_interface/csv/dl_pdsch_trials.csv,3921583139.77738,5313843319.6287,0.805962741605697,8
1,DL,35,9,9,air_interface/csv/dl_pdsch_trials.csv,3658120226.81666,4573800919.50393,0.829248786042854,8
1,DL,50,9,9,air_interface/csv/dl_pdsch_trials.csv,3479379530.878,4157806013.75598,0.830854388803276,1
1,DL,4,9,9,air_interface/csv/dl_pdsch_trials.csv,22178956973.6685,11638879159.7259,0.00259154942032171,2
1,DL,6,9,9,air_interface/csv/dl_pdsch_trials.csv,19991698890.1184,462402305.197124,0.000151214611544317,1
1,DL,29,9,9,air_interface/csv/dl_pdsch_trials.csv,34030832981.2979,30787627035.2624,0.0123955388936001,8
1,DL,41,9,9,air_interface/csv/dl_pdsch_trials.csv,31873839635.4128,27277735679.0949,0.0146064555166666,8
1,DL,45,9,9,air_interface/csv/dl_pdsch_trials.csv,38277016167.7406,25865045541.2528,0.00663561555698891,8
1,DL,2,9,9,air_interface/csv/dl_pdsch_trials.csv,3659919013.89886,5047980115.62214,0.750988200288075,8
1,DL,15,9,9,air_interface/csv/dl_pdsch_trials.csv,3556770856.73499,4253547524.33188,0.840260266817002,8
1,DL,23,9,9,air_interface/csv/dl_pdsch_trials.csv,5234786148.17444,7958969062.32201,0.767467059508358,8
1,DL,18,9,9,air_interface/csv/dl_pdsch_trials.csv,6876579522.31807,5128782828.14916,0.483985731662134,1
1,DL,12,9,9,air_interface/csv/dl_pdsch_trials.csv,26193419311.7139,15619286960.4475,0.00365642856839069,3
1,DL,13,9,9,air_interface/csv/dl_pdsch_trials.csv,20532915037.4717,7163817341.343,0.000406074338690949,1
1,DL,16,9,9,air_interface/csv/dl_pdsch_trials.csv,32789211925.5305,28558572813.7017,0.0230365665862122,8
1,DL,24,9,9,air_interface/csv/dl_pdsch_trials.csv,21603319900.6006,9449487839.52827,0.0147300125020589,2
1,DL,33,9,9,air_interface/csv/dl_pdsch_trials.csv,19597512080.0128,9551982153.38808,0.0172847731156907,2
1,DL,22,9,9,air_interface/csv/dl_pdsch_trials.csv,7880630561.208,11749171327.9737,0.737679055960063,8
1,DL,34,9,9,air_interface/csv/dl_pdsch_trials.csv,5025239373.61671,7301418575.52252,0.779436685699217,8
1,DL,42,9,9,air_interface/csv/dl_pdsch_trials.csv,19515212226.02,26296523770.6756,0.683587898752657,8
1,DL,38,9,9,air_interface/csv/dl_pdsch_trials.csv,7040008120.42978,5225823549.62667,0.498939686971404,1
1,DL,8,9,9,air_interface/csv/dl_pdsch_trials.csv,27933835690.9489,20799717026.7843,0.0113387716712454,3
1,DL,20,9,9,air_interface/csv/dl_pdsch_trials.csv,25284650000.0053,19396533480.9296,0.00346050326596485,2
1,DL,32,9,9,air_interface/csv/dl_pdsch_trials.csv,20549937483.2709,4241619612.8229,0.0108598095495642,1
1,DL,37,9,9,air_interface/csv/dl_pdsch_trials.csv,60326928673.9851,45798362397.7071,0.0190033060115118,8
1,DL,44,9,9,air_interface/csv/dl_pdsch_trials.csv,55596146435.9807,62616929056.6361,0.0117902238386283,8
1,DL,49,9,9,air_interface/csv/dl_pdsch_trials.csv,60809590635.7223,49578940038.7211,0.00465356489829858,8
1,DL,30,9,9,air_interface/csv/dl_pdsch_trials.csv,6322998854.30257,9611099504.1827,0.764604415858184,8
1,DL,39,9,9,air_interface/csv/dl_pdsch_trials.csv,21401909036.9041,33031972561.6715,0.670828073864355,8
1,DL,7,9,9,air_interface/csv/dl_pdsch_trials.csv,3049059957.36473,4108650952.86201,0.665721555590529,8
1,DL,46,9,9,air_interface/csv/dl_pdsch_trials.csv,3579069747.57041,4297398103.36817,0.83397917191631,1
1,DL,27,9,9,air_interface/csv/dl_pdsch_trials.csv,20001008517.3559,496551581.516706,0.000239813362928187,1
1,DL,11,9,9,air_interface/csv/dl_pdsch_trials.csv,15088358441.2889,10596233136.7771,0.0025348894867526,8
1,DL,1,9,9,air_interface/csv/dl_pdsch_trials.csv,22868388588.3074,10496796257.7689,0.00672346810902883,2
1,DL,17,9,9,air_interface/csv/dl_pdsch_trials.csv,65684691400.8085,44148785223.6292,0.0233863663601413,8
1,DL,21,9,9,air_interface/csv/dl_pdsch_trials.csv,26637704793.764,16438574923.2731,0.0190556120494854,2
1,DL,25,9,9,air_interface/csv/dl_pdsch_trials.csv,86873195434.429,92404392991.58,0.0186740812622755,8
1,DL,28,9,9,air_interface/csv/dl_pdsch_trials.csv,20782656736.3381,9210384351.52613,0.0221358197750724,2
1,DL,31,9,9,air_interface/csv/dl_pdsch_trials.csv,20031399640.5994,496963901.069626,0.00122350701663894,1
1,DL,36,9,9,air_interface/csv/dl_pdsch_trials.csv,21677443323.6055,11626065998.3147,0.00978144010898966,2
1,DL,48,9,9,air_interface/csv/dl_pdsch_trials.csv,9828295692.80003,7631927175.00874,0.0201821282228902,8
1,UL,3,9,9,air_interface/csv/ul_pusch_trials.csv,4895982367.90651,3733936437.75821,0.36828664773733,2
1,UL,5,9,9,air_interface/csv/ul_pusch_trials.csv,6811407496.66265,5022183327.19397,0.491430954449536,1
1,UL,9,9,9,air_interface/csv/ul_pusch_trials.csv,5830501872.88572,4241498791.60345,0.473766190874246,8
1,UL,14,9,9,air_interface/csv/ul_pusch_trials.csv,6693723462.02503,4957182139.57688,0.47643227650001,1
1,UL,19,9,9,air_interface/csv/ul_pusch_trials.csv,6065812082.47147,4391272605.24322,0.475743757029713,1
1,UL,26,9,9,air_interface/csv/ul_pusch_trials.csv,4481872074.01306,3258449598.56948,0.273514604518934,3
1,UL,40,9,9,air_interface/csv/ul_pusch_trials.csv,6226958404.89208,4525421522.54387,0.478809751286782,1
1,UL,43,9,9,air_interface/csv/ul_pusch_trials.csv,4530598115.54441,3317486341.65364,0.315506656469302,3
1,UL,47,9,9,air_interface/csv/ul_pusch_trials.csv,6404971503.41391,4664415699.40831,0.484899046771997,1
1,UL,4,9,9,air_interface/csv/ul_pusch_trials.csv,5561984542.91631,4104352638.4187,0.458305995196723,1
1,UL,6,9,9,air_interface/csv/ul_pusch_trials.csv,5284613878.13483,3941290224.65027,0.443116405843629,1
1,UL,10,9,9,air_interface/csv/ul_pusch_trials.csv,6500579195.63299,4737700147.61906,0.490583474563935,1
1,UL,29,9,9,air_interface/csv/ul_pusch_trials.csv,6846349681.07049,5081395360.55252,0.48549767229656,1
1,UL,35,9,9,air_interface/csv/ul_pusch_trials.csv,5317310781.27574,3929867062.20375,0.453951648971164,1
1,UL,41,9,9,air_interface/csv/ul_pusch_trials.csv,5983501952.99266,4331531584.30185,0.470064461401622,1
1,UL,45,9,9,air_interface/csv/ul_pusch_trials.csv,5327195212.91996,4071308011.65962,0.446672764574239,2
1,UL,50,9,9,air_interface/csv/ul_pusch_trials.csv,6433675283.86194,4721848536.10979,0.478428204313186,1
1,UL,2,9,9,air_interface/csv/ul_pusch_trials.csv,4211833304.06289,2798971583.21772,0.0476423871460578,8
1,UL,12,9,9,air_interface/csv/ul_pusch_trials.csv,5968768924.05746,4327592414.73386,0.466719818958814,1
1,UL,13,9,9,air_interface/csv/ul_pusch_trials.csv,4675812275.53698,3484950390.85234,0.293740583828601,4
1,UL,15,9,9,air_interface/csv/ul_pusch_trials.csv,4304636330.96072,2896081500.16254,0.136457762387862,8
1,UL,16,9,9,air_interface/csv/ul_pusch_trials.csv,4283313605.666,2854244970.02507,0.136054467150638,8
1,UL,18,9,9,air_interface/csv/ul_pusch_trials.csv,6519326389.46733,4760891768.0603,0.484348947297203,1
1,UL,23,9,9,air_interface/csv/ul_pusch_trials.csv,5760424231.5692,4216928285.80999,0.449348889939948,1
1,UL,24,9,9,air_interface/csv/ul_pusch_trials.csv,4270374098.49458,2828637265.98512,0.0139396926784398,8
1,UL,33,9,9,air_interface/csv/ul_pusch_trials.csv,4366909106.77268,3047627050.43827,0.0537737478252266,8
1,UL,8,9,9,air_interface/csv/ul_pusch_trials.csv,4192510846.29303,2706989236.82223,0.0557752152087928,8
1,UL,20,9,9,air_interface/csv/ul_pusch_trials.csv,4226536247.47041,2713136073.15048,0.0402296616705493,8
1,UL,22,9,9,air_interface/csv/ul_pusch_trials.csv,6908332962.04487,5136299158.97561,0.488271113438745,1
1,UL,32,9,9,air_interface/csv/ul_pusch_trials.csv,5082223092.46128,4032590144.28779,0.350785174741708,8
1,UL,34,9,9,air_interface/csv/ul_pusch_trials.csv,5114778173.66701,3937700574.95175,0.434438426558966,8
1,UL,37,9,9,air_interface/csv/ul_pusch_trials.csv,5223362108.78688,3899701026.40421,0.448719950561147,1
1,UL,38,9,9,air_interface/csv/ul_pusch_trials.csv,6894126667.50487,5101893964.76104,0.49171586602663,1
1,UL,42,9,9,air_interface/csv/ul_pusch_trials.csv,4529448583.81975,3327987829.18346,0.28868713285003,3
1,UL,44,9,9,air_interface/csv/ul_pusch_trials.csv,6761595389.84274,4991045502.36546,0.48565394822782,1
1,UL,49,9,9,air_interface/csv/ul_pusch_trials.csv,6746374195.1263,4976238147.43328,0.48523577526635,1
1,UL,1,9,9,air_interface/csv/ul_pusch_trials.csv,4326137979.79988,2984782848.96729,0.0286236221853131,8
1,UL,7,9,9,air_interface/csv/ul_pusch_trials.csv,6018093282.42366,4374378987.57822,0.491728553381329,8
1,UL,11,9,9,air_interface/csv/ul_pusch_trials.csv,4183266965.61304,2689848621.66709,0.0668334936318908,8
1,UL,17,9,9,air_interface/csv/ul_pusch_trials.csv,4170347320.9768,2652440217.35837,0.0875254960822029,8
1,UL,21,9,9,air_interface/csv/ul_pusch_trials.csv,4504621541.04313,3173160486.10465,0.197753862304381,8
1,UL,25,9,9,air_interface/csv/ul_pusch_trials.csv,6333402937.0166,4607938672.66214,0.481383061595874,1
1,UL,27,9,9,air_interface/csv/ul_pusch_trials.csv,4538569795.02182,3257928550.00858,0.235021659740049,5
1,UL,28,9,9,air_interface/csv/ul_pusch_trials.csv,6342893313.55575,4625977590.31689,0.474472483327431,1
1,UL,30,9,9,air_interface/csv/ul_pusch_trials.csv,6665262240.45498,4914706611.26465,0.478966541033429,1
1,UL,31,9,9,air_interface/csv/ul_pusch_trials.csv,6763823346.57514,4984638273.31083,0.488098002883182,1
1,UL,36,9,9,air_interface/csv/ul_pusch_trials.csv,4854227277.08472,3716079015.67863,0.39001690330374,2
1,UL,39,9,9,air_interface/csv/ul_pusch_trials.csv,5567821595.325,4152855842.28309,0.460558608627339,1
1,UL,3,10,10,air_interface/csv/ul_pusch_trials.csv,2531361267.6779,2813621835.92766,0.679902050532509,8
1,UL,5,10,10,air_interface/csv/ul_pusch_trials.csv,3420614717.8057,4083750470.74639,0.828372560816133,1
1,UL,9,10,10,air_interface/csv/ul_pusch_trials.csv,2786690245.66387,3255843361.90282,0.781606568013776,8
1,UL,14,10,10,air_interface/csv/ul_pusch_trials.csv,3327711833.13363,3971773058.51593,0.81433053598451,1
1,UL,19,10,10,air_interface/csv/ul_pusch_trials.csv,2950491373.50154,3482335606.36488,0.806835622219626,3.33333333333333
1,UL,26,10,10,air_interface/csv/ul_pusch_trials.csv,2188484339.43101,2173611514.59137,0.513879018469216,8
1,UL,40,10,10,air_interface/csv/ul_pusch_trials.csv,2967072669.13096,3508919273.61674,0.812610504440231,5.66666666666667
1,UL,43,10,10,air_interface/csv/ul_pusch_trials.csv,2258610882.34264,2318405242.98548,0.555270653188609,8
1,UL,47,10,10,air_interface/csv/ul_pusch_trials.csv,3072434861.83005,3637138842.5638,0.814888528579635,2
1,UL,4,10,10,air_interface/csv/ul_pusch_trials.csv,2730443375.95594,3160661230.33981,0.764221781106492,8
1,UL,6,10,10,air_interface/csv/ul_pusch_trials.csv,2575875110.9241,2895973614.00431,0.704852678955453,8
1,UL,10,10,10,air_interface/csv/ul_pusch_trials.csv,3149277526.40508,3744938085.07085,0.817001406497954,1.75
1,UL,29,10,10,air_interface/csv/ul_pusch_trials.csv,3428574436.2158,4096423664.71885,0.826343197570622,1
1,UL,41,10,10,air_interface/csv/ul_pusch_trials.csv,2842854875.41626,3336105563.65579,0.789274792311281,8
1,UL,45,10,10,air_interface/csv/ul_pusch_trials.csv,2548579195.75326,2850545032.38111,0.69333243680807,8
1,UL,50,10,10,air_interface/csv/ul_pusch_trials.csv,3159182189.85452,3770413710.64056,0.821332933060552,2.25
1,UL,35,10,10,air_interface/csv/ul_pusch_trials.csv,2641242818.602,3012889975.65578,0.72584907027037,7
1,UL,12,10,10,air_interface/csv/ul_pusch_trials.csv,2885792995.68546,3395923024.28442,0.793469597518893,8
1,UL,13,10,10,air_interface/csv/ul_pusch_trials.csv,2354235682.97477,2518812673.40257,0.598240277041067,8
1,UL,18,10,10,air_interface/csv/ul_pusch_trials.csv,3155122556.70825,3741644399.74558,0.819635303108247,1.33333333333333
1,UL,23,10,10,air_interface/csv/ul_pusch_trials.csv,2771905925.2362,3240516045.14103,0.775098651978148,8
1,UL,15,10,10,air_interface/csv/ul_pusch_trials.csv,2087027622.9325,2001725722.56145,0.439358352161178,8
1,UL,24,10,10,air_interface/csv/ul_pusch_trials.csv,2075116466.02647,1976170954.90608,0.4165043233093,8
1,UL,2,10,10,air_interface/csv/ul_pusch_trials.csv,2039464539.09998,1887552476.94424,0.408927416294337,8
1,UL,16,10,10,air_interface/csv/ul_pusch_trials.csv,4255050744.18945,2820318891.8384,0.111665788384992,8
1,UL,33,10,10,air_interface/csv/ul_pusch_trials.csv,4248369702.29819,2791944061.03886,0.00449269895442812,8
1,UL,22,10,10,air_interface/csv/ul_pusch_trials.csv,3474055063.92042,4165299427.00787,0.827549870391501,1
1,UL,32,10,10,air_interface/csv/ul_pusch_trials.csv,2608184241.42199,3008999925.82307,0.6801631690451,8
1,UL,34,10,10,air_interface/csv/ul_pusch_trials.csv,2603427517.80159,2951157085.77537,0.723737258568966,8
1,UL,37,10,10,air_interface/csv/ul_pusch_trials.csv,2585571392.01144,2909534929.26797,0.716512225028507,8
1,UL,38,10,10,air_interface/csv/ul_pusch_trials.csv,3413841685.17257,4077185208.03245,0.82846738887332,1
1,UL,44,10,10,air_interface/csv/ul_pusch_trials.csv,3390232704.32358,4045024739.32684,0.829033132490434,1
1,UL,49,10,10,air_interface/csv/ul_pusch_trials.csv,3371350320.51852,4012951668.93941,0.830314533058709,1
1,UL,42,10,10,air_interface/csv/ul_pusch_trials.csv,2304446958.76653,2406336063.28725,0.58354923144873,8
1,UL,20,10,10,air_interface/csv/ul_pusch_trials.csv,2027440417.70865,1863669488.64984,0.410583130625376,8
1,UL,8,10,10,air_interface/csv/ul_pusch_trials.csv,4190442891.79459,2711127165.30461,0.0614766383086435,8
