FamilyID,PairID,Metric,BaselineMean,TreatmentMean,Effect,CILower,CIUpper,PValue,AdjustedPValue,EffectSize,Conclusion,Status,ExecutionBackend,ApproximationMode,EvidenceClass
F10,F10-P03,Latency_ms,3.8,2.3,-1.5,-1.5,-1.5,0,0,-0.39474,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F10,F10-P03,Runtime_ms,1.6052,1.6768,0.0716,0.0716,0.0716,0,0,0.044605,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F10,F10-P04,DeliveredBits,1024,904,-120,-120,-120,0,0,-0.11719,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F10,F10-P04,Latency_ms,3.8,2.3,-1.5,-1.5,-1.5,0,0,-0.39474,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F10,F10-P04,Runtime_ms,1.349,1.3063,-0.0427,-0.0427,-0.0427,0,0,-0.031653,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F10,F10-P05,DeliveredBits,1024,904,-120,-120,-120,0,0,-0.11719,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F10,F10-P05,Latency_ms,3.8,2.3,-1.5,-1.5,-1.5,0,0,-0.39474,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F10,F10-P05,Runtime_ms,1.393,1.4495,0.0565,0.0565,0.0565,0,0,0.04056,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F10,F10-P06,DeliveredBits,1024,904,-120,-120,-120,0,0,-0.11719,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F10,F10-P06,Latency_ms,3.8,2.3,-1.5,-1.5,-1.5,0,0,-0.39474,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F10,F10-P06,Runtime_ms,1.7142,1.6401,-0.0741,-0.0741,-0.0741,0,0,-0.043227,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P01,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P01,Latency_ms,47.8939,15.9503,-31.9436,-31.9436,-31.9436,0,0,-0.66697,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P01,Runtime_ms,47.8939,15.9503,-31.9436,-31.9436,-31.9436,0,0,-0.66697,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P02,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P02,Latency_ms,7.371,6.2067,-1.1643,-1.1643,-1.1643,0,0,-0.15796,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P02,Runtime_ms,7.371,6.2067,-1.1643,-1.1643,-1.1643,0,0,-0.15796,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P03,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P03,Latency_ms,17.8007,1.9896,-15.8111,-15.8111,-15.8111,0,0,-0.88823,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P03,Runtime_ms,17.8007,1.9896,-15.8111,-15.8111,-15.8111,0,0,-0.88823,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P04,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P04,Latency_ms,1.8629,1.6883,-0.1746,-0.1746,-0.1746,0,0,-0.093725,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P04,Runtime_ms,1.8629,1.6883,-0.1746,-0.1746,-0.1746,0,0,-0.093725,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P05,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P05,Latency_ms,2.4002,1.6328,-0.7674,-0.7674,-0.7674,0,0,-0.31972,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P05,Runtime_ms,2.4002,1.6328,-0.7674,-0.7674,-0.7674,0,0,-0.31972,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P06,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P06,Latency_ms,1.5806,1.5191,-0.0615,-0.0615,-0.0615,0,0,-0.038909,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F11,F11-P06,Runtime_ms,1.5806,1.5191,-0.0615,-0.0615,-0.0615,0,0,-0.038909,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P01,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P01,Latency_ms,1.5888,1.7541,0.1653,0.1653,0.1653,0,0,0.10404,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P01,Runtime_ms,1.5888,1.7541,0.1653,0.1653,0.1653,0,0,0.10404,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P02,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P02,Latency_ms,1.5676,1.4923,-0.0753,-0.0753,-0.0753,0,0,-0.048035,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P02,Runtime_ms,1.5676,1.4923,-0.0753,-0.0753,-0.0753,0,0,-0.048035,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P03,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P03,Latency_ms,1.4526,1.7426,0.29,0.29,0.29,0,0,0.19964,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P03,Runtime_ms,1.4526,1.7426,0.29,0.29,0.29,0,0,0.19964,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P04,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P04,Latency_ms,1.6005,1.5268,-0.0737,-0.0737,-0.0737,0,0,-0.046048,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P04,Runtime_ms,1.6005,1.5268,-0.0737,-0.0737,-0.0737,0,0,-0.046048,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P05,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P05,Latency_ms,1.4527,1.4464,-0.0063,-0.0063,-0.0063,0,0,-0.0043368,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P05,Runtime_ms,1.4527,1.4464,-0.0063,-0.0063,-0.0063,0,0,-0.0043368,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P06,DeliveredBits,800,800,0,0,0,1,1,0,no_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P06,Latency_ms,1.8002,1.555,-0.2452,-0.2452,-0.2452,0,0,-0.13621,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F12,F12-P06,Runtime_ms,1.8002,1.555,-0.2452,-0.2452,-0.2452,0,0,-0.13621,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P01,DeliveredBits,920,944,24,24,24,0,0,0.026087,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P01,Latency_ms,2.5,2.8,0.3,0.3,0.3,0,0,0.12,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P01,Runtime_ms,1.2476,1.1881,-0.0595,-0.0595,-0.0595,0,0,-0.047692,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P02,DeliveredBits,920,944,24,24,24,0,0,0.026087,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P02,Latency_ms,2.5,2.8,0.3,0.3,0.3,0,0,0.12,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P02,Runtime_ms,1.2385,1.3344,0.0959,0.0959,0.0959,0,0,0.077432,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P03,DeliveredBits,920,944,24,24,24,0,0,0.026087,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P03,Latency_ms,2.5,2.8,0.3,0.3,0.3,0,0,0.12,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P03,Runtime_ms,1.112,1.0886,-0.0234,-0.0234,-0.0234,0,0,-0.021043,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P04,DeliveredBits,920,944,24,24,24,0,0,0.026087,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P04,Latency_ms,2.5,2.8,0.3,0.3,0.3,0,0,0.12,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P04,Runtime_ms,1.1552,1.6851,0.5299,0.5299,0.5299,0,0,0.45871,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P05,DeliveredBits,920,944,24,24,24,0,0,0.026087,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P05,Latency_ms,2.5,2.8,0.3,0.3,0.3,0,0,0.12,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P05,Runtime_ms,1.4336,1.3347,-0.0989,-0.0989,-0.0989,0,0,-0.068987,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P06,DeliveredBits,920,944,24,24,24,0,0,0.026087,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P06,Latency_ms,2.5,2.8,0.3,0.3,0.3,0,0,0.12,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F13,F13-P06,Runtime_ms,1.3743,1.3029,-0.0714,-0.0714,-0.0714,0,0,-0.051954,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P01,DeliveredBits,872,1026,154,154,154,0,0,0.17661,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P01,Latency_ms,114.3504,27.1885,-87.1619,-87.1619,-87.1619,0,0,-0.76224,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P01,Runtime_ms,114.3504,27.1885,-87.1619,-87.1619,-87.1619,0,0,-0.76224,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P02,DeliveredBits,872,1024,152,152,152,0,0,0.17431,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P02,Latency_ms,15.0561,8.2943,-6.7618,-6.7618,-6.7618,0,0,-0.44911,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P02,Runtime_ms,15.0561,8.2943,-6.7618,-6.7618,-6.7618,0,0,-0.44911,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P03,DeliveredBits,872,1020,148,148,148,0,0,0.16972,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P03,Latency_ms,23.9976,4.3362,-19.6614,-19.6614,-19.6614,0,0,-0.81931,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P03,Runtime_ms,23.9976,4.3362,-19.6614,-19.6614,-19.6614,0,0,-0.81931,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P04,DeliveredBits,872,1019,147,147,147,0,0,0.16858,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P04,Latency_ms,3.6646,2.734,-0.9306,-0.9306,-0.9306,0,0,-0.25394,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P04,Runtime_ms,3.6646,2.734,-0.9306,-0.9306,-0.9306,0,0,-0.25394,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P05,DeliveredBits,872,1018,146,146,146,0,0,0.16743,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P05,Latency_ms,7.2707,5.1898,-2.0809,-2.0809,-2.0809,0,0,-0.2862,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P05,Runtime_ms,7.2707,5.1898,-2.0809,-2.0809,-2.0809,0,0,-0.2862,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P06,DeliveredBits,872,1056,184,184,184,0,0,0.21101,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P06,Latency_ms,1.5324,7,5.4676,5.4676,5.4676,0,0,3.568,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F14,F14-P06,Runtime_ms,1.5324,1.397,-0.1354,-0.1354,-0.1354,0,0,-0.088358,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P01,DeliveredBits,899,1028,129,129,129,0,0,0.14349,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P01,Latency_ms,5.3333,4.5,-0.8333,-0.8333,-0.8333,0,0,-0.15624,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P01,Runtime_ms,1.4119,1.6289,0.217,0.217,0.217,0,0,0.15369,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P02,DeliveredBits,888,1021,133,133,133,0,0,0.14977,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P02,Latency_ms,4,3.6667,-0.3333,-0.3333,-0.3333,0,0,-0.083325,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P02,Runtime_ms,1.3059,1.2497,-0.0562,-0.0562,-0.0562,0,0,-0.043035,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P03,DeliveredBits,883,1018,135,135,135,0,0,0.15289,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P03,Latency_ms,3.4286,3.25,-0.1786,-0.1786,-0.1786,0,0,-0.052091,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P03,Runtime_ms,1.4127,1.5315,0.1188,0.1188,0.1188,0,0,0.084094,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P04,DeliveredBits,881,1016,135,135,135,0,0,0.15323,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P04,Latency_ms,3.1111,3,-0.1111,-0.1111,-0.1111,0,0,-0.035711,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P04,Runtime_ms,1.5812,1.3166,-0.2646,-0.2646,-0.2646,0,0,-0.16734,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P05,DeliveredBits,877,1012,135,135,135,0,0,0.15393,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P05,Latency_ms,2.6667,2.5,-0.1667,-0.1667,-0.1667,0,0,-0.062512,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P05,Runtime_ms,1.2435,1.2942,0.0507,0.0507,0.0507,0,0,0.040772,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P06,DeliveredBits,875,1011,136,136,136,0,0,0.15543,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P06,Latency_ms,2.4,2.3333,-0.0667,-0.0667,-0.0667,0,0,-0.027792,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F15,F15-P06,Runtime_ms,1.2976,1.6046,0.307,0.307,0.307,0,0,0.23659,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P01,DeliveredBits,1018,871,-147,-147,-147,0,0,-0.1444,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P01,Latency_ms,2.2857,16.681,14.3953,14.3953,14.3953,0,0,6.298,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P01,Runtime_ms,1.3585,16.681,15.3225,15.3225,15.3225,0,0,11.279,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P02,DeliveredBits,1018,892,-126,-126,-126,0,0,-0.12377,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P02,Latency_ms,2.2222,7.4444,5.2222,5.2222,5.2222,0,0,2.35,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P02,Runtime_ms,1.537,3.3314,1.7944,1.7944,1.7944,0,0,1.1675,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P03,DeliveredBits,1043,1057,14,14,14,0,0,0.013423,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P03,Latency_ms,5.3333,28.125,22.7917,22.7917,22.7917,0,0,4.2735,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P03,Runtime_ms,1.5507,3.4886,1.9379,1.9379,1.9379,0,0,1.2497,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P04,DeliveredBits,1032,961,-71,-71,-71,0,0,-0.068798,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P04,Latency_ms,4,16.1724,12.1724,12.1724,12.1724,0,0,3.0431,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P04,Runtime_ms,1.4046,3.66,2.2554,2.2554,2.2554,0,0,1.6057,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P05,DeliveredBits,1027,903,-124,-124,-124,0,0,-0.12074,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P05,Latency_ms,3.4286,8.875,5.4464,5.4464,5.4464,0,0,1.5885,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P05,Runtime_ms,1.8747,7.888,6.0133,6.0133,6.0133,0,0,3.2076,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P06,DeliveredBits,1025,859,-166,-166,-166,0,0,-0.16195,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P06,Latency_ms,3.1111,3.3871,0.276,0.276,0.276,0,0,0.088715,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F16,F16-P06,Runtime_ms,1.5433,1.7889,0.2456,0.2456,0.2456,0,0,0.15914,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P01,DeliveredBits,1021,1368,347,347,347,0,0,0.33986,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P01,Latency_ms,2.6667,51,48.3333,48.3333,48.3333,0,0,18.1248,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P01,Runtime_ms,1.5467,11.8023,10.2556,10.2556,10.2556,0,0,6.6306,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P02,DeliveredBits,1019,1368,349,349,349,0,0,0.34249,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P02,Latency_ms,2.4,51,48.6,48.6,48.6,0,0,20.25,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P02,Runtime_ms,1.5787,2.5223,0.9436,0.9436,0.9436,0,0,0.59771,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P03,DeliveredBits,1018,1368,350,350,350,0,0,0.34381,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P03,Latency_ms,2.2857,51,48.7143,48.7143,48.7143,0,0,21.3126,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P03,Runtime_ms,1.3009,2.8519,1.551,1.551,1.551,0,0,1.1923,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P04,DeliveredBits,1018,1128,110,110,110,0,0,0.10806,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P04,Latency_ms,2.2222,21,18.7778,18.7778,18.7778,0,0,8.4501,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P04,Runtime_ms,1.5357,2.5663,1.0306,1.0306,1.0306,0,0,0.67109,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P05,DeliveredBits,1043,1128,85,85,85,0,0,0.081496,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P05,Latency_ms,5.3333,21,15.6667,15.6667,15.6667,0,0,2.9375,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P05,Runtime_ms,1.4177,5.3453,3.9276,3.9276,3.9276,0,0,2.7704,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P06,DeliveredBits,1032,1128,96,96,96,0,0,0.093023,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P06,Latency_ms,4,21,17,17,17,0,0,4.25,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F17,F17-P06,Runtime_ms,1.5228,1.3151,-0.2077,-0.2077,-0.2077,0,0,-0.13639,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P01,DeliveredBits,859,850,-9,-9,-9,0,0,-0.010477,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P01,Latency_ms,3.4286,3.25,-0.1786,-0.1786,-0.1786,0,0,-0.052091,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P01,Runtime_ms,1.3593,1.2648,-0.0945,-0.0945,-0.0945,0,0,-0.069521,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P02,DeliveredBits,857,848,-9,-9,-9,0,0,-0.010502,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P02,Latency_ms,3.1111,3,-0.1111,-0.1111,-0.1111,0,0,-0.035711,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P02,Runtime_ms,1.5374,1.2607,-0.2767,-0.2767,-0.2767,0,0,-0.17998,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P03,DeliveredBits,853,844,-9,-9,-9,0,0,-0.010551,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P03,Latency_ms,2.6667,2.5,-0.1667,-0.1667,-0.1667,0,0,-0.062512,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P03,Runtime_ms,1.32,1.2993,-0.0207,-0.0207,-0.0207,0,0,-0.015682,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P04,DeliveredBits,851,843,-8,-8,-8,0,0,-0.0094007,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P04,Latency_ms,2.4,2.3333,-0.0667,-0.0667,-0.0667,0,0,-0.027792,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P04,Runtime_ms,1.2313,1.5456,0.3143,0.3143,0.3143,0,0,0.25526,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P05,DeliveredBits,850,842,-8,-8,-8,0,0,-0.0094118,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P05,Latency_ms,2.2857,2.25,-0.0357,-0.0357,-0.0357,0,0,-0.015619,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P05,Runtime_ms,1.2862,1.3238,0.0376,0.0376,0.0376,0,0,0.029233,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P06,DeliveredBits,850,880,30,30,30,0,0,0.035294,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P06,Latency_ms,2.2222,7,4.7778,4.7778,4.7778,0,0,2.15,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F18,F18-P06,Runtime_ms,1.2387,1.2142,-0.0245,-0.0245,-0.0245,0,0,-0.019779,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P01,DeliveredBits,835,852,17,17,17,0,0,0.020359,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P01,Latency_ms,5.3333,4.5,-0.8333,-0.8333,-0.8333,0,0,-0.15624,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P01,Runtime_ms,1.5636,1.3038,-0.2598,-0.2598,-0.2598,0,0,-0.16616,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P02,DeliveredBits,824,845,21,21,21,0,0,0.025485,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P02,Latency_ms,4,3.6667,-0.3333,-0.3333,-0.3333,0,0,-0.083325,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P02,Runtime_ms,1.3346,1.4452,0.1106,0.1106,0.1106,0,0,0.082871,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P03,DeliveredBits,819,842,23,23,23,0,0,0.028083,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P03,Latency_ms,3.4286,3.25,-0.1786,-0.1786,-0.1786,0,0,-0.052091,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P03,Runtime_ms,1.5457,1.7051,0.1594,0.1594,0.1594,0,0,0.10312,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P04,DeliveredBits,817,840,23,23,23,0,0,0.028152,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P04,Latency_ms,3.1111,3,-0.1111,-0.1111,-0.1111,0,0,-0.035711,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P04,Runtime_ms,1.5096,1.4691,-0.0405,-0.0405,-0.0405,0,0,-0.026828,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F19,F19-P05,DeliveredBits,813,836,23,23,23,0,0,0.02829,measured_component_effect,PASS,analytical_component_evaluation,component_proxy,study_not_truth
