run_id,chart_name,direction,ue_index,frame,sfn,slot,cell_id,tb_id,layer_index,codeword_index,OFDMSymbolIndex,sample_count,error_energy,reference_energy,peak_error_power,input_normalization,comparison_domain,symbol_ordering,symbol_ordering_status,measured_sample_source,symbol_coordinate_domain,measurement_scope,evm_normalization,source_table_logical_path,rms_evm_pct,peak_evm_pct
tpcc9d5a99_73f3_41a7_b11f_f45da420f2aa,PUSCH EVM per symbol,UL,1,2,1,20,1,1,1,0,1,287,2.453804849916521,276.71428571428515,0.0906676983832253,receiver_equalized_symbols_average_reference_power_no_payload_fit,layer,matrix_column_major_matches_nr_resource_indices,matched_layer_domain_same_shape,raw_receiver_equalized_before_reporter_payload_fit,layer_resource_elements,full_allocation_paired_symbols,average_reference_signal_power_in_bucket,air_interface/csv/ul_constellation_samples.csv,9.416818933707427,30.665599093176343
tpcc9d5a99_73f3_41a7_b11f_f45da420f2aa,PUSCH EVM per symbol,UL,1,2,1,20,1,1,1,0,2,300,2.306529599196557,296.1904761904756,0.05387254202906873,receiver_equalized_symbols_average_reference_power_no_payload_fit,layer,matrix_column_major_matches_nr_resource_indices,matched_layer_domain_same_shape,raw_receiver_equalized_before_reporter_payload_fit,layer_resource_elements,full_allocation_paired_symbols,average_reference_signal_power_in_bucket,air_interface/csv/ul_constellation_samples.csv,8.824578506929626,23.359245805528673
tpcc9d5a99_73f3_41a7_b11f_f45da420f2aa,PUSCH EVM per symbol,UL,1,2,1,20,1,1,1,0,4,300,2.522172779519392,290.09523809523733,0.07513525997919518,receiver_equalized_symbols_average_reference_power_no_payload_fit,layer,matrix_column_major_matches_nr_resource_indices,matched_layer_domain_same_shape,raw_receiver_equalized_before_reporter_payload_fit,layer_resource_elements,full_allocation_paired_symbols,average_reference_signal_power_in_bucket,air_interface/csv/ul_constellation_samples.csv,9.324318874424154,27.87482978783558
tpcc9d5a99_73f3_41a7_b11f_f45da420f2aa,PUSCH EVM per symbol,UL,1,2,1,20,1,1,1,0,5,287,2.279117045732673,291.95238095237994,0.038112532555064325,receiver_equalized_symbols_average_reference_power_no_payload_fit,layer,matrix_column_major_matches_nr_resource_indices,matched_layer_domain_same_shape,raw_receiver_equalized_before_reporter_payload_fit,layer_resource_elements,full_allocation_paired_symbols,average_reference_signal_power_in_bucket,air_interface/csv/ul_constellation_samples.csv,8.835422136275591,19.356143886744775
tpcc9d5a99_73f3_41a7_b11f_f45da420f2aa,PUSCH EVM per symbol,UL,1,2,1,20,1,1,1,0,6,300,2.2383477302770434,289.5238095238086,0.041210609582320895,receiver_equalized_symbols_average_reference_power_no_payload_fit,layer,matrix_column_major_matches_nr_resource_indices,matched_layer_domain_same_shape,raw_receiver_equalized_before_reporter_payload_fit,layer_resource_elements,full_allocation_paired_symbols,average_reference_signal_power_in_bucket,air_interface/csv/ul_constellation_samples.csv,8.79268744616892,20.664409731556706
tpcc9d5a99_73f3_41a7_b11f_f45da420f2aa,PUSCH EVM per symbol,UL,1,2,1,20,1,1,1,0,7,287,2.464826042545735,275.38095238095167,0.05127471746018429,receiver_equalized_symbols_average_reference_power_no_payload_fit,layer,matrix_column_major_matches_nr_resource_indices,matched_layer_domain_same_shape,raw_receiver_equalized_before_reporter_payload_fit,layer_resource_elements,full_allocation_paired_symbols,average_reference_signal_power_in_bucket,air_interface/csv/ul_constellation_samples.csv,9.460763544777057,23.11668938796402
tpcc9d5a99_73f3_41a7_b11f_f45da420f2aa,PUSCH EVM per symbol,UL,1,2,1,20,1,1,1,0,8,300,2.419013737863279,280.9523809523807,0.04958061496646482,receiver_equalized_symbols_average_reference_power_no_payload_fit,layer,matrix_column_major_matches_nr_resource_indices,matched_layer_domain_same_shape,raw_receiver_equalized_before_reporter_payload_fit,layer_resource_elements,full_allocation_paired_symbols,average_reference_signal_power_in_bucket,air_interface/csv/ul_constellation_samples.csv,9.279034916131891,23.009131359377726
tpcc9d5a99_73f3_41a7_b11f_f45da420f2aa,PUSCH EVM per symbol,UL,1,2,1,20,1,1,1,0,9,287,2.4062179736502007,286.99999999999903,0.051423509899668624,receiver_equalized_symbols_average_reference_power_no_payload_fit,layer,matrix_column_major_matches_nr_resource_indices,matched_layer_domain_same_shape,raw_receiver_equalized_before_reporter_payload_fit,layer_resource_elements,full_allocation_paired_symbols,average_reference_signal_power_in_bucket,air_interface/csv/ul_constellation_samples.csv,9.156437490309457,22.676752390866906
tpcc9d5a99_73f3_41a7_b11f_f45da420f2aa,PUSCH EVM per symbol,UL,1,2,1,20,1,1,1,0,10,300,2.663512259249054,279.8095238095232,0.0739481181802171,receiver_equalized_symbols_average_reference_power_no_payload_fit,layer,matrix_column_major_matches_nr_resource_indices,matched_layer_domain_same_shape,raw_receiver_equalized_before_reporter_payload_fit,layer_resource_elements,full_allocation_paired_symbols,average_reference_signal_power_in_bucket,air_interface/csv/ul_constellation_samples.csv,9.75654616468862,28.15742554944939
tpcc9d5a99_73f3_41a7_b11f_f45da420f2aa,PUSCH EVM per symbol,UL,1,2,1,20,1,1,1,0,11,287,2.5487370744138147,284.71428571428487,0.06749592367359888,receiver_equalized_symbols_average_reference_power_no_payload_fit,layer,matrix_column_major_matches_nr_resource_indices,matched_layer_domain_same_shape,raw_receiver_equalized_before_reporter_payload_fit,layer_resource_elements,full_allocation_paired_symbols,average_reference_signal_power_in_bucket,air_interface/csv/ul_constellation_samples.csv,9.4614541432727,26.084054053517768
