RunID,CaseID,Algorithm,COUNT,Bearer,Direction,KeyID,InputSHA256,ExpectedHex,ActualHex,MismatchCount,ActivationState,Status
"PROTOCOL-20260727-071456","SE0001","128-NEA2","0","0","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","5c93a4dbe054ecdc15a423ab5c3a287232dcecc58d93e0b05d2886fdc3d3b236","8BB553EEF0E22A1C9636E7A05B256ECF984CB15470FF67","8BB553EEF0E22A1C9636E7A05B256ECF984CB15470FF67","0","1","PASS"
"PROTOCOL-20260727-071456","SE0002","128-NIA2","0","0","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","5c93a4dbe054ecdc15a423ab5c3a287232dcecc58d93e0b05d2886fdc3d3b236","7118AE1E","7118AE1E","0","2","PASS"
"PROTOCOL-20260727-071456","SE0003","128-NEA2","0","1","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","a3df6b6a92572f04596ad1c8d8a02f465d0067de52b2c80a79a9e9ae2557bd16","3E31F8C97403A61CF0DED23FCBD53302707F69BE6658A8","3E31F8C97403A61CF0DED23FCBD53302707F69BE6658A8","0","3","PASS"
"PROTOCOL-20260727-071456","SE0004","128-NIA2","0","1","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","a3df6b6a92572f04596ad1c8d8a02f465d0067de52b2c80a79a9e9ae2557bd16","4A5DA248","4A5DA248","0","4","PASS"
"PROTOCOL-20260727-071456","SE0005","128-NEA2","0","15","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","cd3bcc0f0b76ce7e6c1fc2209c02b56dacab0419f57bd5d35cc30cb8884bcd63","4951361F3CFFD6CD8A0A046BD9DE1F2F556E7AAE1F9E31","4951361F3CFFD6CD8A0A046BD9DE1F2F556E7AAE1F9E31","0","5","PASS"
"PROTOCOL-20260727-071456","SE0006","128-NIA2","0","15","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","cd3bcc0f0b76ce7e6c1fc2209c02b56dacab0419f57bd5d35cc30cb8884bcd63","84B3EB50","84B3EB50","0","6","PASS"
"PROTOCOL-20260727-071456","SE0007","128-NEA2","0","31","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","2bc5a7f8e2b76889ababe6bc10a80649839d7bc895f1a0c2409b2733deb1a803","ADB8AF7ADCFC1B8365E561DA447B1EAAAED83F383056A7","ADB8AF7ADCFC1B8365E561DA447B1EAAAED83F383056A7","0","7","PASS"
"PROTOCOL-20260727-071456","SE0008","128-NIA2","0","31","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","2bc5a7f8e2b76889ababe6bc10a80649839d7bc895f1a0c2409b2733deb1a803","DB4D264F","DB4D264F","0","8","PASS"
"PROTOCOL-20260727-071456","SE0009","128-NEA2","1","0","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","3f0ee4b231fe2767aa1c2dde142baf31b5c4a5e66cb8b5cad132ae8653d8c5f3","98B7EF0DD3182138A05B213C1C9C7CC946BC23A8FE83AE","98B7EF0DD3182138A05B213C1C9C7CC946BC23A8FE83AE","0","9","PASS"
"PROTOCOL-20260727-071456","SE0010","128-NIA2","1","0","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","3f0ee4b231fe2767aa1c2dde142baf31b5c4a5e66cb8b5cad132ae8653d8c5f3","CB8C9149","CB8C9149","0","10","PASS"
"PROTOCOL-20260727-071456","SE0011","128-NEA2","1","1","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","14d976765842c576d215daa19b71f778f1072c92bc9ca64106307186e29ab4cf","C4A8C962C0634B4FE5537F4BF0AE03CF0D94A8226F7F22","C4A8C962C0634B4FE5537F4BF0AE03CF0D94A8226F7F22","0","11","PASS"
"PROTOCOL-20260727-071456","SE0012","128-NIA2","1","1","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","14d976765842c576d215daa19b71f778f1072c92bc9ca64106307186e29ab4cf","57FD34CA","57FD34CA","0","12","PASS"
"PROTOCOL-20260727-071456","SE0013","128-NEA2","1","15","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","49ea613966a45ca8bdb5352aa5f85f81752dcb602e98757c02c2a542f9a635d6","C256EA1AE43A4CA5A6AF9000FC994DDB2E853E873F437E","C256EA1AE43A4CA5A6AF9000FC994DDB2E853E873F437E","0","13","PASS"
"PROTOCOL-20260727-071456","SE0014","128-NIA2","1","15","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","49ea613966a45ca8bdb5352aa5f85f81752dcb602e98757c02c2a542f9a635d6","EAEE3332","EAEE3332","0","14","PASS"
"PROTOCOL-20260727-071456","SE0015","128-NEA2","1","31","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","02cf135265984b17fe30d73ec9c60b522bde869ccf5f9305c4f8ebef37c82bf9","960DB2A44CA8880F1EAB76F844E95FBF931F45D00CAB9D","960DB2A44CA8880F1EAB76F844E95FBF931F45D00CAB9D","0","15","PASS"
"PROTOCOL-20260727-071456","SE0016","128-NIA2","1","31","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","02cf135265984b17fe30d73ec9c60b522bde869ccf5f9305c4f8ebef37c82bf9","D052A607","D052A607","0","16","PASS"
"PROTOCOL-20260727-071456","SE0017","128-NEA2","305419896","0","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","84e0f711aac52005b78c33cef285e0236e238ad28b203b016350d7c507f79d5a","737EB132D31FF7BEB186FF61AE59BFACC02FB195596681","737EB132D31FF7BEB186FF61AE59BFACC02FB195596681","0","17","PASS"
"PROTOCOL-20260727-071456","SE0018","128-NIA2","305419896","0","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","84e0f711aac52005b78c33cef285e0236e238ad28b203b016350d7c507f79d5a","0514DFC5","0514DFC5","0","18","PASS"
"PROTOCOL-20260727-071456","SE0019","128-NEA2","305419896","1","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","f0ca881547aeb54ca5bbae1c90a8d1678cbe3ce9c4f15c8813cdb6fdccbbbedf","E48682318A10CB5C359D6516E9CE65C85F8CE5CA5B9DFA","E48682318A10CB5C359D6516E9CE65C85F8CE5CA5B9DFA","0","19","PASS"
"PROTOCOL-20260727-071456","SE0020","128-NIA2","305419896","1","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","f0ca881547aeb54ca5bbae1c90a8d1678cbe3ce9c4f15c8813cdb6fdccbbbedf","AAA7C771","AAA7C771","0","20","PASS"
"PROTOCOL-20260727-071456","SE0021","128-NEA2","305419896","15","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","eb124f437ed28ab620e491e573f8b1de629d283ee67cf6d948138a9898c66803","A3D58253A7F655A4E752DEF2A3B99FD4414917BB301073","A3D58253A7F655A4E752DEF2A3B99FD4414917BB301073","0","21","PASS"
"PROTOCOL-20260727-071456","SE0022","128-NIA2","305419896","15","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","eb124f437ed28ab620e491e573f8b1de629d283ee67cf6d948138a9898c66803","A40C3E94","A40C3E94","0","22","PASS"
"PROTOCOL-20260727-071456","SE0023","128-NEA2","305419896","31","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","0c8587a15622fb57a6cdeac20d3a94c9cd67f600e38add7bb19abb47005afcbc","DA84F5E5436D190A13C2AD4B705808A95DD155F9DE8E7D","DA84F5E5436D190A13C2AD4B705808A95DD155F9DE8E7D","0","23","PASS"
"PROTOCOL-20260727-071456","SE0024","128-NIA2","305419896","31","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","0c8587a15622fb57a6cdeac20d3a94c9cd67f600e38add7bb19abb47005afcbc","6EC3CBBF","6EC3CBBF","0","24","PASS"
"PROTOCOL-20260727-071456","SE0025","128-NEA2","4294967294","0","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","3c977fd2358ff6beba3ad869b7cd648f9e6393cfe7eed2256f64750d8015baa0","565E39598686E6A9373BC96A20D799359992C8F1152C93","565E39598686E6A9373BC96A20D799359992C8F1152C93","0","25","PASS"
"PROTOCOL-20260727-071456","SE0026","128-NIA2","4294967294","0","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","3c977fd2358ff6beba3ad869b7cd648f9e6393cfe7eed2256f64750d8015baa0","9F97BC45","9F97BC45","0","26","PASS"
"PROTOCOL-20260727-071456","SE0027","128-NEA2","4294967294","1","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","e8081ccb7ba5797a350f5eff4f45875583e39ad2342ecd16912b0f10e6ca0ef4","CE9B286FB5859A08276FA09E7ECC66482B53A7DC643619","CE9B286FB5859A08276FA09E7ECC66482B53A7DC643619","0","27","PASS"
"PROTOCOL-20260727-071456","SE0028","128-NIA2","4294967294","1","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","e8081ccb7ba5797a350f5eff4f45875583e39ad2342ecd16912b0f10e6ca0ef4","659FACD1","659FACD1","0","28","PASS"
"PROTOCOL-20260727-071456","SE0029","128-NEA2","4294967294","15","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","0dc2db7eae072475ff1d3817f6e2f2666af3021f5cb3c4865b88e467dead59d1","4AB50739284BC9DF971B41F6BDF8E7F6876FFE807C6B3B","4AB50739284BC9DF971B41F6BDF8E7F6876FFE807C6B3B","0","29","PASS"
"PROTOCOL-20260727-071456","SE0030","128-NIA2","4294967294","15","0","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","0dc2db7eae072475ff1d3817f6e2f2666af3021f5cb3c4865b88e467dead59d1","697AC463","697AC463","0","30","PASS"
"PROTOCOL-20260727-071456","SE0031","128-NEA2","4294967294","31","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","88deac8f47118c0709f1d119fbdbda72370300a4997edc9ee28ba47f2ced0db0","8E8639B528B97649DEF3C40F1321E933138D45056E014E","8E8639B528B97649DEF3C40F1321E933138D45056E014E","0","31","PASS"
"PROTOCOL-20260727-071456","SE0032","128-NIA2","4294967294","31","1","be45cb2605bf36bebde684841a28f0fd43c69850a3dce5fedba69928ee3a8991","88deac8f47118c0709f1d119fbdbda72370300a4997edc9ee28ba47f2ced0db0","006569E0","006569E0","0","32","PASS"
"PROTOCOL-20260727-071456","SE0033","128-NEA2","0","0","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","9ebd88e7272a481ce0c0da6d9e2f18913e1b4d2b32110d4612566b8b5db8df89","CD72B461C848B84BE7DA1CB2D6F11B21551497160C91DB","CD72B461C848B84BE7DA1CB2D6F11B21551497160C91DB","0","33","PASS"
"PROTOCOL-20260727-071456","SE0034","128-NIA2","0","0","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","9ebd88e7272a481ce0c0da6d9e2f18913e1b4d2b32110d4612566b8b5db8df89","1685A467","1685A467","0","34","PASS"
"PROTOCOL-20260727-071456","SE0035","128-NEA2","0","1","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","f7517151ff69bd54357fb1f1858c1f40238c52ba75f3dd67d80ae8e2182d7295","66C5CF68FA0BE2831953F6C4A42D755BAD7D775730C2D7","66C5CF68FA0BE2831953F6C4A42D755BAD7D775730C2D7","0","35","PASS"
"PROTOCOL-20260727-071456","SE0036","128-NIA2","0","1","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","f7517151ff69bd54357fb1f1858c1f40238c52ba75f3dd67d80ae8e2182d7295","813452FC","813452FC","0","36","PASS"
"PROTOCOL-20260727-071456","SE0037","128-NEA2","0","15","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","76beffbe665e0f41977c917849f9042102e3b3b9f5f23671a37ef894119faa28","A9F640B2B7FB8AAF5CD1D9D85340D6B7231CA4529E6133","A9F640B2B7FB8AAF5CD1D9D85340D6B7231CA4529E6133","0","37","PASS"
"PROTOCOL-20260727-071456","SE0038","128-NIA2","0","15","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","76beffbe665e0f41977c917849f9042102e3b3b9f5f23671a37ef894119faa28","886038E0","886038E0","0","38","PASS"
"PROTOCOL-20260727-071456","SE0039","128-NEA2","0","31","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","c94559cd9f676e572048530eaa4ba83d15350b2827b634a34325ff28c56e21aa","8C7108DAA3C3CAD0B1D90725DE4836621B82BFF57F4407","8C7108DAA3C3CAD0B1D90725DE4836621B82BFF57F4407","0","39","PASS"
"PROTOCOL-20260727-071456","SE0040","128-NIA2","0","31","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","c94559cd9f676e572048530eaa4ba83d15350b2827b634a34325ff28c56e21aa","0F20CB2E","0F20CB2E","0","40","PASS"
"PROTOCOL-20260727-071456","SE0041","128-NEA2","1","0","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","b64cb0627a48923dfa05d80f12ef89dbbe4d80f79605531f60e6e1584f1c339f","ECFD89FE9F713954DF9B874167D42A4D1CAFA8641FA5D8","ECFD89FE9F713954DF9B874167D42A4D1CAFA8641FA5D8","0","41","PASS"
"PROTOCOL-20260727-071456","SE0042","128-NIA2","1","0","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","b64cb0627a48923dfa05d80f12ef89dbbe4d80f79605531f60e6e1584f1c339f","093FC9B2","093FC9B2","0","42","PASS"
"PROTOCOL-20260727-071456","SE0043","128-NEA2","1","1","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","f9e84c6b9e50f94811dd5b386cca1fdba9083171fad9a18e9325e72987fcdd4c","A88F68BCC95F9263518C2E3A36B05B5D654EDDD495E857","A88F68BCC95F9263518C2E3A36B05B5D654EDDD495E857","0","43","PASS"
"PROTOCOL-20260727-071456","SE0044","128-NIA2","1","1","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","f9e84c6b9e50f94811dd5b386cca1fdba9083171fad9a18e9325e72987fcdd4c","77E833C1","77E833C1","0","44","PASS"
"PROTOCOL-20260727-071456","SE0045","128-NEA2","1","15","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","5cd4729f23aa04938b84c7813d1d2b09f5f1df501b9e14b8fd49ac02eaae81c9","0E2FA1C3539706CAA5CAB890AE0AA28FFBC6828473CA54","0E2FA1C3539706CAA5CAB890AE0AA28FFBC6828473CA54","0","45","PASS"
"PROTOCOL-20260727-071456","SE0046","128-NIA2","1","15","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","5cd4729f23aa04938b84c7813d1d2b09f5f1df501b9e14b8fd49ac02eaae81c9","8D806417","8D806417","0","46","PASS"
"PROTOCOL-20260727-071456","SE0047","128-NEA2","1","31","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","0fdc74ff35abf478226ccd7bde1b70c700a32cf8f7ed43e667a0e5a9ef0a9d4c","CB69DCD7F7DC80756D6B794670691409652C57F6D15626","CB69DCD7F7DC80756D6B794670691409652C57F6D15626","0","47","PASS"
"PROTOCOL-20260727-071456","SE0048","128-NIA2","1","31","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","0fdc74ff35abf478226ccd7bde1b70c700a32cf8f7ed43e667a0e5a9ef0a9d4c","4ED2DD94","4ED2DD94","0","48","PASS"
"PROTOCOL-20260727-071456","SE0049","128-NEA2","305419896","0","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","5221755c77ce700428382fb7e744615e4f53108f6f9bf22933bb299004cb7f06","5538E05E2C326E7414C1E6D82703CD236869B318EDD705","5538E05E2C326E7414C1E6D82703CD236869B318EDD705","0","49","PASS"
"PROTOCOL-20260727-071456","SE0050","128-NIA2","305419896","0","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","5221755c77ce700428382fb7e744615e4f53108f6f9bf22933bb299004cb7f06","1D408327","1D408327","0","50","PASS"
"PROTOCOL-20260727-071456","SE0051","128-NEA2","305419896","1","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","4f4760c006c9a53e281cbf4ff786c2fa9e559cde6a0c37d2a1115a3e5e78ba86","920C13B52EB8823D9C81D0E4F636D9558B1329A68E7B74","920C13B52EB8823D9C81D0E4F636D9558B1329A68E7B74","0","51","PASS"
"PROTOCOL-20260727-071456","SE0052","128-NIA2","305419896","1","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","4f4760c006c9a53e281cbf4ff786c2fa9e559cde6a0c37d2a1115a3e5e78ba86","BC3CD6D4","BC3CD6D4","0","52","PASS"
"PROTOCOL-20260727-071456","SE0053","128-NEA2","305419896","15","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","5f0e43a0108a0aeb31718c59336128f772128e376288438cee277a3ad5ab6380","D289C22B28AD6427C3F613ED6FD070A97AABB129D139B3","D289C22B28AD6427C3F613ED6FD070A97AABB129D139B3","0","53","PASS"
"PROTOCOL-20260727-071456","SE0054","128-NIA2","305419896","15","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","5f0e43a0108a0aeb31718c59336128f772128e376288438cee277a3ad5ab6380","F012C9EB","F012C9EB","0","54","PASS"
"PROTOCOL-20260727-071456","SE0055","128-NEA2","305419896","31","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","2a69f131f9254b31c6a830fe25888593470f1aa0af7325594c9903ee9d423997","1BE37713F92C5C71E0AB363DD637E895599CED227F3AE5","1BE37713F92C5C71E0AB363DD637E895599CED227F3AE5","0","55","PASS"
"PROTOCOL-20260727-071456","SE0056","128-NIA2","305419896","31","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","2a69f131f9254b31c6a830fe25888593470f1aa0af7325594c9903ee9d423997","C56C62E9","C56C62E9","0","56","PASS"
"PROTOCOL-20260727-071456","SE0057","128-NEA2","4294967294","0","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","50dea67fe79413d1cf21291c37932cb4bbdf456ced8d99203361309e08658561","B864F57CDF135696F71114DD6089420EE01525E74B4C59","B864F57CDF135696F71114DD6089420EE01525E74B4C59","0","57","PASS"
"PROTOCOL-20260727-071456","SE0058","128-NIA2","4294967294","0","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","50dea67fe79413d1cf21291c37932cb4bbdf456ced8d99203361309e08658561","664CD5B3","664CD5B3","0","58","PASS"
"PROTOCOL-20260727-071456","SE0059","128-NEA2","4294967294","1","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","3d9f5009e2f36a988428242daceff65475170f9bb303cb59b00f290c37582cce","1DB98F7A1925B42D937D95D379D91BF0E02E5BA55F7439","1DB98F7A1925B42D937D95D379D91BF0E02E5BA55F7439","0","59","PASS"
"PROTOCOL-20260727-071456","SE0060","128-NIA2","4294967294","1","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","3d9f5009e2f36a988428242daceff65475170f9bb303cb59b00f290c37582cce","55D2E4FC","55D2E4FC","0","60","PASS"
"PROTOCOL-20260727-071456","SE0061","128-NEA2","4294967294","15","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","cf2a6cd412fb837556ef5dc15b0f6451f41b11d63ab52825af8a8c88fe4adc62","090A45D5BB67C788E8118E49FE2E2A23BC8F4B04C2146C","090A45D5BB67C788E8118E49FE2E2A23BC8F4B04C2146C","0","61","PASS"
"PROTOCOL-20260727-071456","SE0062","128-NIA2","4294967294","15","0","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","cf2a6cd412fb837556ef5dc15b0f6451f41b11d63ab52825af8a8c88fe4adc62","90914555","90914555","0","62","PASS"
"PROTOCOL-20260727-071456","SE0063","128-NEA2","4294967294","31","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","27bb7cb124b92b8eb86afe25f9767a4de1ba2f898a6c5d18662609c60b7edd33","5AC690357F8E5528B9386FE46A1E9C47473FCB06D1A666","5AC690357F8E5528B9386FE46A1E9C47473FCB06D1A666","0","63","PASS"
"PROTOCOL-20260727-071456","SE0064","128-NIA2","4294967294","31","1","efaf6a73b2c0704a32ea09af2ff2b2b2fb307ec9c864217f8d0e8daedd1deb0f","27bb7cb124b92b8eb86afe25f9767a4de1ba2f898a6c5d18662609c60b7edd33","ECC88957","ECC88957","0","64","PASS"
