RunID,ExperimentID,FamilyID,Variant,Metric,ObservedValue,SourceRows,SourceCSV_SHA256,Status
frame_grid_impact_20260726T132620Z,FG-F04-E01,F04,baseline,ResolvedDirection,0,14,6d43ff5854eb76558a5f18a682956e3fbce759fc976dcb8511ef1db732af8539,PASS
frame_grid_impact_20260726T132620Z,FG-F04-E02,F04,treatment,ResolvedDirection,0.32857,280,6d43ff5854eb76558a5f18a682956e3fbce759fc976dcb8511ef1db732af8539,PASS
frame_grid_impact_20260726T132620Z,FG-F04-E03,F04,stress,ResolvedDirection,1,14,6d43ff5854eb76558a5f18a682956e3fbce759fc976dcb8511ef1db732af8539,PASS
frame_grid_impact_20260726T132620Z,FG-F05-E01,F05,baseline,ResolutionSource,0,140,6d43ff5854eb76558a5f18a682956e3fbce759fc976dcb8511ef1db732af8539,PASS
frame_grid_impact_20260726T132620Z,FG-F05-E02,F05,treatment,ResolutionSource,0.057143,140,6d43ff5854eb76558a5f18a682956e3fbce759fc976dcb8511ef1db732af8539,PASS
frame_grid_impact_20260726T132620Z,FG-F05-E03,F05,stress,ResolutionSource,1,14,6d43ff5854eb76558a5f18a682956e3fbce759fc976dcb8511ef1db732af8539,PASS
