RunID,ExperimentID,FamilyID,Variant,Metric,ObservedValue,SourceRows,SourceCSV_SHA256,Status
frame_grid_impact_20260726T132620Z,FG-F03-E01,F03,baseline,Nfft,256,1,55fe64ad90def601ad1c29ef3140386681842de8c3e6c83005607ddb95567318,PASS
frame_grid_impact_20260726T132620Z,FG-F03-E02,F03,treatment,Nfft,2048,1,55fe64ad90def601ad1c29ef3140386681842de8c3e6c83005607ddb95567318,PASS
frame_grid_impact_20260726T132620Z,FG-F03-E03,F03,stress,Nfft,4096,1,55fe64ad90def601ad1c29ef3140386681842de8c3e6c83005607ddb95567318,PASS
frame_grid_impact_20260726T132620Z,FG-F10-E01,F10,baseline,EVMPercent,1.7497e-14,1,55fe64ad90def601ad1c29ef3140386681842de8c3e6c83005607ddb95567318,PASS
frame_grid_impact_20260726T132620Z,FG-F10-E02,F10,treatment,EVMPercent,2.22e-14,1,55fe64ad90def601ad1c29ef3140386681842de8c3e6c83005607ddb95567318,PASS
frame_grid_impact_20260726T132620Z,FG-F10-E03,F10,stress,EVMPercent,2.7941e-14,1,55fe64ad90def601ad1c29ef3140386681842de8c3e6c83005607ddb95567318,PASS
